Artist,Song,Song_ID,Surface,Tags,Lemma,Entity
Severina,Radujte se narodi,1BXPX+6H_1_47,se,Px--sa,sebe,O
Severina,Radujte se narodi,1BXPX+6H_1_47,narodi,Ncmpn,narod,O
Severina,Razočarao si me,1BXPX+6H_1_48,Razočarao,Vmp-sm,razočarati,O
Severina,Razočarao si me,1BXPX+6H_1_48,si,Var2s,biti,O
Severina,Razočarao si me,1BXPX+6H_1_48,me,Pp1-sa,ja,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,Rođena,Appfsny,roditi,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,da,Cs,da,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,budem,Var1s,biti,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,prva,Mlofsn,prvi,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,(,Z,(,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,with,Ncfsn,with,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,Lana,Ncmsg,lan,O
Severina,Rođena da budem prva (with Lana),1BXPX+6H_1_49,),Z,),O
Severina,Savršena žena,1BXPX+6H_1_50,Savršena,Agpfsny,savršen,O
Severina,Savršena žena,1BXPX+6H_1_50,žena,Ncfsn,žena,O
Severina,Sklopi oči muzika dok svira,1BXPX+6H_1_51,Sklopi,Vmr3s,sklopiti,O
Severina,Sklopi oči muzika dok svira,1BXPX+6H_1_51,oči,Ncfpa,oko,O
Severina,Sklopi oči muzika dok svira,1BXPX+6H_1_51,muzika,Ncfsn,muzika,O
Severina,Sklopi oči muzika dok svira,1BXPX+6H_1_51,dok,Cs,dok,O
Severina,Sklopi oči muzika dok svira,1BXPX+6H_1_51,svira,Vmr3s,svirati,O
Severina,Slobodna,1BXPX+6H_1_52,Slobodna,Agpfsny,slobodan,O
Severina,Srce dječije,1BXPX+6H_1_53,Srce,Ncnsn,srce,O
Severina,Srce dječije,1BXPX+6H_1_53,dječije,Ncfsg,dječija,O
Severina,Sutra odlaziš,1BXPX+6H_1_54,Sutra,Rgp,sutra,O
Severina,Sutra odlaziš,1BXPX+6H_1_54,odlaziš,Vmr2s,odlaziti,O
Severina,"Sve što imam, to si ti",1BXPX+6H_1_55,Sve,Agpnsny,sav,O
Severina,"Sve što imam, to si ti",1BXPX+6H_1_55,što,Pi3n-a,što,O
Severina,"Sve što imam, to si ti",1BXPX+6H_1_55,imam,Vmr1s,imati,O
Severina,"Sve što imam, to si ti",1BXPX+6H_1_55,",",Z,",",O
Severina,"Sve što imam, to si ti",1BXPX+6H_1_55,to,Pd-nsn,taj,O
Severina,"Sve što imam, to si ti",1BXPX+6H_1_55,si,Var2s,biti,O
Severina,"Sve što imam, to si ti",1BXPX+6H_1_55,ti,Pp2-sn,ti,O
Severina,Šta me sada pitaš šta mi je,1BXPX+6H_1_56,Šta,Pi3n-n,što,O
Severina,Šta me sada pitaš šta mi je,1BXPX+6H_1_56,me,Pp1-sa,ja,O
Severina,Šta me sada pitaš šta mi je,1BXPX+6H_1_56,sada,Rgp,sada,O
Severina,Šta me sada pitaš šta mi je,1BXPX+6H_1_56,pitaš,Vmr2s,pitati,O
Severina,Šta me sada pitaš šta mi je,1BXPX+6H_1_56,šta,Cs,što,O
Severina,Šta me sada pitaš šta mi je,1BXPX+6H_1_56,mi,Pp1-sd,ja,O
Severina,Šta me sada pitaš šta mi je,1BXPX+6H_1_56,je,Var3s,biti,O
Severina,Tako je to,1BXPX+6H_1_57,Tako,Rgp,tako,O
Severina,Tako je to,1BXPX+6H_1_57,je,Var3s,biti,O
Severina,Tako je to,1BXPX+6H_1_57,to,Pd-nsn,taj,O
Severina,"Tata, tata, čuješ muziku",1BXPX+6H_1_58,Tata,Ncmsn,tata,O
Severina,"Tata, tata, čuješ muziku",1BXPX+6H_1_58,",",Z,",",O
Severina,"Tata, tata, čuješ muziku",1BXPX+6H_1_58,tata,Ncmpg,tata,O
Severina,"Tata, tata, čuješ muziku",1BXPX+6H_1_58,",",Z,",",O
Severina,"Tata, tata, čuješ muziku",1BXPX+6H_1_58,čuješ,Vmr2s,čuti,O
Severina,"Tata, tata, čuješ muziku",1BXPX+6H_1_58,muziku,Ncfsa,muzika,O
Severina,Ti si moj,1BXPX+6H_1_59,Ti,Pp2-sn,ti,O
Severina,Ti si moj,1BXPX+6H_1_59,si,Var2s,biti,O
Severina,Ti si moj,1BXPX+6H_1_59,moj,Ps1msn,moj,O
Severina,Ti si suza na mome jastuku,1BXPX+6H_1_60,Ti,Pp2-sn,ti,O
Severina,Ti si suza na mome jastuku,1BXPX+6H_1_60,si,Var2s,biti,O
Severina,Ti si suza na mome jastuku,1BXPX+6H_1_60,suza,Ncfpg,suza,O
Severina,Ti si suza na mome jastuku,1BXPX+6H_1_60,na,Sl,na,O
Severina,Ti si suza na mome jastuku,1BXPX+6H_1_60,mome,Agpmsly,moj,O
Severina,Ti si suza na mome jastuku,1BXPX+6H_1_60,jastuku,Ncmsl,jastuk,O
Severina,Tridesete,1BXPX+6H_1_61,Tridesete,Mlofpn,trideseti,O
Severina,Tužna pjesma,1BXPX+6H_1_62,Tužna,Agpfsny,tužan,O
Severina,Tužna pjesma,1BXPX+6H_1_62,pjesma,Ncfsn,pjesma,O
Severina,Uno momento (feat. Ministarke),1BXPX+6H_1_63,Uno,Npmsn,Uno,B-misc
Severina,Uno momento (feat. Ministarke),1BXPX+6H_1_63,momento,Rgp,momento,O
Severina,Uno momento (feat. Ministarke),1BXPX+6H_1_63,(,Z,(,O
Severina,Uno momento (feat. Ministarke),1BXPX+6H_1_63,feat,Ncmsn,feat,O
Severina,Uno momento (feat. Ministarke),1BXPX+6H_1_63,.,Z,.,O
Severina,Uno momento (feat. Ministarke),1BXPX+6H_1_63,Ministarke,Ncfpn,ministarka,O
Severina,Uno momento (feat. Ministarke),1BXPX+6H_1_63,),Z,),O
Severina,Vatra i led,1BXPX+6H_1_64,Vatra,Ncfsn,vatra,O
Severina,Vatra i led,1BXPX+6H_1_64,i,Cc,i,O
Severina,Vatra i led,1BXPX+6H_1_64,led,Ncmsan,led,O
Severina,Virujen u te,1BXPX+6H_1_65,Virujen,Agpmsnn,virujen,O
Severina,Virujen u te,1BXPX+6H_1_65,u,Sa,u,O
Severina,Virujen u te,1BXPX+6H_1_65,te,Pp2-sa,ti,O
Severina,"Voli me, ne voli",1BXPX+6H_1_66,Voli,Vmr3s,voljeti,O
Severina,"Voli me, ne voli",1BXPX+6H_1_66,me,Pp1-sa,ja,O
Severina,"Voli me, ne voli",1BXPX+6H_1_66,",",Z,",",O
Severina,"Voli me, ne voli",1BXPX+6H_1_66,ne,Qz,ne,O
Severina,"Voli me, ne voli",1BXPX+6H_1_66,voli,Vmr3s,voljeti,O
Severina,Zakuni se ljubavi,1BXPX+6H_1_67,Zakuni,Vmm2s,zakleti,O
Severina,Zakuni se ljubavi,1BXPX+6H_1_67,se,Px--sa,sebe,O
Severina,Zakuni se ljubavi,1BXPX+6H_1_67,ljubavi,Ncfsg,ljubav,O
Severina,Zaustavite tramvaj,1BXPX+6H_1_68,Zaustavite,Vmm2p,zaustaviti,O
Severina,Zaustavite tramvaj,1BXPX+6H_1_68,tramvaj,Ncmsan,tramvaj,O
Severina,"Zime, ljeta, jeseni",1BXPX+6H_1_69,Zime,Ncfpn,zima,O
Severina,"Zime, ljeta, jeseni",1BXPX+6H_1_69,",",Z,",",O
Severina,"Zime, ljeta, jeseni",1BXPX+6H_1_69,ljeta,Ncnsg,ljeto,O
Severina,"Zime, ljeta, jeseni",1BXPX+6H_1_69,",",Z,",",O
Severina,"Zime, ljeta, jeseni",1BXPX+6H_1_69,jeseni,Ncfsg,jesen,O
Severina,"Adio, ljube",1BXPX+6H_1_0,Adio,I,adio,O
Severina,"Adio, ljube",1BXPX+6H_1_0,",",Z,",",O
Severina,"Adio, ljube",1BXPX+6H_1_0,ljube,Vmr3p,ljubiti,O
Severina,"Ajde, ajde zlato moje",1BXPX+6H_1_1,Ajde,I,ajde,O
Severina,"Ajde, ajde zlato moje",1BXPX+6H_1_1,",",Z,",",O
Severina,"Ajde, ajde zlato moje",1BXPX+6H_1_1,ajde,I,ajde,O
Severina,"Ajde, ajde zlato moje",1BXPX+6H_1_1,zlato,Ncnsa,zlato,O
Severina,"Ajde, ajde zlato moje",1BXPX+6H_1_1,moje,Ps1fsg,moj,O
Severina,Alcatraz,1BXPX+6H_1_2,Alcatraz,Npmsn,Alcatraz,B-loc
Severina,"Baby, baby",1BXPX+6H_1_3,Baby,Npfsn,Baby,B-org
Severina,"Baby, baby",1BXPX+6H_1_3,",",Z,",",O
Severina,"Baby, baby",1BXPX+6H_1_3,baby,Xf,baby,O
Severina,Bojate bane buski,1BXPX+6H_1_4,Bojate,Vmr2p,bojati,O
Severina,Bojate bane buski,1BXPX+6H_1_4,bane,Vmr3s,banuti,O
Severina,Bojate bane buski,1BXPX+6H_1_4,buski,Agpmsayn,buski,O
Severina,Bože moj,1BXPX+6H_1_5,Bože,Npmsv,Bož,B-per
Severina,Bože moj,1BXPX+6H_1_5,moj,Ps1msv,moj,O
Severina,Brazil,1BXPX+6H_1_6,Brazil,Npmsn,Brazil,B-loc
Severina,Budi happy,1BXPX+6H_1_7,Budi,Vmr3s,buditi,O
Severina,Budi happy,1BXPX+6H_1_7,happy,Ncfpa,happa,O
Severina,Cvate šafran bijeli,1BXPX+6H_1_8,Cvate,Vmr3s,cvasti,O
Severina,Cvate šafran bijeli,1BXPX+6H_1_8,šafran,Ncmsan,šafran,O
Severina,Cvate šafran bijeli,1BXPX+6H_1_8,bijeli,Agpmsny,bijel,O
Severina,Da nisi možda gej?,1BXPX+6H_1_9,Da,Cs,da,O
Severina,Da nisi možda gej?,1BXPX+6H_1_9,nisi,Var2s,biti,O
Severina,Da nisi možda gej?,1BXPX+6H_1_9,možda,Rgp,možda,O
Severina,Da nisi možda gej?,1BXPX+6H_1_9,gej,Agpmsny,gej,O
Severina,Da nisi možda gej?,1BXPX+6H_1_9,?,Z,?,O
Severina,Daj da biram,1BXPX+6H_1_10,Daj,Vmm2s,dati,O
Severina,Daj da biram,1BXPX+6H_1_10,da,Cs,da,O
Severina,Daj da biram,1BXPX+6H_1_10,biram,Vmr1s,birati,O
Severina,Dala bih sve,1BXPX+6H_1_11,Dala,Vmp-sf,dati,O
Severina,Dala bih sve,1BXPX+6H_1_11,bih,Vaa1s,biti,O
Severina,Dala bih sve,1BXPX+6H_1_11,sve,Agpnsay,sav,O
Severina,"Danju, noću",1BXPX+6H_1_12,Danju,Rgp,danju,O
Severina,"Danju, noću",1BXPX+6H_1_12,",",Z,",",O
Severina,"Danju, noću",1BXPX+6H_1_12,noću,Rgp,noću,O
Severina,Dodirni mi koljena,1BXPX+6H_1_13,Dodirni,Agpmsny,dodirni,O
Severina,Dodirni mi koljena,1BXPX+6H_1_13,mi,Pp1-sd,ja,O
Severina,Dodirni mi koljena,1BXPX+6H_1_13,koljena,Ncnsg,koljeno,O
Severina,Gade,1BXPX+6H_1_14,Gade,Vmr3p,gaditi,O
Severina,"Gas, gas",1BXPX+6H_1_15,Gas,Npmsn,Gas,B-loc
Severina,"Gas, gas",1BXPX+6H_1_15,",",Z,",",O
Severina,"Gas, gas",1BXPX+6H_1_15,gas,Pp2-pa,gas,O
Severina,Grad bez ljudi,1BXPX+6H_1_16,Grad,Ncmsn,grad,O
Severina,Grad bez ljudi,1BXPX+6H_1_16,bez,Sg,bez,O
Severina,Grad bez ljudi,1BXPX+6H_1_16,ljudi,Ncmpg,čovjek,O
Severina,Hrvatica,1BXPX+6H_1_17,Hrvatica,Ncfsn,hrvatica,O
Severina,Idemo se ljubiti,1BXPX+6H_1_18,Idemo,Vmr1p,ići,O
Severina,Idemo se ljubiti,1BXPX+6H_1_18,se,Px--sa,sebe,O
Severina,Idemo se ljubiti,1BXPX+6H_1_18,ljubiti,Vmn,ljubiti,O
Severina,Imam novog dečka,1BXPX+6H_1_19,Imam,Ncmsn,imam,O
Severina,Imam novog dečka,1BXPX+6H_1_19,novog,Agpmsgy,nov,O
Severina,Imam novog dečka,1BXPX+6H_1_19,dečka,Ncmsg,dečko,O
Severina,Italiana (feat. FM Band),1BXPX+6H_1_20,Italiana,Npfsn,Italiana,B-loc
Severina,Italiana (feat. FM Band),1BXPX+6H_1_20,(,Z,(,O
Severina,Italiana (feat. FM Band),1BXPX+6H_1_20,feat,Ncmsn,feat,O
Severina,Italiana (feat. FM Band),1BXPX+6H_1_20,.,Z,.,O
Severina,Italiana (feat. FM Band),1BXPX+6H_1_20,FM,Npmsn,FM,B-misc
Severina,Italiana (feat. FM Band),1BXPX+6H_1_20,Band,Npmsn,Band,I-misc
Severina,Italiana (feat. FM Band),1BXPX+6H_1_20,),Z,),O
Severina,Iznad Tešnja zora sviće,1BXPX+6H_1_21,Iznad,Sg,iznad,O
Severina,Iznad Tešnja zora sviće,1BXPX+6H_1_21,Tešnja,Agpfsny,tešnji,O
Severina,Iznad Tešnja zora sviće,1BXPX+6H_1_21,zora,Ncfsn,zora,O
Severina,Iznad Tešnja zora sviće,1BXPX+6H_1_21,sviće,Vmr3s,svitati,O
Severina,Kad si sam (with Gibonni),1BXPX+6H_1_22,Kad,Rgp,kad,O
Severina,Kad si sam (with Gibonni),1BXPX+6H_1_22,si,Var2s,biti,O
Severina,Kad si sam (with Gibonni),1BXPX+6H_1_22,sam,Agpmsnn,sam,O
Severina,Kad si sam (with Gibonni),1BXPX+6H_1_22,(,Z,(,O
Severina,Kad si sam (with Gibonni),1BXPX+6H_1_22,with,Agpmsny,with,O
Severina,Kad si sam (with Gibonni),1BXPX+6H_1_22,Gibonni,Agpmsny,gibonan,O
Severina,Kad si sam (with Gibonni),1BXPX+6H_1_22,),Z,),O
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,Ko,Pq3m-n,Ko,O
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,je,Var3s,biti,O
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,kriv,Agpmsnn,kriv,O
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,(,Z,(,O
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,with,Ncmsn,with,O
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,Boris,Npmsn,Boris,B-per
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,Novković,Npmsn,Novković,I-per
Severina,Ko je kriv (with Boris Novković),1BXPX+6H_1_23,),Z,),O
Severina,Krivi spoj,1BXPX+6H_1_24,Krivi,Agpmsny,kriv,O
Severina,Krivi spoj,1BXPX+6H_1_24,spoj,Ncmsn,spoj,O
Severina,Ljubi me noćas,1BXPX+6H_1_25,Ljubi,Vmr3s,ljubiti,O
Severina,Ljubi me noćas,1BXPX+6H_1_25,me,Pp1-sa,ja,O
Severina,Ljubi me noćas,1BXPX+6H_1_25,noćas,Rgp,noćas,O
Severina,Ljute cigare,1BXPX+6H_1_26,Ljute,Agpfpny,ljut,O
Severina,Ljute cigare,1BXPX+6H_1_26,cigare,Ncfpn,cigara,O
Severina,Ludo moja,1BXPX+6H_1_27,Ludo,Rgp,ludo,O
Severina,Ludo moja,1BXPX+6H_1_27,moja,Ps1fsn,moj,O
Severina,Mala je dala,1BXPX+6H_1_28,Mala,Agpfsny,mali,O
Severina,Mala je dala,1BXPX+6H_1_28,je,Var3s,biti,O
Severina,Mala je dala,1BXPX+6H_1_28,dala,Vmp-sf,dati,O
Severina,Meni fali on,1BXPX+6H_1_29,Meni,Pp1-sd,ja,O
Severina,Meni fali on,1BXPX+6H_1_29,fali,Vmr3s,faliti,O
Severina,Meni fali on,1BXPX+6H_1_29,on,Pp3msn,on,O
Severina,Milost,1BXPX+6H_1_30,Milost,Ncfsn,milost,O
Severina,Moja štikla,1BXPX+6H_1_31,Moja,Ps1fsn,moj,O
Severina,Moja štikla,1BXPX+6H_1_31,štikla,Ncfsn,štikla,O
Severina,Moji jadi,1BXPX+6H_1_32,Moji,Agpmpny,moj,O
Severina,Moji jadi,1BXPX+6H_1_32,jadi,Ncmpn,jad,O
Severina,More tuge (duet Saša Matić),1BXPX+6H_1_33,More,Ncnsn,more,O
Severina,More tuge (duet Saša Matić),1BXPX+6H_1_33,tuge,Ncfsg,tuga,O
Severina,More tuge (duet Saša Matić),1BXPX+6H_1_33,(,Z,(,O
Severina,More tuge (duet Saša Matić),1BXPX+6H_1_33,duet,Ncmsn,duet,O
Severina,More tuge (duet Saša Matić),1BXPX+6H_1_33,Saša,Npmsn,Saša,B-per
Severina,More tuge (duet Saša Matić),1BXPX+6H_1_33,Matić,Npmsn,Matić,I-per
Severina,More tuge (duet Saša Matić),1BXPX+6H_1_33,),Z,),O
Severina,Mr Taliman,1BXPX+6H_1_34,Mr,Npmsn,Mr,B-per
Severina,Mr Taliman,1BXPX+6H_1_34,Taliman,Npmsn,Taliman,I-per
Severina,My high heel,1BXPX+6H_1_35,My,Xf,My,O
Severina,My high heel,1BXPX+6H_1_35,high,Xf,high,O
Severina,My high heel,1BXPX+6H_1_35,heel,Xf,heel,O
Severina,Ne bi ti oprostila,1BXPX+6H_1_36,Ne,Qz,ne,O
Severina,Ne bi ti oprostila,1BXPX+6H_1_36,bi,Vaa3s,biti,O
Severina,Ne bi ti oprostila,1BXPX+6H_1_36,ti,Pp2-sd,ti,O
Severina,Ne bi ti oprostila,1BXPX+6H_1_36,oprostila,Vmp-sf,oprostiti,O
Severina,Nedostaješ mi,1BXPX+6H_1_37,Nedostaješ,Vmr2s,nedostajati,O
Severina,Nedostaješ mi,1BXPX+6H_1_37,mi,Pp1-sd,ja,O
Severina,"Noću, danju",1BXPX+6H_1_38,Noću,Rgp,noću,O
Severina,"Noću, danju",1BXPX+6H_1_38,",",Z,",",O
Severina,"Noću, danju",1BXPX+6H_1_38,danju,Rgp,danju,O
Severina,Odavde do vječnosti,1BXPX+6H_1_39,Odavde,Rgp,odavde,O
Severina,Odavde do vječnosti,1BXPX+6H_1_39,do,Sg,do,O
Severina,Odavde do vječnosti,1BXPX+6H_1_39,vječnosti,Ncfsg,vječnost,O
Severina,Otrove (feat. Jala Brat),1BXPX+6H_1_40,Otrove,Ncmpa,otrov,O
Severina,Otrove (feat. Jala Brat),1BXPX+6H_1_40,(,Z,(,O
Severina,Otrove (feat. Jala Brat),1BXPX+6H_1_40,feat,Ncmsn,feat,O
Severina,Otrove (feat. Jala Brat),1BXPX+6H_1_40,.,Z,.,O
Severina,Otrove (feat. Jala Brat),1BXPX+6H_1_40,Jala,Ncmsg,jal,O
Severina,Otrove (feat. Jala Brat),1BXPX+6H_1_40,Brat,Ncmsn,brat,O
Severina,Otrove (feat. Jala Brat),1BXPX+6H_1_40,),Z,),O
Severina,Parfem,1BXPX+6H_1_41,Parfem,Ncmsn,parfem,O
Severina,Pomalo,1BXPX+6H_1_42,Pomalo,Rgp,pomalo,O
Severina,Predaj se srce,1BXPX+6H_1_43,Predaj,Vmm2s,predati,O
Severina,Predaj se srce,1BXPX+6H_1_43,se,Px--sa,sebe,O
Severina,Predaj se srce,1BXPX+6H_1_43,srce,Ncnsn,srce,O
Severina,Prijevara,1BXPX+6H_1_44,Prijevara,Ncfsn,prijevara,O
Severina,Pruži mi ruke,1BXPX+6H_1_45,Pruži,Vmm2s,pružiti,O
Severina,Pruži mi ruke,1BXPX+6H_1_45,mi,Pp1-sd,ja,O
Severina,Pruži mi ruke,1BXPX+6H_1_45,ruke,Ncfpa,ruka,O
Severina,Pucajte u tamburaše,1BXPX+6H_1_46,Pucajte,Vmm2p,pucati,O
Severina,Pucajte u tamburaše,1BXPX+6H_1_46,u,Sa,u,O
Severina,Pucajte u tamburaše,1BXPX+6H_1_46,tamburaše,Ncmpa,tamburaš,O
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,Rastajem,Vmr1s,rastajati,O
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,se,Px--sa,sebe,O
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,od,Sg,od,O
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,života,Ncmsg,život,O
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,(,Z,(,O
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,with,Xf,with,O
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,Željko,Npmsn,Željko,B-per
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,Bebek,Npmsn,Bebek,I-per
Severina,Rastajem se od života (with Željko Bebek),1BXPX+6H_1_47,),Z,),O
Severina,Ribar plete mrežu,1BXPX+6H_1_48,Ribar,Ncmsn,ribar,O
Severina,Ribar plete mrežu,1BXPX+6H_1_48,plete,Vmr3s,plesti,O
Severina,Ribar plete mrežu,1BXPX+6H_1_48,mrežu,Ncfsa,mreža,O
Severina,Sama na sceni,1BXPX+6H_1_49,Sama,Agpfsny,sam,O
Severina,Sama na sceni,1BXPX+6H_1_49,na,Sl,na,O
Severina,Sama na sceni,1BXPX+6H_1_49,sceni,Ncfsl,scena,O
Severina,"Sija sunce, trava miriše",1BXPX+6H_1_50,Sija,Vmr3s,sijati,O
Severina,"Sija sunce, trava miriše",1BXPX+6H_1_50,sunce,Ncnsa,sunce,O
Severina,"Sija sunce, trava miriše",1BXPX+6H_1_50,",",Z,",",O
Severina,"Sija sunce, trava miriše",1BXPX+6H_1_50,trava,Ncfsn,trava,O
Severina,"Sija sunce, trava miriše",1BXPX+6H_1_50,miriše,Vmr3s,mirisati,O
Severina,Slike sve mu ljubim,1BXPX+6H_1_51,Slike,Ncfpn,slika,O
Severina,Slike sve mu ljubim,1BXPX+6H_1_51,sve,Agpnsay,sav,O
Severina,Slike sve mu ljubim,1BXPX+6H_1_51,mu,Pp3msd,on,O
Severina,Slike sve mu ljubim,1BXPX+6H_1_51,ljubim,Vmr1s,ljubiti,O
Severina,Spreman za to,1BXPX+6H_1_52,Spreman,Agpmsnn,spreman,O
Severina,Spreman za to,1BXPX+6H_1_52,za,Sa,za,O
Severina,Spreman za to,1BXPX+6H_1_52,to,Pd-nsa,taj,O
Severina,Srce je moje veliko k'o kuća,1BXPX+6H_1_53,Srce,Ncnsn,srce,O
Severina,Srce je moje veliko k'o kuća,1BXPX+6H_1_53,je,Var3s,biti,O
Severina,Srce je moje veliko k'o kuća,1BXPX+6H_1_53,moje,Ps1nsn,moj,O
Severina,Srce je moje veliko k'o kuća,1BXPX+6H_1_53,veliko,Agpnsny,velik,O
Severina,Srce je moje veliko k'o kuća,1BXPX+6H_1_53,k'o,Ncnsn,k'o,O
Severina,Srce je moje veliko k'o kuća,1BXPX+6H_1_53,kuća,Ncfpg,kuća,O
Severina,Sve do zore,1BXPX+6H_1_54,Sve,Qo,sve,O
Severina,Sve do zore,1BXPX+6H_1_54,do,Sg,do,O
Severina,Sve do zore,1BXPX+6H_1_54,zore,Ncfsg,zora,O
Severina,Svirajte mi rokeri,1BXPX+6H_1_55,Svirajte,Vmm2p,svirati,O
Severina,Svirajte mi rokeri,1BXPX+6H_1_55,mi,Pp1-pn,mi,O
Severina,Svirajte mi rokeri,1BXPX+6H_1_55,rokeri,Ncmpn,roker,O
Severina,Šta to ona ima što ja nemam,1BXPX+6H_1_56,Šta,Sa,što,O
Severina,Šta to ona ima što ja nemam,1BXPX+6H_1_56,to,Pd-nsa,taj,O
Severina,Šta to ona ima što ja nemam,1BXPX+6H_1_56,ona,Pp3fsn,on,O
Severina,Šta to ona ima što ja nemam,1BXPX+6H_1_56,ima,Vmr3s,imati,O
Severina,Šta to ona ima što ja nemam,1BXPX+6H_1_56,što,Pi3n-a,što,O
Severina,Šta to ona ima što ja nemam,1BXPX+6H_1_56,ja,Pp1-sn,ja,O
Severina,Šta to ona ima što ja nemam,1BXPX+6H_1_56,nemam,Vmr1s,nemati,O
Severina,Tarapana,1BXPX+6H_1_57,Tarapana,Ncfsn,tarapana,O
Severina,Ti bi u skuribandu,1BXPX+6H_1_58,Ti,Pp2-sv,ti,O
Severina,Ti bi u skuribandu,1BXPX+6H_1_58,bi,Vaa3s,biti,O
Severina,Ti bi u skuribandu,1BXPX+6H_1_58,u,Sl,u,O
Severina,Ti bi u skuribandu,1BXPX+6H_1_58,skuribandu,Ncmsl,skuriband,O
Severina,Ti si srce moje,1BXPX+6H_1_59,Ti,Pp2-sn,ti,O
Severina,Ti si srce moje,1BXPX+6H_1_59,si,Agpnsay,sebe,O
Severina,Ti si srce moje,1BXPX+6H_1_59,srce,Ncnsa,srce,O
Severina,Ti si srce moje,1BXPX+6H_1_59,moje,Ncfsg,moj,O
Severina,Trava zelena,1BXPX+6H_1_60,Trava,Ncfsn,trava,O
Severina,Trava zelena,1BXPX+6H_1_60,zelena,Agpfsny,zelen,O
Severina,Tuge od sna,1BXPX+6H_1_61,Tuge,Ncfpn,tuga,O
Severina,Tuge od sna,1BXPX+6H_1_61,od,Sg,od,O
Severina,Tuge od sna,1BXPX+6H_1_61,sna,Ncmsg,san,O
Severina,Tvoja prva djevojka,1BXPX+6H_1_62,Tvoja,Ps2fsn,tvoj,O
Severina,Tvoja prva djevojka,1BXPX+6H_1_62,prva,Mlofsn,prvi,O
Severina,Tvoja prva djevojka,1BXPX+6H_1_62,djevojka,Ncfsn,djevojka,O
Severina,Uzbuna,1BXPX+6H_1_63,Uzbuna,Ncfsn,uzbuna,O
Severina,Veselje ti navješćujem,1BXPX+6H_1_64,Veselje,Ncnsn,veselje,O
Severina,Veselje ti navješćujem,1BXPX+6H_1_64,ti,Pp2-sd,ti,O
Severina,Veselje ti navješćujem,1BXPX+6H_1_64,navješćujem,Vmr1s,navješćivati,O
Severina,Vodi me na ples,1BXPX+6H_1_65,Vodi,Vmr3s,voditi,O
Severina,Vodi me na ples,1BXPX+6H_1_65,me,Pp1-sa,ja,O
Severina,Vodi me na ples,1BXPX+6H_1_65,na,Sa,na,O
Severina,Vodi me na ples,1BXPX+6H_1_65,ples,Ncmsan,ples,O
Severina,Vrati se pod hitno,1BXPX+6H_1_66,Vrati,Vmr3s,vratiti,O
Severina,Vrati se pod hitno,1BXPX+6H_1_66,se,Px--sa,sebe,O
Severina,Vrati se pod hitno,1BXPX+6H_1_66,pod,Si,pod,O
Severina,Vrati se pod hitno,1BXPX+6H_1_66,hitno,Agpnsny,hitan,O
Severina,Zamisli,1BXPX+6H_1_67,Zamisli,Ncfpn,zamisao,O
Severina,Zdravo Marijo,1BXPX+6H_1_68,Zdravo,Rgp,zdravo,O
Severina,Zdravo Marijo,1BXPX+6H_1_68,Marijo,Npmsn,Marijo,B-per
