Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,Album_year_discogs,All_albums_discogs
34,RVoUr7Lb_1_34,Jole,Jole,Od nemila do nedraga ,11312,"Bez tebe tuzna je
svaka nedjelja
gorka je kava jutarnja
jer bez tebe ne mogu ja

Bez tebe zivim
al' ko da ne disem
i vise pjesme ne pisem
jer ne trebam ih bez tebe
 
Ref. 2x
Od nemila do nedraga
evo skitam se
i od tolikih sto bas ja
Boze pitam se
(od nemila do nedraga)

Bez tebe zivim
al' ko da ne disem
i vise pjesme ne pisem
jer ne trebam ih bez tebe

Ref. 2x

","https://tekstovi.net/2,831,20249.html",,Od nemila do nedraga,,Jednina i množina,"Bez tebe tužna je
svaka nedjelja
gorka je kava jutarnja
jer bez tebe ne mogu ja. Bez tebe živim
al' ko da ne dišem
i vise pjesme ne pišem
jer ne trebam ih bez tebe. Refren x2
Od nemila do nedraga
evo skitam se
i od tolikih što baš ja
Bože pitam se
(od nemila do nedraga). Bez tebe živim
al' ko da ne dišem
i vise pjesme ne pišem
jer ne trebam ih bez tebe. Refren x2
Od nemila do nedraga
evo skitam se
i od tolikih što baš ja
Bože pitam se
(od nemila do nedraga)",,https://lyricstranslate.com/en/jole-od-nemila-do-nedraga-lyrics.html,['Jole'],https://diskografija.com/pjesma/od-nemila-do-nedraga-1900.htm,Od nemila do nedraga,,,,,,,,,,"Bez tebe tužna je svaja nedjelja
Gorka je kava jutarnja jer bez tebe ne mogu ja
Bez tebe živim al k'o da ne dišem
I više pjesme ne pišem jer ne trebam ih bez tebe

Od nemila do nedraga evo skitam se
I od tolikih što baš ja, Bože pitam se
Od nemila do nedraga evo skitam se
I od tolikih što baš ja, Bože pitam se
Od nemila do nedraga

Bez tebe živim al k'o da ne dišem
I više pjesme ne pišem jer ne trebam ih bez tebe",Od nemila do nedraga,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/od-nemila-do-nedraga.html,Jole (2),Od Nemila Do Nedraga,,Jednina I Množina,,,,,nan-Jednina I Množina/2007.0-Zlatna Kolekcija
35,RVoUr7Lb_1_35,Jole,Jole,Odijelo,21413,"Sasit cu odijelo jedina
da u njemu budem ozbiljan
mirisat cu kao nikada
i da vide da sam poseban
kad mi kazes da

Sasit cu odijelo bit ce mrak
plesat cu na kisi presretan
samo s tobom dobro izgledam
neka vide da sam poseban
kad mi kazes da
 
Ref.
Ruzicu bijelu na svom reveru
nosim tek ubranu
tako cu tebe, tako cu tebe
nositi na srcu

I cijelim putem samo se smijem
navikla si me to
neka svi vide, neka svi vide
da sam procvjetao

Ref.","https://tekstovi.net/2,831,29643.html",,Odijelo,,,"Sašit ću odijelo jedina
da u njemu budem ozbiljan
mirisat ću kao nikada
i da vide da sam poseban kad mi kažeš da. Sašit ću odijelo bit će mrak
plesat ću na kiši presretan
samo s tobom dobro izgledam
neka vide da sam poseban kad mi kažeš da. Ružicu bijelu na svom reveru nosim tek ubranu
tako ću tebe,tako ću tebe nositi na srcu
i cijelim putem samo se smijem navikla si me to
neka svi vide,neka svi vide da sam procvjetao. Sašit ću odijelo jedina
da u njemu budem ozbiljan
mirisat ću kao nikada
i da vide da sam poseban kad mi kažeš da. Ružicu bijelu na svom reveru nosim tek ubranu
tako ću tebe,tako ću tebe nositi na srcu
i cijelim putem samo se smijem navikla si me to
neka svi vide,neka svi vide da sam procvjetao. Sašit ću odijelo jedina
da u njemu budem ozbiljan
mirisat ću kao nikada
i da vide da sam poseban kad mi kažeš da. Sašit ću odijelo bit će mrak
plesat ću na kiši presretan
samo s tobom dobro izgledam
neka vide da sam poseban kad mi kažeš da. Sašit ću odijelo jedina
da u njemu budem ozbiljan
mirisat ću kao nikada
i da vide da sam poseban kad mi kažeš da",,https://lyricstranslate.com/en/jole-odijelo-lyrics.html,['Jole'],https://diskografija.com/pjesma/odijelo-14359.htm,Odijelo,,,,,,,,,,,,,Jole (2),Odijelo,5:04,Odijelo,,,,2009.0,2009.0-Odijelo
36,RVoUr7Lb_1_36,Jole,Jole,Ona,28200,"Kucam na vrata, a zora puca
nesto mi hladno oko srca
sto ce sada ona rec
dobro ti jutro amore mio
dok ona vice opet si pio
ja bi samo tio lec
 
Ref. 2x
Ona me, ona me
ona mene maltretira
zivcira, zivcira, a joj
ona mi je, ona mi je
ona mi je za vrat legla
sta cu kad je volim joj

Zvoni k'o zvono svetog Duje
opet nas cijela zgrada cuje
necu vise nikad pit'
svaki put skandal kada skitam
dok ona trosi ja ne pitam
sto ce sutra s nama bit'

Ref. 2x

Lijepo je meni otac reko 
s materom dugo zanat je peko
najteze je prvi sto
tek tamo posl'je zlatnog pira
tek tada covjek ima mira
stvari dodju na mjesto

Ref. 2x","https://tekstovi.net/2,831,30391.html",,Ona,,Remek djelo,"Kucam na vrata, a zora puca
nešto mi hladno oko srca
što će sada ona reć
dobro ti jutro amore mio
dok ona viče opet si pio
ja bi samo tio leć. Refren x2
Ona me, ona me
ona mene maltretira
živcira, živcira, a joj
ona mi je, ona mi je
ona mi je za vrat legla
šta ću kad je volim joj. Zvoni k'o zvono svetog Duje
opet nas cijela zgrada čuje
neću više nikad pit'
svaki put skandal kada skitam
dok ona troši ja ne pitam
što će sutra s nama bit'. Refren x2. Lijepo je meni otac reko
s materom dugo zanat je peko
najteže je prvi sto
tek tamo posl'je zlatnog pira
tek tada čovjek ima mira
stvari dođu na mjesto. Refren x2",,https://lyricstranslate.com/en/jole-ona-lyrics.html,['Jole'],https://diskografija.com/pjesma/ona-21928.htm,Ona,,,,,,,,,,,,,Jole (2),Ona,03:56,Remek Djelo,,,,2015.0,2015.0-Remek Djelo
37,RVoUr7Lb_1_37,Jole,Jole,"Otvori mi, draga",49820,"Ajoj, ajoj
ko ce sad pred oci njoj
ajoj, ajoj
ko da stao sat je moj

Ajoj, ajoj
ko da nisam cijeli svoj
ajoj, ajoj
moja kuca krivi broj
 
Ref.
Otvori mi draga, nemoj vikat' na mene
o, ne, ne, ne, ne, ne, vikat' na mene
otvori mi, znam da nisi oka sklopila
a nisam ni ja, a nisam ni ja

Otvori mi, draga, evo, ljulja mi se sve
o ne, ne, ne, ne, ne, ljulja mi se sve
otvori mi, evo mene, ziv sam ti i zdrav
ja i ptica orkestar

Ajoj, ajoj
ko ce sad pred oci njoj
ajoj, ajoj
moja kuca krivi broj

Ref.

Otvori mi draga, nemoj vikat' na mene
o, ne, ne, ne, ne, ne, vikat' na mene
otvori mi, evo mene, ziv sam ti i zdrav
ja i ptica orkestar

Ajoj, ajoj, ajoj, ajoj 
ajoj, ajoj
ko ce sad pred oci njoj

Ref.","https://tekstovi.net/2,831,26344.html",,Otvori mi draga,Open To Me Dear,,"Ajoj, ajoj
tko će sad pred oči njoj
ajoj, ajoj
ko da stao sat je moj. Ajoj, ajoj
ko' da nisam cijeli svoj
ajoj, ajoj
moja kuća, krivi broj. Ref.
Otvori mi draga, nemoj vikat' na mene
o, ne, ne, ne, ne, ne, vikat' na mene
otvori mi, znam da nisi oka sklopila
a nisam ni ja, a nisam ni ja. Otvori mi, draga, evo, ljulja mi se sve
o ne, ne, ne, ne, ne, ljulja mi se sve
otvori mi, evo mene, živ sam ti i zdrav
ja i ptica orkestar. Ajoj, ajoj
tko će sad pred oči njoj
ajoj, ajoj
moja kuća krivi broj. Ref.. Otvori mi draga, nemoj vikat' na mene
o, ne, ne, ne, ne, ne, vikat' na mene
otvori mi, evo mene, živ sam ti i zdrav
ja i ptica orkestar. Ajoj, ajoj, ajoj, ajoj
ajoj, ajoj
tko će sad pred oči njoj","Oh my, oh my
who's gonna now, before her eyes
oh my, oh my
it's like my watch has stopped. Oh my, oh my
like I'm not myself
oh my, oh my
my house has the wrong number. Open to me dear, don't yell at me
o, don't, don't don't, don't, don't yell at me
open to me dear, I know you didn't close your eyes
and I didn't either, and I didn't either. Open to me, dear, here, everything is swinging
o, don't, don't, don't, don't, don't, everything is swinging
open to me, here I am, I am alive and healthy
I and the bird orchestra. Oh my, oh my
who's gonna now, before her eyes
oh my, oh my
my house has the wrong number. Open to me, dear, here, everything is swinging
o, don't, don't, don't, don't, don't, everything is swinging
open to me, here I am, I am alive and healthy
I and the bird orchestra. Oh my, oh my, oh my, oh my
oh my, oh my
who's gonna now, before her eyes",https://lyricstranslate.com/en/otvori-mi-draga-open-me-dear.html,['Jole'],https://diskografija.com/pjesma/otvori-mi-draga-11582.htm,Otvori mi draga,2007 - Split 2007,2009 - Odijelo,,,,,,,,,,,Jole (2),"Otvori Mi, Draga",4:08,Za Djecu S Ljubavlju,,,,2013.0,2013.0-Za Djecu S Ljubavlju
38,RVoUr7Lb_1_38,Jole,Jole,Pao sam na tvoju ljepotu,16523,"U oblaku dima te trazim u svima
i zbog nikotina me tjeraju van
do pola sam trijezan
al' svjestan sam da se
jos drzim na nogama

Naslusao sam se svih lovackih prica
veselih mladica i nekih kao ja
a ja zeljan tebe, tvog lijepoga lica
rodjena si kraljica
 
Negdje u toplome, gdje vec spavas
mozda me sretnoga sanjas

Ref. 2x
Pao sam pao na tvoju ljepotu
i opet bih bez razmisljenja
a ti si moju zgazila dobrotu
k'o da nije tvoja stvar

Ref. 3x","https://tekstovi.net/2,831,30097.html",,Pao sam na tvoju ljepotu,,Odijelo,"U oblaku dima te tražim u svima
i zbog nikotina me tjeraju van
do pola sam trijezan
al' svjestan sam da se
još držim na nogama. Naslušao sam se svih lovačkih priča
veselih mladića i nekih kao ja
a ja željan tebe, tvog lijepoga lica
rođena si kraljica. Negdje u toplome, gdje već spavaš
možda me sretnoga sanjaš. Refren x2
Pao sam pao na tvoju ljepotu
i opet bih bez razmišljanja
a ti si moju zgazila dobrotu
k'o da nije tvoja stvar. U oblaku dima te tražim u svima
i zbog nikotina me tjeraju van
do pola sam trijezan
al' svjestan sam da se
još držim na nogama. Negdje u toplome, gdje već spavaš
možda me sretnoga sanjaš. Refren x3
Pao sam pao na tvoju ljepotu
i opet bih bez razmišljanja
a ti si moju zgazila dobrotu
k'o da nije tvoja stvar",,https://lyricstranslate.com/en/jole-pao-sam-na-tvoju-ljepotu-lyrics.html,['Jole'],https://diskografija.com/pjesma/pao-sam-na-tvoju-ljepotu-11837.htm,Pao sam na tvoju ljepotu,2007 - Hrvatski Radijski Festival 2007 - Finale,2009 - Odijelo,['Đorđe Novković'],['Vjekoslava Huljić'],['Eduard Botrić'],,,,,"U oblaku dima još te tražim u svima
I zbog nikotina me tjeraju van
Do pola sam trijezan
Ali svjestan sam da se
Još držim na nogama

Naslušao sam se svih lovačkih priča
Veselih mladića i nekih kao ja
A ja željan tebe, tvog lijepog lica
Rođena si kraljica

Negdje u toplome, gdje još spavaš
Možda me sretnoga sanjaš

Pao sam pao
Na tvoju ljepotu
I opet bih
Bez razmišljenja
A, ti si moju
Zgazila dobrotu
Ko da nije
Tvoja stvar",Pao sam na tvoju ljepotu,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/pao-sam-na-tvoju-ljepotu.html,Jole (2),Pao Sam Na Tvoju Ljepotu,,Zlatna Kolekcija,,,,2007.0,2007.0-Zlatna Kolekcija/2009.0-Odijelo
39,RVoUr7Lb_1_39,Jole,Jole,Par koraka (duet Jelena Rozga),30896,"Ostavljam za sobom noci lude
sto sam ih u tren potrosio
brzo prodje sve sto lijepo bude
i na kraju sto mi ostalo

Mjesto radnje prazna dusa
a vrijeme sitni sati
a veselja nema ni za lijek
malo nade, puno zelja
a sve su k'o jedna
da mi dodjes jednom zauvijek
 
Ref.
Odkada te nema vise
praznih ruku zivot ide
ostalo u par koraka
sto te nema, sto si takva

Ja bih da se krene ispocetka
da jos mogu ljubav disati
jer smijeh i suze stanu u dva, tri retka
jos bi roman mogla pisati

Mjesto radnje prazna dusa
a vrijeme sitni sati
a veselja nema ni za lijek
malo nade, puno zelja
a sve su k'o jedna
da jos jednom proputujem svijet

Odkada me nema vise
zivot bjezi, zivot ide
ostalo u par koraka
malo sunca prije mraka 

Odkada me nema vise
zivot bjezi, zivot ide
ostalo u par koraka
malo sunca prije mraka
ostalo u par koraka
sto te nema, sto si takva","https://tekstovi.net/2,831,23981.html",,Par koraka,,Otključano,"Ostavljam za sobom noći lude
što sam ih u tren potrošio
brzo prođe sve što lijepo bude
i na kraju što mi ostalo. Mjesto radnje prazna duša
a vrijeme sitni sati
a veselja nema ni za lijek
malo nade, puno želja
a sve su k'o jedna
da mi dođeš jednom zauvijek. Refren
Odkada te nema više
praznih ruku život ide
ostalo u par koraka
što te nema, što si takva. Ja bih da se krene ispočetka
da još mogu ljubav disati
jer smijeh i suze stanu u dva, tri retka
još bi roman mogla pisati. Mjesto radnje prazna duša
a vrijeme sitni sati
a veselja nema ni za lijek
malo nade, puno želja
a sve su k'o jedna
da još jednom proputujem svijet. Odkada me nema više
život bježi, život ide
ostalo u par koraka
malo sunca prije mraka. Odkada me nema više
život bježi, život ide
ostalo u par koraka
malo sunca prije mraka
ostalo u par koraka
što te nema, što si takva",,https://lyricstranslate.com/en/jole-par-koraka-lyrics.html,"['Jole', 'Jelena Rozga']",https://diskografija.com/pjesma/par-koraka-1919.htm,Par koraka,2003 - Hrvatski Radijski Festival 2003,2004 - Otključano - Jole,['Tonči Huljić'],['Vjekoslava Huljić'],['Eduard Botrić'],,,,,,,,Jole (2),Par Koraka (Duet: Jelena Rozga),,Zlatna Kolekcija,,,,2007.0,2007.0-Zlatna Kolekcija
40,RVoUr7Lb_1_40,Jole,Jole,Partijana,529,"Pusti Zrce i Ibizu 
pusti Ultru i Miami 
nocas mi smo centar svijeta
plesi, pjevaj i galami 

Od kavane do Balkana 
nema bolja partijana
niti jedna druga cesta 
ne vodi do ludjeg mjesta 
 
Partijana, Maracana
 Tijuana, La Havana 

Ref.
Pjevamo, ponoc je luda i plesemo
ima nas posvuda
slavimo, ruke su u zraku
i svasta se dogadja u mraku

Samba, salsa, makarena
klub je prepun lijepih zena
svi se vole, svi se ljube 
i za ljubav glavu gube

A ja volim samo tebe
moja sreco, moja bejbe 
da mi tvoje usne vrele 
reci da i one nocas zele mene

Partijana, Maracana
 Tijuana, La Havana 

Ref. 4x

Partijana","https://tekstovi.net/2,831,61471.html",,Partijana,Party,,"Pusti Zrće i Ibizu
Pusti Ultru i Miami
Noćas mi smo centar svijeta
Pleši, pjevaj i galami!. Od kavane do Balkana, nema bolja partijana
Niti jedna druga cesta
Ne vodi do luđeg mjesta. Refren
Partijana, Maracana, Tijuana, La Havana
Pjevamo, ponoć je luda
I plešemo, ima nas posvuda
Slavimo, ruke su u zraku
I svašta se događa u mraku!. .... Samba, salsa, makarena
Klub je prepun lijepih žena
Svi se vole, svi se ljube
I za ljubav glavu gube!
A ja volim samo tebe
Moja srećo, moja bejbe
Daj mi tvoje usne vrele
Reci da i one noćas žele mene!. Refren 2x. .... Refren 2x","Let go Zrce and Ibiza
Let go Ultru and Miami
Tonight we are the center of the world
Dance, sing and scream!. From a cafe to the Balkans, there is no better party
No other road
Which doesn't lead to a crazy place. Chorus
Party, Maracana, Tijuana, La Havana
We're singing, midnight is crazy
And we're dancing, we are everywhere
We're celebrating, hands are in the air
And everything happens in the dark!. .... Samba, salsa, macarena
The club is full of beautiful women
Everyone loves each other, everyone kiss each other
And they lose head for love!
And I love only you
My happiness, my baby
Give me your hot lips
Tell that they too want me tonight!. Chorus 2x. .... Chorus 2x",https://lyricstranslate.com/en/partijana-party.html,,,,,,,,,,,,,,,,,,,,,,,,
41,RVoUr7Lb_1_41,Jole,Jole,Pijanica nisam,6964,"I nije greda, apokalipsa
kad malo otkocim
i nije steta ni crna lista
da se malo opustim

Pusti me, draga
kojeg si vraga
ti isla za mnom ovu noc
 
Sa svojim drustvom 
popijem s gustom
pa se oduzi, zaruzi

Ref.
Pi, pi, pijanica 
kad ti kazem nisam
mo, mo, momentalno
stvarno ne znam di sam

Pi, pi, pijanica 
u meni tetura
takav sam za deset
a trezan sam nula

Pice i zene
mene su, mene
u problem dovele

Ref. 2x","https://tekstovi.net/2,831,49523.html",,Pijanica nisam,,,"I nije greda, apokalipsa
kad malo otkocim
i nije steta ni crna lista
da te malo opustim. Pusti me draga,
kojeg si vraga
ti isla za mnom ovu noc
sa svojim drustvom
popijem s gustom
pa se oduzi , zaruzi. Refren:2x
Pi pi pijanica
kad ti kazem nisam
mo mo momentalno
stvarno ne znam di sam. Pi pi pijanica
u meni tetura
takav sam za deset
a trezan sam nula. Pice i zene mene su mene
u problem dovele. Pusti me draga,
kojeg si vraga
ti isla za mnom ovu noc
sa svojim drustvom
popijem s gustom
pa se oduzi , zaruzi. Refren:4x
Pi pi pijanica
kad ti kazem nisam
mo mo momentalno
stvarno ne znam di sam. Pi pi pijanica
u meni tetura
takav sam za deset
a trezan sam nula",,https://lyricstranslate.com/en/jole-pijanica-nisam-lyrics.html,['Jole'],https://diskografija.com/pjesma/pijanica-nisam-25693.htm,Pijanica nisam,,,,,,,,,,,,,,,,,,,,,
42,RVoUr7Lb_1_42,Jole,Jole,Plemenita roda,4946,"Kad se sjete jednom mene
 prijatelji svi
neka me po dobru pamte
 i po vedroj naravi

Bilo je i boljih dana
 dana svetijih
ali nije zivot pjesma
 samo ptica veselih
 
Sve sam davao, tebe sanjao
tebe sanjao

Ref.
Znam da nisam, nisam plave krvi
al' sam tvoga srca zlato
i u njemu covjek prvi

Znam da nisam plemenitog roda
al' dok mi dusa zemljom hoda
carica si srca moga (2x)

Kad se sjetis jednom mene 
moja ljubavi
hocu da ti osmijeh sine 
da ti licem preleti

Sve sam davao, tebe sanjao
tebe sanjao

Ref. 2x","https://tekstovi.net/2,831,32185.html",,Plemenita roda,,Sve su žene lijepe,"Kad se sjete jednom mene
prijatelji svi
neka me po dobru pamte
i po vedroj naravi. Bilo je i boljih dana
dana svetijih
ali nije život pjesma
samo ptica veselih. Sve sam davao, tebe sanjao
tebe sanjao. Refren
Znam da nisam, nisam plave krvi
al' sam tvoga srca zlato
i u njemu čovjek prvi. Znam da nisam plemenitog roda
al' dok mi duša zemljom hoda
carica si srca moga. Al' dok mi duša zemljom hoda
carica si srca moga. Kad se sjetiš jednom mene
moja ljubavi
hoću da ti osmijeh sine
da ti licem preleti. Sve sam davao, tebe sanjao
tebe sanjao. Refren
Znam da nisam, nisam plave krvi
al' sam tvoga srca zlato
i u njemu čovjek prvi. Znam da nisam plemenitog roda
al' dok mi duša zemljom hoda
carica si srca moga. Al' dok mi duša zemljom hoda
carica si srca moga. Al' sam tvoga srca zlato
i u njemu čovjek prvi. Znam da nisam plemenitog roda
al' dok mi duša zemljom hoda
carica si srca moga. Al' dok mi duša zemljom hoda
carica si srca moga. Al' dok mi duša zemljom hoda
carica si srca moga",,https://lyricstranslate.com/en/jole-plemenita-roda-lyrics.html,['Jole'],https://diskografija.com/pjesma/plemenita-roda-547.htm,Plemenita roda,2000 - Split 2000,2001 - Sve su žene lijepe,,,,,,,,"Kad se sjete jednom mene prijatelji svi
Neka me po dobru pamte i po vedroj naravi
Bilo je i boljih dana, dana svetijih
Ali nije život pjesma samo ptica veselih

Sve sam davao, tebe sanjao
Tebe sanjao

Znam da nisam, nisam plave krvi
Al' sam tvoga srca zlato
I u njemu čovjek prvi
Znam da nisam plemenitog roda
Al' dok mi duša zemljom hoda
Carica si srca moga.
Al' dok mi duša zemljom hoda
Carica si srca moga.

Kad se sjetiš jednom mene moja ljubavi
Hoću da ti osmijeh sine da ti licem preleti.

Sve sam davao, tebe sanjao
Tebe sanjao",Plemenita roda,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/plemenita-roda.html,Jole (2),Plemenita Roda,3:36,Sve Su Žene Lijepe,,,,,nan-Sve Su Žene Lijepe/2007.0-Zlatna Kolekcija
43,RVoUr7Lb_1_43,Jole,Jole,Ptice putuju,40306,"Ne znam koji je dan
ni koja je ura 
da li vani pada kisa
il' puse bura 

Samo znam da zima je
a nema te 
a dusa crta tvoje slike
pa mi baca pred noge 
 
Ovo trnje i drace 
od nase ljubavi 
za sve sam kriv
oprosti mi, oprosti 

Ptice putuju, ljudi tuguju 
jutra prolaze, tvoje poruke ne dolaze 
ptice putuju, ljudi tuguju 
sanjam ti glas i stalno mislim na nas 

Ptice putuju, ljudi tuguju 
jutra prolaze, tvoje poruke ne dolaze
ptice putuju, ljudi tuguju 
a ja kao da ti cujem glas 
i uvijek mislim na nas 

Ovo trnje i drace 
od nase ljubavi 
za sve sam kriv
oprosti mi, oprosti

Ptice putuju, ljudi tuguju 
jutra prolaze, tvoje poruke ne dolaze 
ptice putuju, ljudi tuguju 
sanjam ti glas i stalno mislim na nas 
2x

Na, na, na, na, na
na, na, na, na, na
na, na, na, na, na
tvoje poruke ne dolaze
ptice putuju, ljudi tuguju 
a ja kao da ti cujem glas 
jos uvijek mislim na nas","https://tekstovi.net/2,831,27028.html",,Ptice putuje,,Odijelo,"Ne znam koji je dan
ni koja je ura
da li vani pada kiša
il' puše bura. Samo znam da zima je
a nema te
a dusa crta tvoje slike
pa mi baca pred noge. Ovo trnje i drače
od naše ljubavi
za sve sam kriv
oprosti mi, oprosti. Refren
Ptice putuju, ljudi tuguju
jutra prolaze, tvoje poruke ne dolaze
ptice putuju, ljudi tuguju
sanjam ti glas i stalno mislim na nas. Ptice putuju, ljudi tuguju
jutra prolaze, tvoje poruke ne dolaze
ptice putuju, ljudi tuguju
a ja kao da ti čujem glas
i uvijek mislim na nas. Ovo trnje i drače
od naše ljubavi
za sve sam kriv
oprosti mi, oprosti. Refren x2
Ptice putuju, ljudi tuguju
jutra prolaze, tvoje poruke ne dolaze
ptice putuju, ljudi tuguju
sanjam ti glas i stalno mislim na nas. Na, na, na, na, na
na, na, na, na, na
na, na, na, na, na
tvoje poruke ne dolaze
ptice putuju, ljudi tuguju
a ja kao da ti čujem glas
još uvijek mislim na nas",,https://lyricstranslate.com/en/jole-ptice-putuje-lyrics.html,,,,,,,,,,,,,,,,Jole (2),Ptice Putuju,3:35,Odijelo,,,,2009.0,2009.0-Odijelo/2013.0-Za Djecu S Ljubavlju
44,RVoUr7Lb_1_44,Jole,Jole,Remek djelo,16279,"Sto puta se krivim
a samo jednom zivim
zmigavac sve sam dao
skrenut cu nocas malo

Popio, pomjesao, jezik se razvezao
sve sam joj obecao
nece joj biti zao, sve cisto
 jer muskarci i zene hoce isto
 
Ref. 2x
Tijelo ko remek djelo
zove na igranje
sa njom bi odmah, odmah
poker na skidanje

Toci mi pola, pola vina i opi se
ona je mlada, ona je mlada
ona je mlada a ja manje
ja sarmer, ja sarmer
ja sarmer i znam znanje

Pet sati od oka
a pogled na pol toka
ja moram ali ne znam
ostati trijezan

Vitka je i visoka
gleda me ispod oka

I sve sto u njih volim
na njoj izbrojim
i sve cisto jer muskarci
i zene hoce isto

Ref. 3x","https://tekstovi.net/2,831,47611.html",,Remek djelo,A Piece of Art,,"Sto puta se krivim
1
a samo jednom živim
žmigavac sve sam dao
skrenut ću noćas malo
Popio, pomješao, jezik se razvezao
sve sam joj obećao
neće joj biti žao, sve čisto
jer muškarci i žene hoće isto. [x2]
Tijelo ko remek djelo
zove na igranje
sa njom bi odmah, odmah
poker na skidanje
Toči mi pola, pola vina i opi se
ona je mlada, ona je mlada
ona je mlada a ja manje
ja šarmer, ja šarmer
ja šarmer i znam znanje. Pet sati od oka
a pogled na pol toka
ja moram ali ne znam
ostati trijezan
Vitka je i visoka
gleda me ispod oka
I sve što u njih volim
na njoj izbrojim
i sve čisto jer muškarci
i žene hoće isto. [x2]
Tijelo ko remek djelo
zove na igranje
sa njom bi odmah, odmah
poker na skidanje
Toci mi pola, pola vina i opi se
ona je mlada, ona je mlada
ona je mlada a ja manje
ja šarmer, ja šarmer
ja šarmer i znam znanje","I blame myself for hundred times
Only once I live
I've already winked
I'll turn a bit aside tonight
I drank, I mixed, and I got loose
I've promised her everything
She won't be sorry, it's all clear
because men and women they both want the same thing. [x2]
Her body is like a piece of art,
it calls you to play
I would play strip-poker with her
right now, right now
Pour us wine and let's get wasted
She's young, she's young
she's young and I'm a bit older 1
I'm a charmer, I'm a charmer
I'm a charmer and I know my job. Five hours have passed
and I'm starting to feel dizzy
I need to but I don't know how to
stay sober
She's slim and tall
she gives me that playful look
and I see in it all I love
I can count on her
Because all is clear
man and woman want the same thing. [x2]
Her body is like a piece of art,
it calls you to play
I would play strip-poker with her
right now, right now
Pour us wine and let's get wasted
She's young, she's young
she's young and I'm a bit older
I'm a charmer, I'm a charmer
I'm a charmer and I know my job",https://lyricstranslate.com/en/remek-djelo-piece-art.html,['Jole'],https://diskografija.com/pjesma/remek-djelo-24796.htm,Remek djelo,,,,,,,,,,"Sto puta se krivim
a samo jednom živim
žmigavac već sam dao
skrenut ću noćas malo

Popio, pomiješao,
jezik se razvezao
sve sam joj obećao
neće joj biti žao

Sve čisto
jer muškarci
i žene hoće isto

Tijelo k'o remek djelo
zove na igranje
sa njom bi odma', odma'
poker na skidanje

Toči mi pola,
pola, vina i obične
ona je mlada,
ona je mlada
ona je mlada
a ja manje
ja šarmer, ja šarmer
ja šarmer i znam znanje

Tijelo k'o remek djelo
zove na igranje
sa njom bi odma', odma'
poker na skidanje

Toči mi pola,
pola, vina i obične
ona je mlada,
ona je mlada
ona je mlada
a ja manje
ja šarmer, ja šarmer
ja šarmer i znam znanje

Pet sati od oka
al' pogled na pol' kopka
ja moram
ali ne znam ostati trijezan

Vitka je i visoka
gleda me ispod oka
I sve sto u njih volim
na njoj izbrojim
I sve čisto
jer muškarci
i žene hoće isto",Remek djelo,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/remek-djelo.html,Jole (2),Remek Djelo,03:38,Remek Djelo,,,,2015.0,2015.0-Remek Djelo/2018.0-The Best Of Collection
