Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
38,hluW+yB/_1_38,Divlje Jagode,Divlje Jagode,Motori,60350,"U daljini cuju se kao gromovi 
auto putem prolaze kao vjetrovi 

Odlaze na dalek put 
ko to moze znati 
samo neki stoper ljut 
sto ih prstom prati 
 
Ref. 4x
Motori, motori, motori
motori, motori, motori

Izlizane traperice, jakne, cizmice 
usijane kacige, kozne torbice

Odlaze na dalek put
ko to moze znati
samo neki stoper ljut
sto ih prstom prati

Ref.","https://tekstovi.net/2,2,26.html",Saban Bajramovic,Motori,Motors,,"U daljini čuju se
1
kao gromovi
Auto putem prolaze
kao vjetrovi. Odlaze na dalek put
ko to može znati
samo neki stoper ljut
što ih prstom prati. Motori, motori, motori..... Izlizane traperice
jakne čizmice
usijane kacige
kožne torbice. Odlaze na dalek put
ko to može znati
samo neki stoper ljut
što ih prstom prati","They can be heard in the distance
like thunder
They're heading down the highway
like the wind. They're leaving on the long road,
who could know that?
Only some angry hitchhiker
that follows them with his finger. Motors, motors, motors.... Worn out jeans,
jackets, boots,
heated helmets,
leather bags. They're leaving on the long road,
who could know that?
Only some angry hitchhiker
that follows them with his finger",https://lyricstranslate.com/en/motori-motors.html-1,['Sead Lipovača Zele'],['Alen Islamović'],['Sead Lipovača Zele'],['Divlje Jagode'],1982 - Motori,2002 - Zvuk osamdesetih Pop i Rock 1982 - 1983,2003 - 4 Asa - 4 asa,https://diskografija.com/pjesma/motori-5814.htm,Motori,2003 - Od neba do neba,2003 - Live Zagreb - uživo - 4 asa,"2004 - The very best of, let na drugi svijet",2006 - Collection,2006 - Collection,"U daljini čuju se
kao gromovi
Auto putem prolaze
kao vjetrovi

Odlaze na dalek put
ko to može znati
samo neki stoper ljut
što ih prstom prati

Motori, motori, motori....

Izlizane traperice
jakne čizmice
usijane kacige
kožne torbice

Odlaze na dalek put
ko to može znati
samo neki stoper ljut
što ih prstom prati",Motori,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/motori.html,Divlje Jagode,Motori,4:30,Motori,,,,,"nan-Motori/nan-Najbolje/nan-Antologija 1/nan-Sarajevo, Ti I Ja/nan-The Very Best Of/2004.0-The Very Best Of - Let Na Drugi Svijet/2004.0-Live + video clips/nan-Collection/2008.0-The Ultimate Collection/2018.0-Original Album Collection Vol. 1/2018.0-Original Album Collection Vol. 1"
39,hluW+yB/_1_39,Divlje Jagode,Divlje Jagode,Mrak za dvoje,18412,"Mala soba, pozvano drustvo
vec se vrti lagana muzika
gase svjetlo, svako svojoj
praznih ruku ja ostadoh sam
ja ostadoh sam

Ref.
Zar cigare obasja tijela
vlazan dim suzava vid
da l' to Sonja ledja mi dira
mrak za dvoje ne mijenja stvar
 
Opet svjetlo, solidan red 
znana lica znojava sva
a iz coska Sonja me tjesi
kaze okom za drugi put sam izabran ja

Ref.","https://tekstovi.net/2,2,9071.html",,,,,,,,['Sead Lipovača Zele'],['Alen Islamović'],['Sead Lipovača Zele'],['Divlje Jagode'],1981 - Stakleni hotel,2006 - Collection,,https://diskografija.com/pjesma/mrak-za-dvoje-9989.htm,Mrak za dvoje,,,,,,"Mala soba, pozvano drustvo
vec se vrti lagana muzika
gase svjetlo, svako svojoj
praznih ruku ja ostadoh sam
ja ostadoh sam

Zar cigare obasja tijela
vlazan dim suzava vid
da l' to Sonja ledja mi dira
mrak za dvoje ne mijenja stvar

Opet svjetlo, solidan red
znana lica znojava sva
a iz coska Sonja me tjesi
kaze okom za drugi put sam izabran ja",Mrak za dvoje,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/mrak-za-dvoje.html,Divlje Jagode,Mrak Za Dvoje,,Stakleni Hotel,,Alen Islamović,,,nan-Stakleni Hotel/nan-Collection/2018.0-Original Album Collection Vol. 1
40,hluW+yB/_1_40,Divlje Jagode,Divlje Jagode,Nasmijesi se,31894,"Neka kraljica zore utonu u more
za sobom stvori zvjezdani trag
dok ruke njezne tvoje traze moje
u ocima otkrih da sam ti drag

Sjene neke secu odlaze u noc
i pospan ponocni val smiri se sad
kasni su sati ti moras poci
odavno spava luka i grad, luka i grad

Ref.
Hej, hej nasmijesi se
i ako sam grijesio, nasmijesi se
hej, hej nasmijesi se
i sapnucu ono sto nitko ti nije jos sapnuo","https://tekstovi.net/2,2,27.html",,Nasmiješi se,Smile,,"Neka kraljica zore utonu u more
1
za sobom stvori zvjezdan trag
dok ruke nježne tvoje traže moje
u očima otkrih da sam ti drag. Sjene neke šeću odlaze u noć
i pospan ponoćni val smiri se sad
kasni su sati ti moraš poć
odavno spava luka i grad, luka i grad. Ref.
Hej, hej nasmiješi se
i ako sam griješio, nasmiješi se
hej, hej nasmiješi se
i šapnuću ono što nitko ti nije još šapnuo","Let the queen of dawn
Sink into the sea
Leaving behind her
A trail of stars
While my hands
Are looking for yours
I found out in your eyes
That I am dear to you
Let the shadows walk
Leave into the night
And the sleepy midnight wave
Calm down now
The hours are late
You must leave
The harbor and town are long since asleep
The harbor and town.... Hey, hey, smile
Even if I had made mistakes
Smile
Hey, hey, smile
And I shall whisper to you what nobody
Whispered to you before",https://lyricstranslate.com/en/nasmijesi-se-smile.html,,,,,,,,,,,,,,,"Neka kraljica zore
Utonu u more
za sobom stvori
Zvjezdani trag
Dok ruke moje
Traze tvoje
U ocima otkrih
Da sam ti drag
Sjene neke secu

Odlaze u noc
I pospan ponocni val
Smiri se sad
Kasni su sati
Ti moras poci
Odavno spava luka i grad
Luka i grad...

Hej, hej nasmijesi se
I ako sam grijesio
Nasmijesi se
Hej, hej nasmijesi se
I sapnucu ono sto nitko
Ti nije jos sapnuo",Nasmiješi se,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/nasmijesi-se.html,Divlje Jagode,Nasmiješi Se,5:04,Motori,,,,,nan-Motori/2018.0-Original Album Collection Vol. 1
41,hluW+yB/_1_41,Divlje Jagode,Divlje Jagode,Nazovi me,16782,"Pozvoni triput u dobru noc 
ma bila bilo gdje 
otmimo sebe od cutanja 
tisina gusi me 

Ko dan sto ode vec prazan sam 
tako je glupo sve 
ma dao bi pola kraljevstva 
samo da cujem te
 
Ref.
Nazovi me, pomozi mi 
nazovi me, na stari broj 

Skoro me nema to osjecam 
nemoj da igras se 
ostavi sva ta mudrovanja 
pogazi rijeci sve 

Ne budi luda odluci vec 
prevari, dokazi se 
najsladja hajde bar javi se 
sam sam i strah me je

Ref.","https://tekstovi.net/2,2,28.html",,Nazovi me,Call me,Čarobnjaci,"Pozvoni triput u dobru noć
1
Ma bila bilo gdje
Otmimo sebe od ćutanja
Tišina guši me. Ko dan što ode već prazan sam
Tako je glupo sve
Ma dao bi pola kraljevstva
Samo da čujem te. Nazovi me, pomozi mi
Nazovi me, na stari broj. Skoro me nema, to osjećam
Nemoj da igraš se
Ostavi sva ta mudrovanja
Pogazi riječi sve. Ne budi luda, odluči se
Prevari, dokaži se
Najslađa hajde bar javi se
Sam sam i strah me je","Ring three times on a good night
Wherever you might be
Lets escape silence
Because it suffocates me. Like the day that has passed I am already empty
I'd give half a kingdom
Just to hear you. Call me, Help me
Call me, On the old number. I'm almost gone, I can feel it
Don't play around
Let go of subtlety
Break everything that was said. Don't be silly, make up your mind
Cheat, Prove yourself
My Sweetest, at least call
I'm alone and I'm afraid",https://lyricstranslate.com/en/nazovi-me-call-me.html-0,['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Divlje Jagode'],1983 - Čarobnjaci,2006 - Collection,,https://diskografija.com/pjesma/nazovi-me-10001.htm,Nazovi me,,,,,,"Pozvoni triput u dobru noc
Ma bila bilo gdje
Otmimo sebe od cutanja
Tisina gusi me

Ko dan sto ode vec prazan sam
Tako je glupo sve
Ma dao bi pola kraljevstva
Samo da cujem te

Nazovi me, pomozi mi
Nazovi me, na stari broj

Skoro me nema to osjecam
Nemoj da igras se
Ostavi sva ta mudrovanja
Pogazi rijeci sve

Ne budi luda odluci se
Prevari, dokazi se
Najsladja hajde bar javi se
Sam sam i strah me je",Nazovi me,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/nazovi-me.html,Divlje Jagode,Nazovi Me,3:27,Čarobnjaci,,,,,nan-Čarobnjaci/nan-Collection/2018.0-Original Album Collection Vol. 1
42,hluW+yB/_1_42,Divlje Jagode,Divlje Jagode,"Ne brini sestro, veceras sam tvoj",200,"Lijepa si i pametna
 dobar stas i dobar glas
tatina i mamina
 kcerkica im jedina

Ti dobro znas tko sam ja
ti dobro znas ja nisam Bog
ja vidim sjaj u oku tvom
ovo je tvoja noc
 
Ref.
Ne brini sestro, veceras sam tvoj
nije mi vazno koji si broj
ne brini sestro, zaboravi sve
ne brini sestro, okreni se

Osmijeh tvoj cudo ljubavi
korak tvoj carobna stvar
isti film po tko zna koji put
da li znas, C’est la vie

Probaj me samo ovu noc
probaj me i to je sve
probaj me i vjeruj mi
ovo je tvoja noc

Ref.","https://tekstovi.net/2,2,64449.html",,,,,,,,['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Divlje Jagode'],1988 - Konji,2006 - Collection,,https://diskografija.com/pjesma/ne-brini-sestro-veceras-sam-tvoj-10022.htm,"Ne brini sestro, večeras sam tvoj",,,,,,,,,Divlje Jagode,"Ne Brini Sestro, Večeras Sam Tvoj",,Collection,,,,,nan-Collection/2018.0-Original Album Collection Vol. 2
43,hluW+yB/_1_43,Divlje Jagode,Divlje Jagode,Ne krivi me,3581,"Radja se novi dan
budan sam, ne spavam
zelja je nestala
sto je zivot grijala
o, zasto, tko zna

Bojim se rijeci ""kraj""
bojim se preci prag
ja bojim se pogleda
kada rijec savlada strah
kada rijec savlada strah
 
Ref.
Sad je kraj
samo led na usnama
sad je kraj za nas
ne krivi me, ne krivi me
sto je zelja nestala

Radja se novi dan
zora je carobna
ne krivim nikoga
bili smo samo navika
o, samo navika

Ref. 3x","https://tekstovi.net/2,2,47224.html",,,,,,,,['Sead Lipovača Zele'],['Fikret Kurtović'],['Sead Lipovača Zele'],['Divlje Jagode'],2003 - Od neba do neba,2006 - Collection,,https://diskografija.com/pjesma/ne-krivi-me-5818.htm,Ne krivi me,,,,,,,,,Divlje Jagode,Ne Krivi Me,,Od Neba Do Neba,,,,,nan-Od Neba Do Neba/nan-Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/2018.0-Original Album Collection Vol. 2
44,hluW+yB/_1_44,Divlje Jagode,Divlje Jagode,Ne zelis kraj,68864,"Ref.
Ne zelis kraj, mada je tu
medj­u nama stvara se jaz
i blijedi sjaj

Ne zelis kraj, tesko je znam
ali idi ne daj se, ne daj
ostacu sam
 
Bili smo luckast par
mada vec prosla stvar
sada jos molim te
odbacimo gluposti sve

Ref.

Bili smo luckast par
mada vec prosla stvar
sada jos molim te
odbacimo

Bili smo luckast par
sada jos prosla stvar
mada jos molim te
odbacimo gluposti sve","https://tekstovi.net/2,2,29.html",,Ne želiš kraj,You don't want the end,,"Ne želiš kraj
mada je tu.
Međ­u nama stvara se jaz
i blijedi sjaj.. Ne želiš kraj,
teško je znam.
Ali idi ne daj se ne daj,
ostaću sam.. Bili smo luckast par,
mada već prošla stvar.
Sada još molim te,
odbacimo gluposti sve.","You don't want the end
Though it's already there
There's an abyss emerging between us
And the glow is fading. You don't want the end
It's hard, I know
But go on, don't give up, don't give up
I'll stay alone. We were a silly couple
Although it's already in the past
And now, just, please
Let's throw away all foolishness",https://lyricstranslate.com/en/ne-zelis-kraj-you-dont-want-end.html,['Sead Lipovača Zele'],['Toni Janković'],['Sead Lipovača Zele'],['Divlje Jagode'],1982 - Motori,2003 - Od neba do neba - unplugged,"2004 - The very best of, let na drugi svijet",https://diskografija.com/pjesma/ne-zelis-kraj-5823.htm,Ne želiš kraj,2006 - Collection,,,,,"Ne želiš kraj
Mada je tu
Među nama stvara se jaz
I blijedi sjaj

Ne želis kraj
Teško je znam
Ali idi, ne daj se, ne daj
Ostat ću sam

Bili smo luckast par
Mada već prošla stvar
Sada još, molim te
Odbacimo gluposti sve",Ne želiš kraj,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/ne-zelis-kraj.html,Divlje Jagode,Ne Želiš Kraj,3:14,Motori,,,,,"nan-Motori/nan-Najbolje/nan-Antologija 2/nan-Sarajevo, Ti I Ja/nan-Od Neba Do Neba/nan-The Very Best Of - Let Na Drugi Svijet/2006.0-Collection/nan-Collection/nan-Collection/2008.0-The Ultimate Collection/nan-The Ultimate Collection/2018.0-Original Album Collection Vol. 1/2018.0-Original Album Collection Vol. 2"
45,hluW+yB/_1_45,Divlje Jagode,Divlje Jagode,"Ne, nisam ja",23233,"Mjesecina se
plava rasula
u tvoju sobu je
ljubav udahnula

Blaga svjetlost je
suzu otkrila
u oku tvome se
njeznost sakrila
 
Sto se u oku tvom
njeznost sakrila

Ref. 2x
Ne, nisam ja
uzrok tvojim suzama
sve je skrivila
pjesma lagana

U sobi plavog sna
drhtis usnama
dok pricas sjenama
svoja sjecanja

U sobi plavog sna
brises prstima
suzu sto se je
nocas predala

Sto se u oku tvom
njeznom predala

Ref. 2x

Ne, nisam ja","https://tekstovi.net/2,2,32612.html",,"Ne, nisam ja",,,"Mjesečina se
plava rasula
u tvoju sobu je
ljubav udahnula. Blaga svjetlost je
suzu otkrila
u oku tvome se
nježnost sakrila. Što se u oku tvom
nježnost sakrila. Ref. 2x
Ne, nisam ja
uzrok tvojim suzama
sve je skrivila
pjesma lagana. U sobi plavog sna
drhtis usnama
dok pričaš sjenama
svoja sjećanja. U sobi plavog sna
brišeš prstima
suzu što se je
noćas predala. Što se u oku tvom
nježnom predala. Ref. 2x. Ne, nisam ja",,https://lyricstranslate.com/en/divlje-jagode-ne-nisam-ja-lyrics.html,['Sead Lipovača Zele'],"['Sead Lipovača Zele', 'Z. Beliša']",['Sead Lipovača Zele'],['Divlje Jagode'],,,,https://diskografija.com/pjesma/ne-nisam-ja-16723.htm,Ne nisam ja,,,,,,,,,Divlje Jagode,"Ne, Nisam Ja",4:22,Najljepše Ljubavne Pjesme - The Love Collection,2011.0,,,,2011.0-Najljepše Ljubavne Pjesme - The Love Collection
46,hluW+yB/_1_46,Divlje Jagode,Divlje Jagode,Nemam nista protiv,8833,"Objektivno ti uopce nisi komad los
subjektivno ja za to necu dati ni gros
puder i ruz, izgledas tip top
briga te bas sto skitas non stop

Ref,
Nemam nista protiv, a nisam ni za
i veze necu s tim da imam ja
 
Procelav i sjed, otac ti je vrlo strog
mama jos i gora, tebi je vec dosta tog
mada bi ti ludovala ovu noc
ne sumnjam, rado provjerila svoju moc

Ref.

Puder i ruz, izgledas tip top
briga te bas sto skitas non stop

Ref.","https://tekstovi.net/2,2,30825.html",,Nemam ništa protiv,,,"Objektivno ti uopće nisi komad loš
Subjektivno ja za to neću dati ni groš
Puder i ruž, izgledaš ti top
Briga te baš što skitaš non stop. Nemam ništa protiv, a nisam ni za
I veze neću s tim da imam ja. Proćelav i sjed, otac ti je vrlo strog
Mama još i gora, tebi je već dosta tog
Mada bi ti ludovala ovu noć
Ne sumnjam rado proverila svoju moć. Nemam ništa protiv, a nisam ni za
I veze neću s tim da imam ja. Puder i ruž, izgledaš ti top
Briga te baš što skitaš non stop. Nemam ništa protiv, a nisam ni za
I veze neću s tim da imam ja",,https://lyricstranslate.com/en/divlje-jagode-nemam-nista-protiv-lyrics.html,,,,,,,,,,,,,,,,,,Divlje Jagode,Nemam Ništa Protiv,,Nemam Ništa Protiv / Bit' Će Bolje!,1979.0,,,,1979.0-Nemam Ništa Protiv / Bit' Će Bolje!/nan-Jukebox
47,hluW+yB/_1_47,Divlje Jagode,Divlje Jagode,Od neba do neba,4789,"Ja sad mogu svukuda ici
ja znam, necu nikuda stici
znam, srce pratiti treba na dugi put
put od neba pa do neba
od neba pa do neba

Zurimo, ne znam gdje to idemo
pricamo, ne znam sta to kazemo
zemlja se stalno u krug okrece 
nju ti ni ja, nitko zaustavit nece
 
Zurimo, mi samo zurimo
a ljubav je kada volis me 
ljubav kada volim te
ljubav kada cekam na tebe

Ljubav kada sanjamo
ljubav kada zelimo 
ljubav je sve sto trebamo

Ref.
Gdje nebo je, mir nas ceka sve
gdje nebo je, mir nas ceka sve
gdje nebo je, tu sloboda je

Ref.

Ljubav, ljubav
gdje nebo je, tu sloboda je
ljubav, ljubav","https://tekstovi.net/2,2,47218.html",,,,,,,,['Sead Lipovača Zele'],"['Faruk Buljubašić Fayo', 'Sead Lipovača Zele']",['Sead Lipovača Zele'],['Divlje Jagode'],2003 - Od neba do neba,2006 - Collection,,https://diskografija.com/pjesma/od-neba-do-neba-5817.htm,Od neba do neba,,,,,,,,,Divlje Jagode,Od Neba Do Neba,,Od Neba Do Neba,,,,,nan-Od Neba Do Neba/nan-Collection/2018.0-Original Album Collection Vol. 2/2018.0-Original Album Collection Vol. 2
48,hluW+yB/_1_48,Divlje Jagode,Divlje Jagode,Oluja,5950,"Istok, zapad, sjever i jug
zovu putevi, cujem im glas
biti putnik je zacaran krug
svaka cesta mi donosi spas

Putujem ja
uvijek bez kofera
putujem sam
iza sebe ja ne gledam
 
Ref.
Dolazi oluja
nosi me, 'ko zna gdje
dolazi oluja
ljubav s njom umire

Ispod zvijezda jedan je put
svatko od nas bira ga sam
vatre gore na obali
ja vise nemam sta da ti dam

Ref.

Ref. 2x","https://tekstovi.net/2,2,47223.html",,Oluja,Oluja (Storm),,"Istok, zapad, sjever i jug
1
Zovu putevi čujem im glas
Biti putnik je začaran krug
Svaka cesta mi donosi spas. Putujem ja
Uvjek bez kofera
Putujem sam
Iza sebe ja ne gledam. Dolazi oluja
Nosi me
Ko zna gdje. Dolazi oluja
Ljubav s njom umire. Ispod zvjezda jedan je put
Svako od nas bira ga sam
Vatre gore na obali
Ja više nemam šta da ti dam. Putujem ja
Uvjek bez kofera
Putujem sam
Iza sebe ja ne gledam. Dolazi oluja
Nosi me
Ko zna gdje. Dolazi oluja
Ljubav s njom umire. Putujem ja
Uvjek bez kofera
Putujem sam
Iza sebe ja ne gledam. Ref:","East, west, north and south
They call them roads I hear a voice
Being a passenger is a vicious circle
Every road brings me salvation. I travel
Always without luggage
I travel
Behind me I do not look. Coming storm
Carry me
Who knows where. Coming storm
Love with her dying. Below the star is one way
Each of us chooses him I
Fire up the coast
I have nothing more to give. I travel
Always without luggage
I travel
Behind me I do not look. Coming storm
Carry me
Who knows where. Coming storm
Love with her dying. I'm traveling
Always without luggage
I'm traveling
Behind him I do not look",https://lyricstranslate.com/en/oluja-oluja-storm.html,['Sead Lipovača Zele'],['Faruk Buljubašić Fayo'],['Sead Lipovača Zele'],['Divlje Jagode'],2003 - Od neba do neba,2006 - Collection,,https://diskografija.com/pjesma/oluja-5821.htm,Oluja,,,,,,,,,Divlje Jagode,Oluja,,Od Neba Do Neba,,,,,nan-Od Neba Do Neba/nan-Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/2018.0-Original Album Collection Vol. 2
49,hluW+yB/_1_49,Divlje Jagode,Divlje Jagode,Osjecam gola si ispod haljine,11584,"Volim, volim sto si tu
mirise, na vjetrove
nocu trazim tvoje ruke
i u snu ih volim

Ref.
Osjecam gola si, ispod haljine
sklopi oci, budi poljubac
i to je sve, to je sve
 
Volim tu, tvoju malenu
fantasticnu, ogrlicu od zada
volim kad pricas, kada cutis
volim sve sto ti pripada

Ref.

Nocu trazim tvoje ruke
i u snu ih volim

Ref. 3x","https://tekstovi.net/2,2,30286.html",,"Osjećam, gola si ispod haljine","Czuję, że jesteś naga pod sukienką",,"Volim, volim što si tu.
1
Miriše na vjetrove.
Noću tražim tvoje ruke i u snu ih volim.. Osjećam, gola si ispod haljine,
sklopi oči, budi poljubac
i to je sve, to je sve.. Volim tu tvoju malenu,
fantastičnu ogrlicu od žada.
Volim kad pričaš, kada ćutiš,
volim sve što ti pripada.. Osjećam, gola si ispod haljine,
sklopi oči, budi poljubac
i to je sve, to je sve.. Noću tražim tvoje ruke
i u snu ih volim.
Osjećam, gola si ispod haljine,
sklopi oči, budi poljubac
i to je sve, i to je sve.
Osjećam, gola si ispod haljine,
budi poljubac
i to je, to je sve.
Osjećam, gola si ispod haljine,
samo poljubac...","Kocham cię, kocham że jesteś tu
Pachnie wiatrem
Nocą szukam twoich rąk i kocham je we śnie. Czuję, że jesteś naga pod sukienką
Zamknij oczy, bądź pocałunkiem
I to wszystko, to wszystko. Kocham twój maleńki
Fantazyjny naszyjnik z jadeitu
Kocham jak mówisz, kocham jak milczysz
Kocham wszystko, co należy do ciebie. Czuję, że jesteś naga pod sukienką
Zamknij oczy, bądź pocałunkiem
I to wszystko, to wszystko. Nocą szukam twoich rąk
i kocham je we śnie
Czuję, że jesteś naga pod sukienką
Zamknij oczy, bądź pocałunkiem
I to wszystko, to wszystko
Czuję, że jesteś naga pod sukienką
Bądź pocałunkiem
I to wszystko, to wszystko
Czuję, że jesteś naga pod sukienką
Tylko pocałunek...",https://lyricstranslate.com/en/osje%C4%87am-gola-si-ispod-haljine-czuj%C4%99-%C5%BCe-jeste%C5%9B-naga-pod-sukienk%C4%85.html,['Sead Lipovača Zele'],['Slobodan Đurasović'],['Sead Lipovača Zele'],['Divlje Jagode'],1988 - Konji,"2004 - The very best of, let na drugi svijet",2006 - Collection,https://diskografija.com/pjesma/osjecam-gola-si-ispod-haljine-9333.htm,"Osjećam, gola si ispod haljine",,,,,,"Volim, volim sto si tu. 
Mirise, na vjetrove.
Nocu trazim tvoje ruke i u snu ih volim.

Osjecam, gola si ispod haljine,
sklopi oci, budi poljubac
i to je sve, to je sve.

Volim tu, tvoju malenu, 
fantasticnu, ogrlicu od zada.
Volim kad pricas, kada cutis,
volim sve sto ti pripada.

Osjecam, gola si ispod haljine,
sklopi oci, budi poljubac
i to je sve, to je sve.

Nocu trazim tvoje ruke 
i u snu ih volim.
Osjecam, gola si ispod haljine,
sklopi oci, budi poljubac
i to je sve, i to je sve.
Osjecam, gola si ispod haljine, 
budi poljubac
i to je, to je sve.
Osjecam, gola si ispod haljine, 
samo poljubac...","Osjećam, gola si ispod haljine",https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/osjecam-gola-si-ispod-haljine.html,Divlje Jagode,Osjećam Gola Si Ispod Haljine,,Konji,,,,,nan-Konji/nan-The Very Best Of - Let Na Drugi Svijet
50,hluW+yB/_1_50,Divlje Jagode,Divlje Jagode,Patkica,12977,"Voljela je da je zovem patkica 
zeljela je da joj svi se dive 
voljela je hladnu koca-kolu 
divila se nekom svom idolu 
bas svaki dan, svaki dan 
zeljela je mnogo toga, mnogo 
 
Ref.
Gdje si sad, moja mala patkice
gdje si sad, koga sada ljubis 
gdje si sad

Mastala je o pariskoj modi
zeljela u Pariz da je vodim 
voljela je lude nocne setnje 
da joj sviram melodije sjetne 
dugo u noc, ah u noc 
zeljala je mnogo toga, mnogo 

Ref. 3x","https://tekstovi.net/2,2,19411.html",,,,,,,,,,,,,,,,,,,,,,,,,Divlje Jagode,Patkica,,Patkica / Kad Bi Vi Gospođo,1978.0,,,,1978.0-Patkica / Kad Bi Vi Gospođo/2004.0-Najlepše Balade - Krivo Je More
51,hluW+yB/_1_51,Divlje Jagode,Divlje Jagode,Pepeljuga,13432,"Princeza znaj bices ti 
I poci ces na strasan bal 
Sve sto si htjela, sve sto ti treba 
Jos ove noci pasce sa neba 

Al' znaj u ova cudna vremena 
 
Cipele zlatne Pepeljugo 
Mozda su lazne shvati to 
Cipele zlatne Pepeljugo 
Skinuce tebi jutro zlo 

Strpi se sunce je 
Sacekaj da padne noc 
A onda princ tvoj brzo ce stici 
Kocijom zlatnom i ti ces poci","https://tekstovi.net/2,2,30.html",,Pepeljuga,Cinderella,Čarobnjaci,"Princeza znaj bićeš ti
1
I poći ćeš na strašan bal
Sve što si htjela, sve što ti treba
Još ove noći pašće sa neba. Al' znaj u ova čudna vremena. Cipele zlatne Pepeljugo
Možda su lažne shvati to
Cipele zlatne Pepeljugo
Skinuće tebi jutro zlo. Strpi se sunce je
Sačekaj da padne noć
A onda princ tvoj brzo će stići
Kočijom zlatnom i ti ćeš poći","Know, you'll be a princess
And you'll go to a fancy ball
Everything you wanted, everything you need
Will fall from the sky tonight. But know that in these hard times. Golden shoes, Cinderella
Might not be real, understand that
Golden shoes, Cinderella
The evil morning will take them off. Be patient, it's day
Wait for the night to fall
And then your prince will arrive quickly
You'll also leave in the golden carriage",https://lyricstranslate.com/en/pepeljuga-cinderella.html,['Sead Lipovača Zele'],['H. Dervišević'],['Sead Lipovača Zele'],['Divlje Jagode'],1983 - Čarobnjaci,2006 - Collection,,https://diskografija.com/pjesma/pepeljuga-10006.htm,Pepeljuga,,,,,,"Princeza znaj bices ti
I poci ces na strasan bal
Sve sto si htjela, sve sto ti treba
Jos ove noci pasce sa neba

Al' znaj u ova cudna vremena

Cipele zlatne Pepeljugo
Mozda su lazne shvati to
Cipele zlatne Pepeljugo
Skinuce tebi jutro zlo

Strpi se sunce je
Sacekaj da padne noc
A onda princ tvoj brzo ce stici
Kocijom zlatnom i ti ces poci",Pepeljuga,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/pepeljuga.html,Divlje Jagode,Pepeljuga,4:08,Čarobnjaci,,Husein Dervišević,,,nan-Čarobnjaci/nan-Collection/2018.0-Original Album Collection Vol. 1
52,hluW+yB/_1_52,Divlje Jagode,Divlje Jagode,Piramida,9514,"Neki cudni tragovi
mracni, hladni putevi
vode jedne noci lutati

Kao da sam izgubljen
svijet od mene sakriven
nebo trazi da je otkrijem
 
Pa me vjetar obori
zemlja tu se otvori
ispred mene izroni

Ref.
Piramida krije tajnu zemlje
tajnu svemira 
piramida nosi grijehe
ovog naseg vremena
piramida skrivena

Prica mi o zemljama
gdje su blaga skrivena
vijekovima tajnu cuvala

Slaze slike proslosti
ljubavi i ratovi toliki
se na njoj vodili

Iz dubine izranja
penje se visinama
bjezi od nas zvijezdama

Ref. 2x","https://tekstovi.net/2,2,19268.html",,,,,,,,,,,['Divlje Jagode'],,,,https://diskografija.com/pjesma/piramida-10045.htm,Piramida,,,,,,,,,Divlje Jagode,Piramida,,Piramida,,Đina Lacko,,,nan-Piramida/nan-Collection/2008.0-The Ultimate Collection/nan-The Ultimate Collection
