Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Album_title_discogs,Music By_discogs,Album_year_discogs,Featuring_discogs,All_albums_discogs
62,O93DTxfd_1_62,Miroslav Škoro,Miroslav Škoro,"Sumi, sumi javore",11383,"Ima jedna livada 
na njoj drvo javora
ono tuzno pricu zna 
o nesretna srca dva

Ref. 2x
Sumi, sumi javore
neka grane govore
pa nek cuje zemlja sva
kako ljubav bolit zna
 
Al' se jednom dogodi
dragi dragoj govori
ja sad moram otici
al' cu ti se vratiti

Ref. 2x

Podno vita javora
ona dragog cekala 
puno ljeta proteklo
on se nije vratio

Ref. 2x","https://tekstovi.net/2,390,36125.html",,"Šumi, šumi, javore","Rustle, Rustle, Maple Tree","Nastup uživo na Hrvatskoj TV HRT2, u 2009. godine.","Ima jedna livada
Na njoj drvo javora
Ono tužno priču zna
O nesretna srca dva. Šumi, šumi, javore
Neka grane govore
Pa nek' čuje zemlja sva
Kako ljubav bolit zna
Šumi, šumi, javore
Neka grane govore
Pa nek' čuje zemlja sva
Kako ljubav bolit zna. Al' se jednom dogodi
Dragi dragoj govori:
""Ja sad moram otići
Al' ću ti se vratiti"". Šumi, šumi, javore
Neka grane govore
Pa nek' čuje zemlja sva
Kako ljubav bolit zna
Šumi, šumi, javore
Neka grane govore
Pa nek' čuje zemlja sva
Kako ljubav bolit zna. Podno vita javora
Ona dragog čekala
Puno ljeta proteklo
On se nije vratio. Šumi, šumi, javore
Neka grane govore
Pa nek' čuje zemlja sva
Kako ljubav bolit zna
Šumi, šumi, javore
Neka grane govore
Pa nek' čuje zemlja sva
Kako ljubav bolit zna","There is a meadow
With a maple tree on it
It is familiar with a sad story
About two unhappy hearts. Rustle, rustle, maple tree
Let your branches speak
So all country can hear
How love can hurt
Rustle, rustle, maple tree
Let your branches speak
So all country can hear
How love can hurt. But this one time it happened
Lad told his darling
""I must go now
But I will come back to you"". Rustle, rustle, maple tree
Let your branches speak
So all country can hear
How love can hurt
Rustle, rustle, maple tree
Let your branches speak
So all country can hear
How love can hurt. Underneath the maple tree
She waited for her darling
Many years went by
He did not return. Rustle, rustle, maple tree
Let your branches speak
So all country can hear
How love can hurt
Rustle, rustle, maple tree
Let your branches speak
So all country can hear
How love can hurt",https://lyricstranslate.com/en/%C5%A1umi-%C5%A1umi-javore-rustle-rustle-maple-tree.html,['Miroslav Škoro'],1992 - Ne dirajte mi ravnicu,1993 - Mene zovu tambure,"1996 - Od jubavi bolujen - Matko Jelavić
Aranžman: Remi Kazinoti",https://diskografija.com/pjesma/sumi-sumi-javore-2404.htm,"Šumi, šumi javore","['Miroslav Škoro', 'Jerry Grcevich']",['Miroslav Škoro'],['Jerry Grcevich'],1998 - Uživo - uživo,2007 - Sve najbolje vol. 1,2010 - Radujte se prijatelji - Neda Ukraden,,"Ima jedna livada,
Na njoj drvo javora.
Ono tužnu priču zna,
O nesretna srca dva.

Šumi, šumi javore,
Neka grane govore
Pa da čuje zemlja sva,
Kako ljubav bolit zna.

Šumi, šumi javore,
Neka grane govore
Pa da čuje zemlja sva,
Kako ljubav bolit zna.

Al' se jednom dogodi,
Dragi dragoj govori:
Ja sad moram otići,
Al' ću ti se vratiti.

Šumi, šumi javore,
Neka grane govore
Pa da čuje zemlja sva,
Kako ljubav bolit zna.

Šumi, šumi javore,
Neka grane govore
Pa da čuje zemlja sva,
Kako ljubav bolit zna.

Podno vita javora
Ona dragog čekala.
Puno ljeta proteklo,
On se nije vratio.

Šumi, šumi javore,
Neka grane govore
Pa da čuje zemlja sva,
Kako ljubav bolit zna.

Šumi, šumi javore,
Neka grane govore
Pa da čuje zemlja sva,
Kako ljubav bolit zna.","Šumi, šumi Javore",https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/sumi-sumi-javore.html,Miroslav Škoro,"Šumi, Šumi Javore",3:42,Miroslav Škoro,Ne Dirajte Mi Ravnicu,,,,nan-Ne Dirajte Mi Ravnicu/1993.0-Mene Zovu Tambure/2003.0-Miroslav Škoro Uživo/2007.0-Sve Najbolje/2011.0-Najljepše Ljubavne Pjesme/2013.0-Sve Najbolje!
63,O93DTxfd_1_63,Miroslav Škoro,Miroslav Škoro,Suza krene sama od sebe,64688,"Ja svake noci sanjam
jedan bagrem stari
i ko da kuci vracam se
u dane sretnije

A tamo vise nema te 
tek neke stare stvari
jedino jos u meni
ima te previse
 
Ref.
Suza krene sama od sebe
kad te neko spomene
ko da zivu ranu diraju
Bog zna kol'ko sam te volio
tamburasi, za moj stol
'ajd sad onu meni najdrazu

Znao sam i ranije
tuga uvijek vreba
al' sto bas mene stalno
mora pratiti

U zivotu im'o sam
i vise neg' sto treba
al' imati je bez tebe
ko i nemati

Ref. 2x","https://tekstovi.net/2,390,27029.html",,,,,,,,['Miroslav Škoro'],2001 - Slagalica,2007 - Sve najbolje vol. 2,,https://diskografija.com/pjesma/suza-krene-sama-od-sebe-2444.htm,Suza krene sama od sebe,"['Miroslav Škoro', 'Ivica Murat']",['Miroslav Škoro'],['Nikša Bratoš'],,,,,,,,Miroslav Škoro,Suza Krene Sama Od Sebe,4:00,Miroslav Škoro,Slagalica,,,,nan-Slagalica/2007.0-Sve Najbolje/2010.0-Stoput Bih Isto Ponovio - Autobiografija/2011.0-Najljepše Ljubavne Pjesme/2013.0-Sve Najbolje!/2014.0-Ne Vjeruje Srce Pameti
64,O93DTxfd_1_64,Miroslav Škoro,Miroslav Škoro,Sve je receno tisinom,21560,"Vec je sutnja medju nama
podigla nevidljiv zid
gorcina je na usnama
nije cudo sto sam siv

Ja se time ne ponosim
u moju se kozu stavi
i sve teze znaj podnosim
tu ljubav bez ljubavi
 
Ref.
Sve je receno tisinom
i dok dises pored mene
mutim pogled sto suzom, sto vinom
mi smo duse rastavljene

Srce bolje tugu vidi
laži sve i nevolje
al' ipak se priznat stidi
kad ne ide najbolje

Kad si s nekim iz obzira
u moju se kozu stavi
tesko osmijeh bol sakriva
i ljubav bez ljubavi

Ref. 2x","https://tekstovi.net/2,390,36128.html",,,,,,,,['Miroslav Škoro'],,,,https://diskografija.com/pjesma/sve-je-receno-tisinom-20319.htm,Sve je rečeno tišinom,,,,,,,,,,,Miroslav Škoro,Sve Je Rečeno Tišinom,4:10,,Moje Boje,,2008.0,,2008.0-Moje Boje/2011.0-Najljepše Ljubavne Pjesme
65,O93DTxfd_1_65,Miroslav Škoro,Miroslav Škoro,Sve od Drave pa do Jadrana,5125,"Svi bi htili da im kazem
odakle sam ja
i je l' draze sinje more
 il' Slavonija

Volim Savu, Dunav silni
tu sam rodjen ja
al' dodjose moji stari
 s tvrda kamena
 
Ref.
Sve od Drave pa do Jadrana
to je zemlja nasih didova
sve od Drave pa do Jadrana
isto srce kuca u nama

Prosao sam sirom svita
i selo i grad
nigdi nema boljeg vina
lipsih pisama

K'o da koncem vezu zlatnim
bilu haljinu
uresi mi za nas davno
zemlju najlipsu

Ref.

I jos jednom reci moram
pa neka se zna
hrvatskim me moja majka
mlikom dojila

Ref.

Sve od Drave pa do Jadrana
to je zemlja nasa jedina
sve od Drave pa do Jadrana
isto srce kuca u nama
jedno srce kuca u nama","https://tekstovi.net/2,390,36126.html",,,,,,,,['Miroslav Škoro'],,,,https://diskografija.com/pjesma/sve-od-drave-pa-do-jadrana-7563.htm,Sve od Drave pa do Jadrana,['Miroslav Škoro'],['Miroslav Škoro'],['Jerry Grcevich'],,,,,,,,,,,,,,,,
66,O93DTxfd_1_66,Miroslav Škoro,Miroslav Škoro,Svetinja,96275,"Kakvo je to doslo vrijeme 
i brat, brata vara
sto nam rade lose sluge 
losih gospodara
svaka laz je trn u kruni 
mojih predaka, a gdje je istina
 
Nema rijeci, nema dara, niti pjesama
da sakriju moju muku 
moja sjecanja
zlato daje, dusu krade
slatko progovara, guja iz njedara

Ref.
Ko to moje, ime doziva
cudni ljudi, cudnog imena
pa mi kunu, sto je svetinja
vjera, ljubav i domovina

Na sve strane dizu glave 
ptice rugalice
sve je manje sretnih dana
sloge i pravice
a najbolji medju nama 
nocu vodu piju, bijelo lice kriju

Ref. 2x","https://tekstovi.net/2,390,9980.html","Aleksandar Homoky, Miroslav Skoro",Svetinja,S A N C T I T Y,,"Kakvo je to došlo vrijeme
1
i brat brata vara
što nam rade loše sluge
loših gospodara
svaka laž je trn u kruni
mojih predaka, a gdje je istina. Nema riječi, nema dara, niti pjesama
da sakriju moju muku
moja sjećanja
zlato daje, dušu krade
slatko progovara, guja iz njedara. Ko to moje ime doziva
čudni ljudi, čudnog imena
pa mi kunu, što je svetinja
vjera, ljubav i domovina. Na sve strane dižu glave
ptice rugalice
sve je manje sretnih dana
sloge i pravice
a najbolji među nama
noću vodu piju, bijelo lice kriju. Ko to moje ime doziva
čudni ljudi, čudnog imena
pa mi kunu, što je svetinja
vjera, ljubav i domovina. Ko to moje ime doziva
čudni ljudi, čudnog imena
pa mi kunu, što je svetinja
vjera, ljubav i domovina","What times have come
- brother cheats a brother...
What do bad servants
of bad rulers do with all of us?
Every lie is a thorn in the crown
of our ancestors, where is the truth?. There are no words, no gifts, nor songs
that could hide my torment,
my memories.
Gold gives us, the soul of us steals,
sweet speaks
the snake from the chest.. Who is yelling my name?
WEIRD people, with WEIRD NAMES,
Cursing all that is sacred to me:
FAITH, LOVE AND HOMELAND.. On all sides mockingbirds raise their voices...
There are less days of happiness,
harmony among the people and justice.
And THE BEST among us
drink a water during the night,
hiding their WHITE FACES.... Who is yelling my name?
WEIRD people, with WEIRD NAMES,
Cursing all that is sacred to me:
FAITH, LOVE AND HOMELAND.. Who is yelling my name?
WEIRD people, with WEIRD NAMES,
Cursing all that is sacred to me:
FAITH, LOVE AND HOMELAND.",https://lyricstranslate.com/en/svetinja-s-n-c-t-i-t-y.html,['Miroslav Škoro'],2005 - Hrvatski Radijski Festival 2005,2005 - Hrvatski Radijski Festival 2005 - 24 najbolja,2005 - Svetinja,https://diskografija.com/pjesma/svetinja-4430.htm,Svetinja,"['Miroslav Škoro', 'Aleksandar Homoky']",['Miroslav Škoro'],"['Miroslav Škoro', 'Ivica Murat']",2007 - Sve najbolje vol. 2,2007 - Hit Records Party 2,,,,,,Miroslav Škoro,Svetinja,5:25,,Svetinja,,2005.0,,2005.0-Svetinja/nan-Svetinja/nan-Svetinja/2007.0-Sve Najbolje/2010.0-Stoput Bih Isto Ponovio - Autobiografija/2013.0-Sve Najbolje!/nan-Domovina
67,O93DTxfd_1_67,Miroslav Škoro,Miroslav Škoro,Tajna najveca (duet Marta Nikolin),77878,"Pricaju mi da si nevirna
i da si me uvik lagala
a ja mislim, neka dobro je
sve prolazi i to proci ce

I o tebi duso govore
da pod tudje ides prozore
oku mome ti ne dolazis
nit' sokakom mojim prolazis
 
Ref. 2x
Ti si moja tajna najveca
ti si moja ljubav jedina
niko nikog nije volio
k'o sto duso tebe volim ja

Daj reci mi moja ljubavi
'oces li me uvik voljeti
'ocu duso, 'ocu duse mi
bez tebe mi nije zivjeti

Ref. 2x

K'o sto duso tebe volim ja","https://tekstovi.net/2,390,11644.html",,Tajna Najveca,Tajna Najveca,,"Pričaju mi da si nevirna
I da si me uvik lagala
A ja mislim neka dobro je
Sve prolazi i to proći će. I o tebi, dušo, govore
Da pod tuđe ideš prozore
Oku mome ti ne dolaziš
Nit' sokakom mojim prolaziš. Ti si moja tajna najveća
Ti si moja ljubav jedina
Nikad nikog nije volio
K'o što, dušo, tebe volim ja. Daj reci mi moja ljubavi
'Oćeš li me uvik voljeti
'Oću, dušo. 'oću duše mi
Bez tebe mi nije živjeti","They say that you're unfaithful
And that you always lied to me
And I think let it be
Everything is passing so that will also pass. About you dear they also say
That you go under other's windows
You don't come so that I could see you
Neither you're passing through my street
you're my biggest secret
you're my only love
I have never loved anyone
As I love you my dear
Oh please my love tell me
Will you always love me
I will dear, I swear to my soul
Without you, I can't live",https://lyricstranslate.com/en/Tajna-Najveca-Tajna-Najveca.html,['Miroslav Škoro'],1996 - Sitan vez,1998 - Uživo - uživo,2007 - Sve najbolje vol. 1,https://diskografija.com/pjesma/tajna-najveca-2427.htm,Tajna najveća,"['Miroslav Škoro', 'Željko Barba']",['Miroslav Škoro'],['Jerry Grcevich'],,,,,"Pričaju mi da si nevirna
I da si me uvik lagala
A ja mislim neka dobro je
Sve prolazi i to proći će

I o tebi dušo govore
Da pod tuđe ideš prozore
Oku mome ti ne dolaziš
Nit sokakom mojim prolaziš

Ti si moja tajna najveća
Ti si moja ljubav jedina
Nikad nikog nije volio
Ko što dušo tebe volim ja

Daj reci mi moja ljubavi
Oćeš li me uvik voljeti
Oću dušo oću duše mi
Bez tebe mi nije živjeti",Tajna najveća,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/tajna-najveca.html,Miroslav Škoro,Tajna Najveća,3:39,,Sitan Vez,,,,nan-Sitan Vez/2003.0-Miroslav Škoro Uživo/2007.0-Sve Najbolje/2011.0-Najljepše Ljubavne Pjesme/2013.0-Sve Najbolje!
68,O93DTxfd_1_68,Miroslav Škoro,Miroslav Škoro,Tako je Stipa volio Anu,13295,"Zaljubio se Stipa zvonarev
 kao sto davna prica veli 
Horvata starog jedinu Anu 
zavolio je srcem cijelim

Nedelja sveta, s jeseni rane
 na soru su se ponovno sreli
i Stipa rece, drzec joj ruke 
ostani sa mnom zivot cijeli
 
Ref.
Ljubav je vijecna i o njoj price kruze
 dan danas stari reci znaju 
kad dvoje sretnih ruke si pruze 
tako je Stipa volio Anu

Sagradili su kucicu malu 
na zemlji sto im zvonar dao
 imali konje, Cvetka i Alu
 i psa sto Garov se zvao

Kazu da zivot mazio nije 
ni nju ni njega, ni troje mali
 al' sretni skupa uvijek su bili 
za nista drugo nisu znali

Ref. 2x

Stari su bili i on i ona
 a djeca vec im otisla davno
 jednoga dana zazvone zvona 
i Stipa pusti suzu za Anom

Te noci pas je cvilio tiho 
kao da zeli otjerat' tugu 
izjutra rano Stipa zvonarov 
opet je Ani pruzio ruke

Ref. 2x","https://tekstovi.net/2,390,41795.html",,Tako je Stipa volio Anu,That is How Stipa Loved Ana,,"Zaljubio se Stipa Zvonarev,
Kao što davna priča veli,
Horvata starog, jedinu Anu
Zavolio je srcem cijelim. Nedjelja sveta, s jeseni rane
Na šoru su se ponovno sreli
I Stipa reče, držeć joj ruke
""Ostani sa mnom život cijeli"". Ljubav je vječna i o njoj priče kruže
Dan danas stari reći znaju
Kad dvoje sretnih ruke si pruže
""Tako je Stipa volio Anu"". Sagradili su kućicu malu
Na zemlji što im Zvonar dao
Imali konje, Cvetka i Alu
I psa što Garov se zvao. Kažu da život mazio nije
Ni nju ni njega, ni troje mali'
Al' sretni skupa uvijek su bili,
Za ništa drugo nisu znali. Ljubav je vječna i o njoj priče kruže
Dan danas stari reći znaju
Kad dvoje sretnih ruke si pruže
""Tako je Stipa volio Anu"". Stari su bili i on i ona,
A djeca već im otišla davno
Jednoga dana zazvone zvona
I Stipa pusti suzu za Anom. Te noći pas je cvilio tiho
Kao da želi otjerat' tugu
Izjutra rano, Stipa Zvonarev
Opet je Ani pružio ruku. Ljubav je vječna i o njoj priče kruže
Dan danas stari reći znaju
Kad dvoje sretnih ruke si pruže
""Tako je Stipa volio Anu""","Stipa1 the Bell-ringers2 fell in love,
As the old story goes,
With the old Horvat's only daughter Ana
He loved with his whole heart. Holly Sunday, early autumn
They met up again on the street
And Stipa said, holding her hand
""Stay with me for the whole life"". Love is eternal and stories are told about it
Still today the old people use to say
When two happy people reach out to one another
""That is how Stipa loved Ana"". They built a small house
On the land which Bell-ringer gave them
They had horses - Cvetka and Ala
And a dog named Garov. They say life wasn't easy on them
Neither him and her, nor the three little ones
But they were always happy together
They knew nothing else. Love is eternal and stories are told about it
Still today the old people use to say
When two happy people reach out to one another
""That is how Stipa loved Ana"". They were old, both him and her
And their children left long before
One day bells rang
And Stipa shed a tear for Ana. Dog quietly squealed that night
As if he wants to chase sadness away
Early in the morning, Stipa the Bell-ringer
Reached out to Ana again. Love is eternal and stories are told about it
Still today the old people use to say
When two happy people reach out to one another
""That is how Stipa loved Ana""",https://lyricstranslate.com/en/tako-je-stipa-volio-anu-how-stipa-loved-ana.html,,,,,,,,,,,,,,"Zaljubio se Stipa Zvonarev,
Kao što davna priča veli,
Horvata starog, jedinu Anu
Zavolio je srcem cijelim

Nedjelja sveta, s jeseni rane
Na šoru su se ponovno sreli
I Stipa reče, držeć joj ruke
""Ostani sa mnom život cijeli""

Ljubav je vječna i o njoj priče kruže
Dan danas stari reći znaju
Kad dvoje sretnih ruke si pruže
""Tako je Stipa volio Anu""

Sagradili su kućicu malu
Na zemlji što im Zvonar dao
Imali konje, Cvetka i Alu
I psa što Garov se zvao

Kažu da život mazio nije
Ni nju ni njega, ni troje mali'
Al' sretni skupa uvijek su bili,
Za ništa drugo nisu znali

Ljubav je vječna i o njoj priče kruže
Dan danas stari reći znaju
Kad dvoje sretnih ruke si pruže
""Tako je Stipa volio Anu""

Stari su bili i on i ona,
A djeca već im otišla davno
Jednoga dana zazvone zvona
I Stipa pusti suzu za Anom

Te noći pas je cvilio tiho
Kao da želi otjerat' tugu
Izjutra rano, Stipa Zvonarev
Opet je Ani pružio ruku

Ljubav je vječna i o njoj priče kruže
Dan danas stari reći znaju
Kad dvoje sretnih ruke si pruže
""Tako je Stipa volio Anu""",Tako je Stipa volio Anu,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/tako-je-stipa-volio-anu.html,Miroslav Škoro,Tako Je Stipa Volio Anu,5:11,Miroslav Škoro,Slagalica,,,,nan-Slagalica/2003.0-Miroslav Škoro Uživo/2007.0-Sve Najbolje/2010.0-Stoput Bih Isto Ponovio - Autobiografija/2011.0-Najljepše Ljubavne Pjesme/2013.0-Sve Najbolje!/2014.0-Ne Vjeruje Srce Pameti
69,O93DTxfd_1_69,Miroslav Škoro,Miroslav Škoro,Tamburasi pokraj Dunava,2996,"Ja jos pamtim, iz mladosti moje
kad se selom pjesma orila
culi su se, cijelu noc do zore
tamburasi pokraj Dunava

Jurili su po nasem sokaku
konji vrani, konji gizdavi
i na njima opijena mladost
sto se nikad nece vratiti
 
A u jesen zenili se momci
na curama sjali dukati
kad bi kola krenula kroz selo
tamburasi su ih pratili

Iznenada sakrili se negdje
konji vrani, mladost pijana
i od onda ne cuju se vise
tamburasi pokraj Dunava","https://tekstovi.net/2,390,54478.html",,,,,,,,['Miroslav Škoro'],1992 - Ne dirajte mi ravnicu,1993 - Mene zovu tambure,1998 - Uživo - uživo,https://diskografija.com/pjesma/tamburasi-pokraj-dunava-2411.htm,Tamburaši pokraj Dunava,['Miroslav Škoro'],['Miroslav Škoro'],['Jerry Grcevich'],2007 - Sve najbolje vol. 1,,,,"Ja još pamtim iz mladosti moje,
kad se selom pjesma orila.
Čuli su se cijelu noć do zore,
tamburaši pokraj Dunava.

Jurili su po našem sokaku,
konji vrani, konji gizdavi.
I na njima opijena mladost,
što se nikad neće vratiti.

A u jesen ženili se momci,
na curama sjaju dukati.
Kad bi kola krenula kroz selo,
tamburaši su ih pratili.

Iznenada sakrili se negdje,
konji vrani, mladost pijana.
I od onda ne čuju se više
tamburaši pokraj Dunava.",Tamburaši pokraj Dunava,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/tamburasi-pokraj-dunava.html,Miroslav Škoro,Tamburaši Pokraj Dunava,3:00,,Mene Zovu Tambure,,1993.0,,1993.0-Mene Zovu Tambure/2003.0-Miroslav Škoro Uživo/2007.0-Sve Najbolje/2010.0-Stoput Bih Isto Ponovio - Autobiografija/2013.0-Sve Najbolje!
70,O93DTxfd_1_70,Miroslav Škoro,Miroslav Škoro,Tamo gdje je dom,56427,"Tamo gdje me srce vuce
za cim gine, zbog ceg' tuce
sto je drago oku mom
to se mjesto zove dom

Ref.
 Kleknem pa se prekrizim
svetu zemlju poljubim
kao majka mirise
kad se sinu raduje  
 
Evo mene, moje nebo plavo
na srcu si mom
dolazio nisam ti odavno
tamo gdje je dom

 Ja se moram vratiti
gdje su moji grobovi
pored rijeke granica
tu je zadnja stanica  

Evo mene, dal' jos mjesta ima
tu na krilu tvom
zagrli me, zemljo moja mila
ovdje mi je dom  

Ref.
","https://tekstovi.net/2,390,7594.html",Miroslav Skoro,Tamo gdje je dom,Where home is,Milo moje,"Tamo gdje me srce vuče
1
za čim gine, zbog čeg' tuče
što je drago oku mom
to se mjesto zove dom. Ref.
Kleknem pa se prekrižim
svetu zemlju poljubim
kao majka miriše
kad se sinu raduje. Evo mene, moje nebo plavo
na srcu si mom
dolazio nisam ti odavno
tamo gdje je dom. Ja se moram vratiti
gdje su moji grobovi
pored rijeke granica
tu je zadnja stanica. Ref.. Evo mene, dal' još mjesta ima
tu na krilu tvom
zagrli me, zemljo moja mila
ovdje mi je dom. Tamo gdje me srce vuče
za čim gine, zbog čeg' tuče
što je drago oku mom
to se mjesto zove dom
to se mjesto zove dom","Where [my] heart draws me
what it is dying for, what it beats for
what is pleasing to my eye
that place is called home. Chorus:
I kneel and then baptize myself
kiss the holy ground
[it] smells like a mother
when she looks forward to her son. Here I am, [oh] my blue sky
you are on my heart
I haven't come to you in a long time
there where home is. I must go back
to where my graves are
next to the river a border [is]
there is the last station. Chorus. Here I am, is there still space
there in your lap
hug me, my dear land
here is my home. Where [my] heart draws me
what it is dying for, what it beats for
what is pleasing to my eye
that place is called home",https://lyricstranslate.com/en/tamo-gdje-je-dom-where-home.html,['Miroslav Škoro'],2003 - Milo moje,2007 - Sve najbolje vol. 2,,https://diskografija.com/pjesma/tamo-gdje-je-dom-2455.htm,Tamo gdje je dom,['Miroslav Škoro'],['Miroslav Škoro'],"['Nikša Bratoš', 'Ivica Murat']",,,,,"Tamo gdje me srce vuće
za čim gine, zbog čeg' tuće
što je drago oku mom
to se mjesto zove dom

Kleknem pa se prekrižim
svetu zemlju poljubim
kao majka miriše
kad se sinu raduje

Evo mene, moje nebo plavo
na srcu si mom
dolazio nisam ti odavno
tamo gdje je dom

Ja se moram vratiti
gdje su moji grobovi
pokraj rijeke granica
tu je zadnja stanica

Kleknem pa se prekrižim
svetu zemlju poljubim
kao majka miriše
kad se sinu raduje

Evo mene, moje nebo plavo
na srcu si mom
dolazio nisam ti odavno
tamo gdje je dom

Evo mene, dal' još mjesta ima
tu na krilu tvom
zagrli me, zemljo moja mila
ovdje mi je dom",Tamo gdje je dom,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/tamo-gdje-je-dom.html,Miroslav Škoro,Tamo Gdje Je Dom,3:57,,Milo Moje,,,,nan-Milo Moje/2007.0-Sve Najbolje/2008.0-Tri Kuma - No'1/2010.0-Stoput Bih Isto Ponovio - Autobiografija/2013.0-Sve Najbolje!/2014.0-Od Kud Ti Pravo
71,O93DTxfd_1_71,Miroslav Škoro,Miroslav Škoro,"Umoran sam, andjele",49349,"Umoran sam, andjele
kao poslije teske noci
kao snova zeljne oci 
umoran sam najvise 
od podjela medju nama 
i od gluposti po novinama
gdje, pitam se, vodi ovo sve
 
Srecu nasu predugo 
crvena i crna kroje
vrijeme je sa druge boje
mozda cemo uskoro 
gledat' kako lete ptice 
i posteno neko lice
i gdje, pitam se, vodi ovo sve

Ref.
Samo tebe nikad dosta, medena
kad sve prodje, ostajes mi ti
a sve drugo, zali, Boze, vremena 
tesko nesto mogu ja promijeniti

I strah me je, andjele 
sto ce s nasom djecom biti
da l' ce od nas nauciti 
ne vjerovat' svakome 
vragu koji dusu trazi 
i prepoznat' tudje lazi
gdje, pitam se, vodi ovo sve

Ref. 2x

Umoran sam, andjele","https://tekstovi.net/2,390,27387.html",,,,,,,,,,,,,,,,,,,,,,,,Miroslav Škoro,Umoran Sam Anđele,5:05,,Moje Boje,,2008.0,,2008.0-Moje Boje/2010.0-Stoput Bih Isto Ponovio - Autobiografija/2011.0-Najljepše Ljubavne Pjesme
72,O93DTxfd_1_72,Miroslav Škoro,Miroslav Škoro,Vrijedilo je,8941,"Sedmoro nas doslo preko rijeke duboke
iz bijele za gorom zemlje daleke
dvije sestre ljepotice i nas brace pet
a za nama ide silan svijet

Boze moj, ljepote svugdje oko nas
ovo bit ce nasa zemlja, tu je dusi spas
sedam dana hodali smo teska koraka 
i dosli do mora sinjega 
 
Ref. 2x
Vrijedilo je svake kaplje znoja
lica mog
vrijedilo je jer nas danas
blagoslivlja Bog

Dok okolo oganj plamti, gori u meni
od umora tijelo boli, zulji krvavi
neka, samo, nek' me boli, nema stajanja
na diku i slavu naroda

Kad ne budem dalje mog'o, kad se umorim
i Bog me pozove da mu racun polozim
nek' mi sudi, ja ne zalim niti jedan dan
na svoja sam djela ponosan

Ref. 2x

Ref. 2x","https://tekstovi.net/2,390,52739.html",miroslav skoro,Vrijedilo je,It was worth it.,,"Sedmoro nas došlo preko rijeke duboke,
1
iz Bijele za gorom zemlje daleke,
dvije sestre ljepotice i nas braće pet,
a za nama ide silan svijet. Bože moj, ljepote svugdje oko nas
ovo bit će naša zemlja, tu je duši spas,
sedam dana hodali smo teška koraka
i došli do mora sinjega. Vrijedilo je svake kaplje znoja lica mog,
vrijedilo je jer nas danas blagoslivlja Bog. Dok okolo oganj plamti, gori u meni,
od umora tijelo boli, žulji krvavi,
neka, samo, nek' me boli, nema stajanja,
na diku i slavu naroda. Kad ne budem dalje mog'o, kad se umorim
i Bog me pozove da mu račun položim,
nek' mi sudi ja ne žalim niti jedan dan,
na svoja sam djela ponosan","As a group of seven we came through deep rivers,
from White (i.e. west) through the heights of a distant land
two sisters so beautiful and us five brothers
and lead by us, a powerful host went. Oh my God, Beauty is all around us!
This will be our homeland, here is to the soul Salvation,
for seven days have we marched heavy steps
and we has come until the deep blue sea. It was worth every single drop of sweat of my face
It was worth because now God itself is blessing us!. While all around bonfires are burning out, fire still burn inside me
of tiredness the body aches, of bleeding callous...
Let it happen, let them hurt: there is not rest
in the path of honor and glory of a people!. When going any further I will not, when I will finally lay
and will God call me to gave the final account,
let's allow Him to judge me freely, as I didn't have to regret any of my day, I'm proud of every of my own deed!",https://lyricstranslate.com/en/vrijedilo-je-it-was-worth-it.html-0,,,,,,,,,,,,,,,,,,,,,,,,,
