Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
113,J8Cff2I3_1_113,Tereza Kesovija,Tereza,Tamo san rodjena,821,"Tamo di more tuce stine
tamo di mladost kuca svine
tamo san rodjena

Tamo di jubav je ka' brime
tamo di stuju njeno ime
tamo san rodjena
 
Tamo di slika j' kraj komina
nestalo davno braca, sina
tamo san rodjena

Di zaviti jubavi se znaju
a zimi snovi uvik traju
tamo san rodjena
tamo san rodjena

Ref.
Tamo san rodjena
di bilo vino zna
da radost srcu da
na toplin obalama juga
di zlatno sunce sja

Tamo san rodjena
di svaki novi dan
ka' lipi tece san
na toplin obalama juga
jubav je ostala

Tamo di zvona s kampanela
spajaju srca kraj raspela
tamo san rodjena

Tamo di pisma mandolina
doleti liti srid djardina
tamo san rodjena

Tamo di slani vitar puse
di si bez broda ka' bez duse
tamo san rodjena

Di ima jubavi ka zala
a suza teza je od vala
tamo san rodjena
tamo san rodjena

Ref. 2x","https://tekstovi.net/2,837,60366.html",,,,,,,,,,,,,,,,,,,,,,,
114,J8Cff2I3_1_114,Tereza Kesovija,Tereza,Tebe volim ja,152,"Ref.
Tebe volim  ja
i nikoga vise, to znaj
bez tebe pusto je sve
ja volim te vise, no sebe

Ljubavi, budi kraj mene
nemoj da ostanem sama
jednom, kad lose ti krene
ja bit cu s tobom dokraja
 
Ljubavi, poci cu s tobom
i nakraj svijeta, ako treba
tvoje ce tople mi rijeci
znaciti vise od svega

Ref. 2x

Pusti, nek´ prolaze dani
nek´ rijeka zivota tece
mi cemo traziti malo
i nitko nas dirati nece

Svit cemo gnijezdo u miru
tu cemo umorni stati
dok bude sunca i neba
samo za tebe cu znati

Ref. 2x","https://tekstovi.net/2,837,64821.html",,,,,,,,,,,,,,,,,,,,,,,
115,J8Cff2I3_1_115,Tereza Kesovija,Tereza,Ti si meni sve,302,"Ti si dos'o necujno
u moj tihi svijet
jos se sjecam dolaska
dao si mi cvijet

Kise uz tebe prestaju 
plav je svaki dan
zime uz tebe nestaju
sve je kao san
 
Ref.
O, dragi, ti si meni sve
ti nosis sunce i dan
ti si meni sve
kad dajes ljubav mi tu

Ti si meni sve
otkad si postao moj
zato, daj, uvijek budi tu
cijeli zivot moj

Ref. 2x

I zato, daj, uvijek budi tu
cijeli zivot moj","https://tekstovi.net/2,837,63098.html",,,,,,,,,,,,,,,,,,,,,,,
116,J8Cff2I3_1_116,Tereza Kesovija,Tereza,Ti si moj grijeh,6450,"Blazen cas, blazen dan
kad te ja vidjeh, san moga sna
ti si grijeh srca mog
tvoj mi zar kao dar dade Bog

Pada noc, svud je mrak
daj mi znak, daj mi znak da ces doc',
sav ce svijet biti nas
kad mi ti sebe das
 
Samo tebe ja zudim
sav svijet tebi nudim
ti sve si sto mi treba
ti, zvijezdo moga neba
ne daj da poludim, cuj moj glas

Bog te ljubavi stvori
plam u meni gori
sad zagrli me snazno
sve drugo nije vazno
o, daj otvori raj za nas

Ti si grijeh srca mog
tvoj mi zar kao dar dade Bog
sav ce svijet biti nan
kad mi ti sebe das

Ti sve si sto mi treba
ti, zvijezdo moga neba
ne daj da poludim, cuj moj glas","https://tekstovi.net/2,837,12144.html",,,,,,,,,,,,,,,,,,,,,"Blazen cas, blazen dan
kad te ja vidjeh, san moga sna
ti si grijeh srca mog
tvoj mi zar kao dar dade Bog

Pada noc, svud je mrak
daj mi znak, daj mi znak da ces doc',
sav ce svijet biti nas
kad mi ti sebe das

Samo tebe ja zudim
sav svijet tebi nudim
ti sve si sto mi treba
ti, zvijezdo moga neba
ne daj da poludim, cuj moj glas

Bog te ljubavi stvori
plam u meni gori
sad zagrli me snazno
sve drugo nije vazno
o, daj otvori raj za nas

Ti si grijeh srca mog
tvoj mi zar kao dar dade Bog
sav ce svijet biti nan
kad mi ti sebe das

Ti sve si sto mi treba
ti, zvijezdo moga neba
ne daj da poludim, cuj moj glas",Ti si moj grijeh,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/ti-si-moj-grijeh.html
117,J8Cff2I3_1_117,Tereza Kesovija,Tereza,"Ti, andjele zla",4530,"Ti imas nesto sto necu znati
cak i da zivim zivota dva
i sve sto mogu kasno cu dati
ljubavi moja, ti, andjele zla
ti, andjele zla, ti, andjele zla

Mozda ipak jednom ces shvatiti 
tu ludu njeznost sto u oku sja
jer tvoju sjenu vjecno cu pratit'
istino moja, ti, andjele zla
ti, andjele zla, ti, andjele zla
 
Ne cujes ljubav u mome kriku
ne slusas pjesme sto pjevam ti ja
blago ti srce u andjeoskom liku 
ljubavi moja, ti, andjele zla
ti, andjele zla, ti, andjele zla

Ne govori nista, ne trazi rijeci
vec slusaj sto kazem ti ja
blago ti srce u andjeoskom liku 
ljubavi moja, ti, andjele zla
ti, andjele zla, ti, andjele zla
","https://tekstovi.net/2,837,12384.html",,"Ti, Anđele zla","You, Angel of Evil",,"Ti imaš nešto što neću znati
čak i da živim života dva.
Jer sve što mogu, sve ću dati,
ljubavi moja, ti, anđele zla
ti, anđele zla, ti, anđele zla.. A možda ipak jednom ćeš shvatit
tu ludu nježnost u oku što sja,
jer tvoju sjenu vječno ću pratit
istino moja, ti, anđele zla,
ti, anđele zla, ti, anđele zla.. Ne čuješ ljubav u mome kriku,
ne shvaćaš pjesme što pjevam ti ja.
Hladno ti srce u anđeoskom liku
ljubavi moja, ti, anđele zla.. Ne govori ništa, ne traži riječi
već slušaj što kazem ti ja:
Hladno ti srce u anđeoskom liku
ljubavi moja, ti, anđele zla
ti, anđele zla, ti, anđele zla.","You've got something that I won't know,
Even I might have lived two lives,
For I will give you all what I can,
My love, you, an angel of evil,
You, an angel of evil, you, an angel of evil.. And maybe once you will understand at last
This crazy tenderness that shines in my eyes,
For I'll follow your shadow forever.
I swear you, an angel of evil,
You, an angel of evil, you, an angel of evil.. You don't hear the love in my scream,
You don't understand the songs that I'm singing for you.
Your cold heart is in an angelic visage,
My love, you, an angel of evil.. Don't say anything, don't search words,
but listen to what I'm telling you:
Your cold heart is in an angelic visage.
My love, you, an angel of evil,
You, an angel of evil, you, and angel of evil.",https://lyricstranslate.com/en/ti-an%C4%91ele-zla-you-angel-evil.html,,,,,,,,,,,,,,"Ti imas nesto sto necu znati
cak i da zivim zivota dva
i sve sto mogu kasno cu dati
ljubavi moja, ti, andjele zla
ti, andjele zla, ti, andjele zla

Mozda ipak jednom ces shvatiti
tu ludu njeznost sto u oku sja
jer tvoju sjenu vjecno cu pratit'
istino moja, ti, andjele zla
ti, andjele zla, ti, andjele zla

Ne cujes ljubav u mome kriku
ne slusas pjesme sto pjevam ti ja
blago ti srce u andjeoskom liku
ljubavi moja, ti, andjele zla
ti, andjele zla, ti, andjele zla

Ne govori nista, ne trazi rijeci
vec slusaj sto kazem ti ja
blago ti srce u andjeoskom liku
ljubavi moja, ti, andjele zla
ti, andjele zla, ti, andjele zla","Ti, anđele zla",https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/ti-andjele-zla.html
118,J8Cff2I3_1_118,Tereza Kesovija,Tereza,"Tko gubi, gubi sve",2841,"Dani iza nas, duga je ta prica
poljubac za kraj, jos me boli, znaj
nista ili sve, bacila sam karte
srce ulog moj, nema pravi broj

Ref.
Tko gubi, gubi sve
nadanje i sne
al' pobjednik sam ja
i pripada mi svijet
 
Zastala sam tu i ne znam kuda ici
cekam neki znak, dugi zlatni trag
neki novi dom, moja nova snaga
proslost sva i strah, drobe se u prah

Tko igra zakon zna
sve ispija do dna
na kraju placa dug
i opet sve u krug

Ref.

Al' sutra moj je dan, sreca mijenja druga
dolazi na prag netko meni drag
oku novi sjaj, osmijeh na mom licu
sudbina je to, dobro ili zlo

Sve otislo je s njim
u noc, u plavi dim
al' pobjednik sam ja
i pripada mi svijet

Ja znam
pobjednik sam ja","https://tekstovi.net/2,837,32914.html",,"Tko gubi, gubi sve",,,"Dani iza nas, duga je to priča,
Poljubac za kraj još me boli, znaj.
Ništa ili sve, bacila sam karte.
Srce ulog moj nema pravi broj.. Ref.
Tko gubi, gubi sve,
nadanje i sne.
Al' pobjednik sam ja...
Pripada mi svijet.. Zastala sam tu, na znam kuda ići,
Čekam neki znak, dugi zlatni trag.
Neki novi dom, moja nova snaga.
Prošlost sva i strah drobe se u prah.. Tko igra zakon zna, sve ispija do dna,
Na kraju plaća dug, opet sve u krug.
Al' sutra moj je dan, sreća mijenja druga,
Dolazi na prag netko meni drag.. Oku novi sjaj, osmijeh na mom licu,
Sudbina je to, dobro ili zlo.
Sve otišlo je s njim, u noć, u plavi dim.
Al pobjednik sam ja... Pripada mi svijet.. Ja znam... Pobjednik sam ja..
Pobjednik sam ja..",,https://lyricstranslate.com/en/tereza-kesovija-tko-gubi-gubi-sve-lyrics.html,['Tereza'],https://diskografija.com/pjesma/tko-gubi-gubi-sve-4820.htm,"Tko gubi, gubi sve",,,,1999 - Samo malo intime,2007 - The platinum collection,,,,,,"Dani iza nas, duga je ta priča
Poljubac za kraj, još me boli, znaj.
Ništa ili sve, bacila sam karte.
Srce ulog moj nema pravi broj.

Tko gubi, gubi sve,
nadanje i sne.
Al pobjednik sam ja,
pripada mi svijet.

Zastala sam tu, i ne znam kuda ići.
Čekam neki znak, dugi zlatni trag.
Neki novi dom, moja nova snaga,
prošlost sva i strah drobe se u prah.

Tko igra zakon zna,
sve ispija do dna.
Na kraju plaća dug,
i opet sve u krug.

Tko gubi, gubi sve...

Al' sutra moj je dan, sreća mijenja druga:
dolazi na prag netko meni drag.
Oku novi sjaj, osmijeh na mom licu.
Sudbina je to, dobro ili zlo.

Sve otišlo je s njim,
u noć, u plavi dim.
Al' pobjednik sam ja
i pripada mi svijet.

Ja znam...
Pobjednik sam ja..
Pobjednik sam ja..","Tko gubi, gubi sve",https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/tko-gubi-gubi-sve.html
119,J8Cff2I3_1_119,Tereza Kesovija,Tereza,"Tko me je, majko, budio",2011,"Dugo sam o njemu snivala
dugo u srcu ga skrivala
al' jednom u ljetnjoj noci
znala sam da ce doci

U snu me netko dozivao
u snu mi ljubav darivao
al' ipak stigao nije
zasto od mene se krije
 
Ref. 2x
Tko me je, majko, budio
tko mi je ljubav nudio
on ce sa svitanjem doci
u ovaj tihi dom

Njega sam, majko, snivala
dugo u srcu ga skrivala
bojim se, mozda ce poci
dalje na putu svom

Ref. 2x","https://tekstovi.net/2,837,45258.html",,"Tko me je majko budio,",,Tereza LP 1978,"Dugo sam o njemu snivala,
dugo u srcu ga skrivala,
al' jednom u ljetnoj noći
znala sam da će doći.. REF
U snu me netko dozivao,
u snu mi ljubav darivao,
al' ipak stigao nije,
zašto od mene se krije.. Tko me je majko budio,
tko mi je ljubav nudio,
on će za svitanjem doći
u ovaj tihi dom.. Njega sam majko snivala,
dugo u srcu ga skrivala
bojim se možda će poći
dalje na putu svom.. Ref.",,https://lyricstranslate.com/en/tereza-kesovija-tko-me-je-majko-budio-lyrics.html,,,,,,,,,,,,,,,,
120,J8Cff2I3_1_120,Tereza Kesovija,Tereza,Tko mi je kriv,1687,"Jutro je, sanjam te
osjecam proljece
sunce mi sa neba silazi
zajedno sa njim i ti

Budim se, kisa je
proljece je samo san
budim se u suzama
i mrzim svaki novi dan
 
Ref.
Tko mi je kriv sto
zalim za njim
tko mi je kriv sto
zivim sa tim

Tko mi je kriv sto
volim ga jos
ne, nitko, samo ja
samo ja, samo ja

Ustajem umorna
magla mi u ocima
opijena od mastanja
ja zivim samo u nocima

Ref. 2x","https://tekstovi.net/2,837,45257.html",,Tko mi je kriv,Whose fault is that,,"Jutro je, sanjam te
Osjećam proljeće
Sunce sa neba silazi
Zajedno sa njim i ti. Budim se, kiša je
Proljeće je samo san
Budim se u suzama
I mrzim svaki novi dan. REF
Ko mi je kriv što žalim sa njim
Ko mi je kriv što živim sa tim
Ma ko mi je kriv što volim ga još
Ne nitko, samo ja, samo ja. Ustajem, umorna
Magla mi u očima
Opijena od maštanja
Ja živim samo u noćima. Ref.","It's morning, I'm dreaming of you
I feel spring
Sun is coming down from the sky
And you along with it. I'm weaking up, it's raining
Spring was just a dream
I'm weaking up in tears
And I hate every new day. CHORUS
Whose fault is that I'm mourning for him
Whose fault is that I live with it
Well whose fault is that I still love him
No, no one's, just me, just me. I'm getting up
The fog is in my eyes
Intoxicated from fantasizing
I live only by nights. CHORUS",https://lyricstranslate.com/en/tko-mi-je-kriv-whose-fault.html,['Tereza'],https://diskografija.com/pjesma/tko-mi-je-kriv-12042.htm,Tko mi je kriv,['Sanja Ilić'],['Marina Tucaković'],['Ante Pecotić'],,,,,,,,,,
121,J8Cff2I3_1_121,Tereza Kesovija,Tereza,To sam ja,3495,"Zivjela sam kao sto sam znala
i trazila vise
imala sam dok sam bila mala
i sunca i kise

I radila sam sto i drugi rade
to i mene prati
oduvijek ti jedan srecu krade
a drugi je vrati
 
Ref.
Nebo mi je tol'ko dalo
niti mnogo, a niti malo
dane dobra, dane zla
to sam ja, to sam ja

O, nebo mi je tol'ko dalo
al' nesto je u more palo
dane i noci, al' bez sna
ma to sam ja, to sam ja

Ref.","https://tekstovi.net/2,837,32913.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/to-sam-ja-7825.htm,To sam ja,['Đelo Jusić sr.'],['Arsen Dedić'],['Nikša Bratoš'],,,,,,,,"Živjela sam kao što sam znala
i tražila više,
imala sam dok sam bila mala
i sunca i kiše.
Radila sam što i drugi rade,
to i mene prati:
oduvijek ti jedan sreću krade
a drugi je vrati.

Nebo mi je tol'ko dalo,
niti mnogo, niti malo,
dane dobra, dane zla
to sam ja, to sam ja.",To sam ja,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/to-sam-ja.html
122,J8Cff2I3_1_122,Tereza Kesovija,Tereza,Tvoj glas,6102,"Nekad si ti bio njezan i tih
bio si drag 
mnogo drazi od svih
sretna sto takav i postojis ti
ja spremno dadoh ti sve

Proslo je vec mnogo dana od tad
cudno je to, ja te volim i sad
premda je sumnja 
vec usla u sve
u misli i moje sne
 
Ref.
Tvoj glas, tvoj glas, tvoj glas
sada je opor i tako grub
tvoj glas, tvoj glas, je, gle
odjednom stran

Tvoj glas, tvoj glas, tvoj glas
sapne i danas poneku laz
al' ja, al' ja, al' ja 
istinu znam

Na dan vjencanja
jos pamtim tvoj glas
poljubac taj sto je spojio nas
velike rijeci da ostat ces tu
u dobru kao i zlu

Prolazi sve, to je najvece zlo
uvijek smo mi sami krivi za to
mozda sam suvise zeljela ja
da tebe zadrzim tu

Ref. 2x","https://tekstovi.net/2,837,11170.html",,Tvoj glas,Your Voice,Opatija '68 SP,"Nekad si ti bio nježan i tih,
1
bio si drag, mnogo draži od svih.
Sretna što takav i postojiš ti,
ja spremno dadoh ti sve.. Prošlo je već mnogo dana od tad,
čudno je to, ja te volim i sad,
premda je sumnja već ušla u sve,
u misli i moje sne.. Tvoj glas, tvoj glas, tvoj glas,
sada je opor i taku grub,
tvoj glas, tvoj glas, je, gle,
odjednom stran!. Tvoj glas, tvoj glas, tvoj glas,
šapne i danas poneku laž,
al' ja, al' ja, al' ja
istinu znam.","You used to be gentle and quiet,
you were a dear, more dear to me than anyone.
I'm happy that you're that kind of man that exists,
I'm was ready and gave you everything.. Many days have already gone by since then,
that's strange, I love you even now,
although the suspicion has entered everything,
into my thoughts and dreams.. Your voice, your voice, your voice,
is now so sharp and harsh,
your voice, your voice, is, look,
is all of the sudden unfamiliar!. Your voice, your voice, your voice,
are whispering an occasional lie even today,
but I, but I, but I
know the truth.",https://lyricstranslate.com/en/tvoj-glas-your-voice.html,['Tereza'],https://diskografija.com/pjesma/tvoj-glas-7895.htm,Tvoj glas,['Ivica Krajač'],['Ivica Krajač'],['Nikica Kalogjera'],2002 - Kronologija,2007 - The platinum collection,,,,,,"Nekad si ti bio nježan i tih,
bio si drag, mnogo draži od svih.
Sretna što takav i postojiš ti,
ja spremno dadoh ti sve.

Prošlo je već mnogo dana od tad,
čudno je to, ja te volim i sad,
premda je sumnja već ušla u sve,
u misli i moje sne.

Tvoj glas, tvoj glas, tvoj glas,
sada je opor i taku grub,
tvoj glas, tvoj glas, je, gle,
odjednom stran!

Tvoj glas, tvoj glas, tvoj glas,
šapne i danas poneku laž,
al' ja, al' ja, al' ja
istinu znam.",Tvoj glas,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/tvoj-glas.html
123,J8Cff2I3_1_123,Tereza Kesovija,Tereza,Tvoje lice,348,"Kada te sretnem, bar na trenutak
odmah se tope studen i zima
odmah u meni procvjeta bagrem
i svaki dan smisao ima

Kada te sretnem, bar na trenutak
volim na tebi svaku sitnicu
i, ma sta rekla, vidim da volis
sve jasno pise na tvom licu
 
Ref. 2x 
Tvoje je lice jace od svega
dok mirne misli tiho plove
i sve se vidi, i sve je jasno
tvoje mi lice krade snove

Kada te sretnem, bar na trenutak
lakse i tebi, lakse i meni
to cudno lice, blijedo i plaho
ono me hrabri, ljepotom plijeni

Ref. 2x

Tvoje mi lice krade snove","https://tekstovi.net/2,837,63103.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/tvoje-lice-22377.htm,Tvoje lice,,,,,,,,,,,,,
124,J8Cff2I3_1_124,Tereza Kesovija,Tereza,Tvoje su ruke u mojoj kosi,5733,"Proljetno jutro, ptice u travi
i tiha suma na kraju grada
negdje nad nama nebo se plavi
nek bude uvijek kako je sad

Posla sam s tobom, sjene me prate
a ti se smijes, opet si dijete
ne brojim dane, ne brojim sate
stare me staze proslosti sjete
 
Ref.
Tvoje su ruke u mojoj kosi
tvoje su usne na celu mom
rano se sunce vidi u rosi
sretna sam, sretna, u casu tom

Tvoje su ruke u mojoj kosi
s poljupcem tvojim pocinje dan
zasto da pitam tko si i sto si
da li je java ili je san

Proljetno jutro, cudna li mira
kada me gledas, kada te gledam
kraj nekog cvijeta igra leptira
a ja bih htjela da ti se predam

Ref.","https://tekstovi.net/2,837,11718.html",,Tvoje su ruke u mojoj kosi.,Your hands are in my hair,Što Je Ostalo Od Ljubavi LP 1978,"Proljetno jutro, ptice u travi,
1
i tiha šuma na kraju grada,
negdje nad nama nebo se plavi,
nek' bude uvijek kako je sad.. Pošla sam s tobom, sjene me prate,
a ti se smiješ, opet si dijete,
ne brojim dane, ne brojim sate,
stare me staze prošlosti sjete.. Tvoje su ruke u mojoj kosi,
tvoje su usne na čelu mom,
rano se sunce vidi u rosi,
sretna sam, sretna, u času tom.. Tvoje su ruke u mojoj kosi,
s poljupcem tvojim počinje dan,
zašto da pitam tko si i što si,
da li je java ili je san.. Proljetno jutro, čudna li mira,
kada me gledaš, kada te gledam,
kraj nekog cvijeta igra leptira,
a ja bih htjela da ti se predam.. Tvoje su ruke u mojoj kosi....","A spring morning, bird in the grass,
and a quiet forest at the end of the town,
somewhere above us the sky is turning blue,
may it be like that, how it is now forever.. I left with you, the shadows follow me,
but you're laughing, you're a child again
I don't count the days, I don't count the hours
my old paths remind me of the past.. Your hands are in my hair,
your lips are on my forehead,
you can see the sun early in the dew,
I'm happy, happy, in that time.. Your hands are in my hair,
the day starts with your kiss
why should I ask who are you and what are you,
is this reality or a dream.. A spring morning, odd or peaceful,
when you look at me, when I look at you,
at the edge of somebody's flower a butterfly plays,
and I wan't to surrender myself to you.. Your hands are in my hair...",https://lyricstranslate.com/en/tvoje-su-ruke-u-mojoj-kosi-your-hands-are-my-hair.html,,,,,,,,,,,,,,"Proljetno jutro, ptice u travi
i tiha suma na kraju grada
negdje nad nama nebo se plavi
nek bude uvijek kako je sad

Posla sam s tobom, sjene me prate
a ti se smijes, opet si dijete
ne brojim dane, ne brojim sate
stare me staze proslosti sjete

Tvoje su ruke u mojoj kosi
tvoje su usne na celu mom
rano se sunce vidi u rosi
sretna sam, sretna, u casu tom

Tvoje su ruke u mojoj kosi
s poljupcem tvojim pocinje dan
zasto da pitam tko si i sto si
da li je java ili je san

Proljetno jutro, cudna li mira
kada me gledas, kada te gledam
kraj nekog cvijeta igra leptira
a ja bih htjela da ti se predam",Tvoje su ruke u mojoj kosi,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/tvoje-su-ruke-u-mojoj-kosi.html
125,J8Cff2I3_1_125,Tereza Kesovija,Tereza,U srcu mome,767,"I sad vjetar tiho putuje
kroz noc, kroz san
ja znam
nas put je davno zapisan

I kad pozelis podji stazom ljubavi
jer zivot mora bit' pun radosti
samo ruku pruzi i vjeruj mi
sve na svijetu mozemo tad mi
 
I sad gledam valove na
putu tom zivota svog
taj put
sto znaci pjesmu srca mog

Ja ne mogu niti bit' drugacija
jer cijeli zivot  pjesma, to sam ja
dok u sebi imam snage, dobro znam,
moj zivot bit' ce pjesma, bit' ce san

Ref.
U srcu mome
za svakog od Vas 
ljubavi jos ima

U pjesmama sto ovaj zivot krase
svu radost svijeta
dijelit' cu sa svima uvijek ja

U srcu mome
ne zelim suze, ne
ne zelim tugu

U svakoj kisi ja
moram naci dugu
ja ne znam zivjet' 
neku pricu drugu

Ref.","https://tekstovi.net/2,837,60367.html",,U srcu mom,In my heart,Oči duše,"I sad vjetar tiho putuje kroz noć, kroz san
Ja znam naš put je davno zapisan.
I kad poželim poći stazom ljubavi
Jer život mora bit pun radosti.
Samo ruku pružim i vjeruj mi
sve na svijetu možemo tad mi.. I sad, gledam valove na putu tom, života svog
Taj put, što traži pjesmu srca mog.
Ja ne mogu niti bit drugačija
Jer cijeli život pjesma, to sam ja,
Dok u sebi imam snage dobro znam:
Moj život bit će pjesma, bit će san.. U srcu mome za svakog od vas ljubavi još ima
U pjesmama što ovaj život krase,
Svu radost svijeta dijelit ću sa svima, uvijek ja.
U srcu mome, ne želim suze, ne, ne želim tugu,
U svakoj kiši moram naću dugu,
Ja ne znam živjet neku priču drugu.. Ja ne mogu niti bit drugačija .... U srcu mome, ne želim suze ...","And now the wind blows quietly through the night, through dreams
I know that our path has been written long ago.
And when I wish to go on the road to love
Because life must be full of joy.
I just give you my hand and trust me
Then we can do everything in the world.. And now, I'm watching the waves on the path
The path of my life
That path, that searches the song of my heart
I can't be different
Because the entire life is a song, that's me
While I still have strength inside of me, I know well:
My life will be a song, will be a dream.. In my heart there's still love for every one of you
In the songs that make this life more beautiful,
I'll share the entire happiness of the world with everyone, always me.
In my heart, I don't want tears, no, I don't want sadness
I must find a rainbow in every rain
I don't know how to live another story.. I can't be different .... In my heart, I don't want tears ...",https://lyricstranslate.com/en/u-srcu-mom-my-heart.html-0,,,,,,,,,,,,,,,,
126,J8Cff2I3_1_126,Tereza Kesovija,Tereza,Uzmi il' ostavi,1783,"Uzmi il' ostavi
budi il' nestani
al' ne zali
jer zivot je samo tren
i zivi ga srcem svim
vjerno zivi za nas
 
Uzmi il' ostavi
voli il' prestani
al' ne zali
jer zivot je samo tren
i zivi ga srcem svim
vjerno zivi za nas

Ref.
Jer u tom snu sto snivamo
mi samo ljubav zivimo
i priznaj mi da volis me
i zaboravi na sve

Ref. 2x","https://tekstovi.net/2,837,45593.html",,Uzmi il' ostavi,,Zaustavi vrijeme 2007.,"Uzmi il` ostavi, budi il` nestani,
al` ne žali jer život je samo tren,
i živi ga srcem svim
Vjerno živi za nas. Uzmi il` ostavi, voli il` prestani,
al` ne žali jer život je samo tren,
i živi ga srcem svim
Vjerno živi za nas. Jer u tom snu, što snivamo
mi samo ljubav živimo
i priznaj mi da voliš me
ili zaboravi na sve. Uzmi il` ostavi, budi il` nestani,
al` ne žali jer život je samo tren,
i živi ga srcem svim
Vjerno živi za nas",,https://lyricstranslate.com/en/tereza-kesovija-uzmi-il-ostavi-lyrics.html,,,,,,,,,,,,,,,,
127,J8Cff2I3_1_127,Tereza Kesovija,Tereza,"Vjeruj mi, duso moja",341,"Ja nikad nisam rekla da te volim
ali, ti si ipak dobro znao
da samocu necu da prebolim
opet si mi svoje ruke dao

Nikad nisam zvala da se vratis
ali, svijetlo gasilo se nije
mislila sam, jednom ces da shvatis
da ce biti ljepse neko prije
 
Da ce biti kao sto si htio
ti od mene daleko si bio

Ref.
Vjeruj mi, vjeruj mi, vjeruj mi duso moja
za tebe pjevam veceras
ostat cu zauvijek tvoja
vjeruj mi, duso moja

Vjeruj mi, vjeruj mi, vjeruj mi duso moja
ovo je proljece nase
ostat cu zauvijek tvoja
vjeruj mi, duso moja

(vjeruj mi, duso moja 16x)","https://tekstovi.net/2,837,63101.html",,Vjeruj mi dušo moja,"Believe Me, My Dear",Što Je Ostalo Od Ljubavi LP 1978,"Nikad nisam rekla da te volim,
1
ali ti si ipak dobro znao,
da samoću neću da prebolim,
opet si mi svoje ruke dao.. Nikad nisam zvala da se vratiš,
ali svjetlo gasilo se nije,
mislila sam jednom ćeš da shvatiš,
da će biti ljepše nego prije.. Da će biti kao što si htio,
ti od mene daleko si bio.. Vjeruj mi, vjeruj mi, vjeruj mi, dušo moja,
za tebe pjevam večeras,
ostat ću zauvjek tvoja, vjeruj mi, dušo moja!
Vjeruj mi, vjeruj mi, vjeruj mi, dušo moja,
ovo je proljeće naše,
ostat ću zauvjek tvoja, vjeruj mi, dušo moja!","I never told you that I love you,
but you still knew well,
that I won't get over the loneliness,
you gave me your hand again.. I never called you to return,
but the light didn't turn off,
I thought that you would once understand,
that it will be more beautiful than before.. You were far away from me,
to be how you wanted it to be.. Believe me, believe me, believe me, my dear,
I'm singing for you tonight,
I'll remain forever yours, believe me, my dear!
Believe me, believe me, believe me, my dear,
this is our spring,
I'll remain forever yours, believe me, my dear!",https://lyricstranslate.com/en/vjeruj-mi-du%C5%A1o-moja-believe-me-my-dear.html,,,,,,,,,,,,,,,,
