Artist,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Written-By_discogs,Backing Vocals_discogs,Guitar_discogs,Music By_discogs,Rap_discogs,Lyrics By [Rap]_discogs,Programmed By_discogs,Recorded By_discogs,Mixed By_discogs,Arranged By [Backing Vocals]_discogs,Saxophone_discogs,Lyrics By_discogs,Producer_discogs,Remix_discogs,Arranged By_discogs,Keyboards_discogs,Drums [Def]_discogs,Piano_discogs,Engineer_discogs,Remix [Credited To]_discogs,Arranged By [Co-arranged]_discogs,Featuring_discogs,Arranged By [Additional]_discogs,Arranged By [Vocals]_discogs,Edited By [Vocals]_discogs,Bass_discogs,Percussion_discogs,Drums_discogs,Other [Sound Supervisor]_discogs,Mixed By [Assistant]_discogs,Edited By_discogs,Recorded By [Instruments]_discogs,Recorded By [Vocals]_discogs,Vocals [Duet]_discogs,Featuring [Vocals]_discogs,Acoustic Guitar_discogs,Double Bass_discogs,Mandolin_discogs,Arranged By [Brass]_discogs,Trumpet_discogs,Edited By [Drums]_discogs,Piano [Jazz]_discogs,Accordion_discogs,Mixed By [Vocals]_discogs,Organ [Hammond]_discogs,Recorded By [Hammond Organ]_discogs,Arranged By [Strings]_discogs,Drums [Asma Davul]_discogs,Other [Duduk]_discogs,Strings_discogs,Chorus_discogs,Orchestrated By [Brass]_discogs,Orchestrated By [Strings]_discogs,Cello_discogs,Violin_discogs,Mixed By [Instruments]_discogs,Supervised By [Sound]_discogs,Co-producer_discogs,Vocals [Guest]_discogs,Trombone_discogs,Harmonica_discogs,Guitar [Pedal Steel]_discogs,Synthesizer_discogs,Electric Guitar_discogs,Programmed By [Keyboards_discogs,Additional]_discogs,Bass Guitar_discogs,Engineer [Pre-production]_discogs,Album_year_title_discogs,All_albums_discogs
Nina Badrić,Nina Badrić,Bolero,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,To Je Drugo Lice Ljubavi,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Kako Da Te Zaboravin,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Dalmatinske Suze,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Pristajem Na Sve,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Ružo Moja Bila,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Ahoj! Lipi Galebe Moj,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Colonia - Gold Edition,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Sve Oko Mene Je Grijeh,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa/2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Njeno Ime Ne Zovi U Snu,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Deja Vu,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Za Tvoje Snene Oči,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Oduzimaš Mi Dah,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Plamen Od Ljubavi,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Ti Da Bu Di Bu Da,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Medley Hit Mix,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Vatra I Led,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Dio Nje,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,C'est La Vie,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Svijetla Grada,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Svijet Voli Pobjednike,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Nikad Više,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Zadnji Let Za Pariz,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Nevjera,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Prvi Poljubac,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Dok Je Tebe I Ljubavi,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,U Ritmu Ljubavi,,Komplet 4 CDa,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0-Komplet 4 CDa,2013.0-Komplet 4 CDa
Nina Badrić,Nina Badrić,Čežnja,4:33,Najdraži... (Best Of 2003-2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Najdraži... (Best Of 2003-2013),nan-Najdraži... (Best Of 2003-2013)
Nina Badrić,Nina Badrić,Duše Su Se Srele,3:58,Najdraži... (Best Of 2003-2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Najdraži... (Best Of 2003-2013),nan-Najdraži... (Best Of 2003-2013)
Nina Badrić,Nina Badrić,Mama (Live Arena Beograd),4:38,Najdraži... (Best Of 2003-2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Najdraži... (Best Of 2003-2013),nan-Najdraži... (Best Of 2003-2013)
Nina Badrić,Nina Badrić,Nebo (Esc 2012 Version) ,3:04,Najdraži... (Best Of 2003-2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Najdraži... (Best Of 2003-2013),nan-Najdraži... (Best Of 2003-2013)
Nina Badrić,Nina Badrić,Ne Mogu Ti Reći Što Je Tuga,3:49,Najdraži... (Best Of 2003-2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Najdraži... (Best Of 2003-2013),nan-Najdraži... (Best Of 2003-2013)
Nina Badrić,Nina Badrić,Mama (D'Knock & Baby Dooks Club Edit),5:01,Mama (D'Knock & Baby Dooks Club Edit),,,,,,,,,,,,,,,D'Knock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Mama (D'Knock & Baby Dooks Club Edit),nan-Mama (D'Knock & Baby Dooks Club Edit)
Nina Badrić,Nina Badrić,Dan D,3:16,Dan D,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0-Dan D,2014.0-Dan D/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Vjetrenjače,4:19,Vjetrenjače,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0-Vjetrenjače,2014.0-Vjetrenjače/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Lozinka Za Raj,4:41,Lozinka Za Raj,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-Lozinka Za Raj,2015.0-Lozinka Za Raj
Nina Badrić,Nina Badrić,Cipele,,Cipele,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0-Cipele,2015.0-Cipele/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Više Smo Od Prijatelja (Habana Mix),3:59,Više Smo Od Prijatelja (Habana Mix),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Više Smo Od Prijatelja (Habana Mix),nan-Više Smo Od Prijatelja (Habana Mix)/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Dani I Godine,3:30,Dani I Godine,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0-Dani I Godine,2016.0-Dani I Godine/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,"Volim Te, Volim",4:08,"Volim Te, Volim",2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016.0-Volim Te, Volim","2016.0-Volim Te, Volim/2021.0-Dani I Godine (Best Of 2014-2021)"
Nina Badrić,Nina Badrić,Vrati Me,3:39,Vrati Me,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0-Vrati Me,2017.0-Vrati Me/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Na Putu Mom,3:19,Na Putu Mom,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0-Na Putu Mom,2017.0-Na Putu Mom/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Mijenja Se Vrijeme,3:56,Mijenja Se Vrijeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Mijenja Se Vrijeme,nan-Mijenja Se Vrijeme/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Rekao Si,4:16,Rekao Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Rekao Si,nan-Rekao Si/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Ratujem S Tugom,3:58,Ratujem S Tugom,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0-Ratujem S Tugom,2019.0-Ratujem S Tugom/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Da Biram,3:36,Da Biram,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0-Da Biram,2020.0-Da Biram/2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Ja Još Uvijek Imam Istu želju,2:57,Ja Još Uvijek Imam Istu želju,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Ja Još Uvijek Imam Istu želju,2021.0-Ja Još Uvijek Imam Istu želju
Nina Badrić,Nina Badrić,Ja Još Uvijek Imam Istu želju (Extended Version),4:02,Ja Još Uvijek Imam Istu želju,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Ja Još Uvijek Imam Istu želju,2021.0-Ja Još Uvijek Imam Istu želju
Nina Badrić,Nina Badrić,Dani I Godine (Live),3:21,Live In Studio.,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Live In Studio.,2021.0-Live In Studio.
Nina Badrić,Nina Badrić,Da Se Opet Tebi Vratim (Live),3:23,Live In Studio.,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Live In Studio.,2021.0-Live In Studio.
Nina Badrić,Nina Badrić,Za Dobre I Loše Dane (Arena Zagreb),3:21,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Moje Oči Pune Ljubavi (Arena Zagreb),4:39,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Ako Kažeš Da Me Ne Voliš (Arena Zagreb),5:15,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Nije Mi Svejedno (Arena Zagreb),6:46,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Više Smo Od Prijatelja (Arena Zagreb),4:53,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Oprosti Mi / Moja Ljubav (Arena Zagreb),6:52,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Dodiri Od Stakla (Arena Zagreb),6:32,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Nek Ti Bude Kao Meni (Arena Zagreb),4:57,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Rekao Si (Arena Zagreb),4:45,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Čarobno Jutro (Arena Zagreb),5:15,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Dani I Godine (Arena Zagreb),4:36,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Da Se Opet Tebi Vratim (Arena Zagreb),4:47,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Sanjam Da Smo Skupa Mi (Arena Zagreb),5:11,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Ratujem S Tugom (Arena Zagreb),4:00,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Ti Si Mene (Arena Zagreb),3:54,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Ja Sam Vlak (Arena Zagreb),4:26,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Još I Sad (Arena Zagreb),3:31,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić, I'm So Excited (Arena Zagreb),3:44,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Ja Za Ljubav Neću Moliti (Arena Zagreb),5:21,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Takvi Kao Ti (Arena Zagreb),8:31,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Trebam Te / Ako Odeš Ti (Arena Zagreb),5:25,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Nebo (Arena Zagreb),5:01,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Dani I Godine (Bis) (Arena Zagreb),3:57,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,"Volim Te, Volim (Arena Zagreb)",3:41,Arena Zagreb,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Arena Zagreb,2021.0-Arena Zagreb
Nina Badrić,Nina Badrić,Pamtim,3:46,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Ljubav Za Tebe,4:48,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Ja Još Uvijek Imam Istu Želju,2:57,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Više Smo Od Prijatelja,3:21,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Bonus,,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Mijenja Se Vrijeme (Denis Goldin Remix),4:15,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,Denis Goldin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Rekao Si (ToniC & Shalla Extended Remix),4:43,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,ToniC (27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
Nina Badrić,Nina Badrić,Mama (Rei Noel Club Mix),4:15,Dani I Godine (Best Of 2014-2021),2021.0,,,,,,,,,,,,,,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0-Dani I Godine (Best Of 2014-2021),2021.0-Dani I Godine (Best Of 2014-2021)
