Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija,Album_14_diskografija,Album_15_diskografija,Album_16_diskografija,Album_17_diskografija,Album_18_diskografija,Album_19_diskografija,Album_20_diskografija,Album_21_diskografija,Album_22_diskografija,Album_23_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
72,u5IcBEql_1_72,Oliver Dragojević,Oliver,Jeska od jubavi,54033,"Slatku jesku od jubavi
koju bacila si ti
ovo je ludo srce moje moralo probati
prolazim kroz oluje otkada otisla si
kao mornar bez mora
ja sam bez jubavi

Tu, na moju dusu tuga mrizu bacila
u dubine odnila pa mi nima svitla
koje sja iz oka tvog
tu, za svoju dusu
s morem bol podilicu
s galebima cekacu
mozda ce te plima
ostavit prid vratima srca mog","https://tekstovi.net/2,186,9201.html",,Ješka od ljubavi,Bait of love,,"Slatku ješku od ljubavi, koju bacila si ti
1
ovo je ludo srce moje, moralo probati. Prolazim kroz oluje od kada otisa si
ka mornar bez mora ja san bez ljubavi. Tu na moju dušu tuga mrižu bacila
u dubine odnila, pa mi nima svitla
koje sja iz oka tvog. Tu za svoju dušu s morem bol podili' ću
s galebima čeka' ću, možda će te plima
ostavit prid vratima srca mog","Sweet bait of love which you threw.
my crazy heart had to try.. I'm passing through storms since you left.
Like sailor without sea, I'm without love.. Here on my soul sadness has threw its web.
into deep it took me, so I don't have the light.
Which shines from your eyes.. Here for my soul with the sea I'll share.
with seagulls I'll wait, maybe the tide will leave you.
in front of the door of my heart.",https://lyricstranslate.com/en/je%C5%A1ka-od-ljubavi-bait-love.html,['Tomislav Mrduljaš'],"['Marijan Ban', 'Tomislav Mrduljaš']",['Remi Kazinoti'],['Oliver'],"2000 - Dvi, tri riči",2007 - Ješka od ljubavi - Klapa Kolapljani,https://diskografija.com/pjesma/jeska-od-ljubavi-3066.htm,Ješka od ljubavi,2013 - 100 Originalnih pjesama,,,,,,,,,,,,,,,,,,,,,"Slatku ješku od ljubavi, koju bacila si ti
ovo je ludo srce moje, moralo probati

Prolazim kroz oluje od kada otisa si
ka mornar bez mora ja san bez ljubavi

Tu na moju dušu tuga mrižu bacila
u dubine odnila, pa mi nima svitla
koje sja iz oka tvog

Tu za svoju dušu s morem bol podili' ću
s galebima čeka' ću, možda će te plima
ostavit prid vratima srca mog",Ješka od ljubavi,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/jeska-od-ljubavi.html,Oliver Dragojević,Ješka Od Jubavi,4:00,"Dvi, Tri Riči",,Tomislav Mrduljaš,Tomislav Mrduljaš,,"nan-Dvi, Tri Riči/2004.0-Oliver Live/2006.0-Oliver 2/2016.0-Original Album Collection - Vol. 2"
73,u5IcBEql_1_73,Oliver Dragojević,Oliver,"Jo, da mi je (feat. Klapa Osjak Vela Luka)",1429,"Jo, da mi je opet pasat' rivon
priko kali dok se zora javja
i sa svojin dobrin mi tovaron
poci starin puton u Zanavja

Sto bin voli' poslin pravog dazja
navonjat' se zemje i 'moraca
sto bin voli', kako nekad davno
zaspat' slatko u hladu rogaca
 
Ref. 2x
Sto bin voli', samo kad bi moga'
u bonaci svrgat' nasrid vale
gledat' Luku i vrh kampanela
u sutonu, dok se svitla pale

Jo, da mi je sa gondolon poci
do Proizda veslajuc' pomalo
na m'rkinti smoknit' noge samo
uz vonj braga kad je osekalo

Ref. 2x","https://tekstovi.net/2,186,64014.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,u5IcBEql_1_74,Oliver Dragojević,Oliver,Jos ovaj put,106172,"Jos ovaj put cu ti reci laku noc
jer s novim jutrom 
ni sam ne znam
di cu poc, al' cu poc

Jos ovu noc cu se molit za tebe
jer novi dan, 
sta dolazi ne donosi nam
dobro vrime
 
Jer ja odlazim, odlazim
kroz sume sjevera
tu dusa mi ne pripada

Moje note i moj svijet nisu tu
u tvojim grudima
ne kuca srce ratnika
sta bi sve za ljubav da

Jos ovaj put cu se stisnit kraj tebe
i cekacu sunce 
da nas zagrije u zoru
jer dugo vec te 
ne cutim kraj sebe
i vrime je vec odavno
da zavrsi ta storija o falsoj ljubavi","https://tekstovi.net/2,186,9202.html",,Još ovaj put,Just this one more time,,"Još ovaj put
ću ti reći laku noć,
jer s novim jutrom
ni sam ne znam di ću poć',
al' ću poć'.
Još ovu noć ću se
molit za tebe
jer novi dan
šta dolazi
ne donosi nam
dobro vrime
jer ja odlazim.. Odlazim kroz šume sjevera
tu duša mi ne pripada
moje note i moj svijet,
nisu tu,
u tvojim grudima,
ne kuca srce ratnika,
šta bi sve za ljubav da.. Još ovaj put
ću se stisnit kraj tebe
i čekat ću
sunce da nas zagrije
u zoru
jer dugo već te ne ćutim kraj sebe
i vrime je već o davno
da završi
ta storija o falšoj ljubavi. Odlazim kroz šume sjevera
tu duša mi ne pripada...","Just once more
I will bid you goodnight
because with the coming of the new morning
I don't know where I'm going
but I will go
Just tonight
I will pray for you
because the new day
that is coming
doens't bring us
good times
because I'm leaving. I'm leaving through the forests of the north
my soul doesn't belong here
my notes and my world, are not here
in your chest, doesn't beat the heart of a soldier
oh what I would give for love.... Just this once
I will press myself against you
and I will wait
for the sun to warm us
at dawn
For a long time I haven't sat quitely beside you
and it's way overdue
for this story of false love to end. I'm leaving through the forests of the north
my soul doesn't belong here...",https://lyricstranslate.com/en/jos-ovaj-put-just-one-more-time.html-0,['Hari Rončević'],['Hari Rončević'],['Diego Michelon'],['Oliver'],2002 - Trag u beskraju,2006 - Acoustic concert - uživo,https://diskografija.com/pjesma/jos-ovaj-put-4029.htm,Još ovaj put,,,,,,,,,,,,,,,,,,,,,,"Još ovaj put ću ti reći ""Laku noć""
jer s novim jutrom ni sam ne znam
di ću poć, al' ću poć.
Još ovu noć ću se molit za tebe
jer novi dan, šta dolazi ne donosi nam
dobro vrime.

Jer ja odlazim, odlazim
kroz šume sjevera
tu duša mi ne pripada.
Moje note i moj svjet
nisu tu
u tvojim grudima
ne kuca srce ratnika
šta bi sve za ljubav da.

Još ovaj put ću se stisnit kraj tebe
i čekaću sunce da nas zagrije, u zoru.
Jer dugo već te ne ćutim kraj sebe
i vrime je, već odavno
da završi ta štorija o falšoj ljubavi.",Još ovaj put,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/jos-ovaj-put.html,Oliver Dragojević,Još Ovaj Put,,Trag U Beskraju,,,,,nan-Trag U Beskraju/2004.0-Oliver Live/2006.0-Oliver 2/2016.0-Original Album Collection - Vol. 2/nan-Kad Mi Dođeš Ti
75,u5IcBEql_1_75,Oliver Dragojević,Oliver,Jos sam tu,38839,"Ti moje najvece si pobjede i moje snove
sa mnom ostvarila, kraj mene sanjala
i kad trpio sam poraze 
ti ostala si hrabra
kad tesko bilo je 
ti nadu si mi dala
 
Ref.
Zbog tebe pjesme pjevaju moje o ljubavi
zbog tebe one i poslije mene ce trajati
ljubav tamo gdje je pustinja
pusti kisu na zemlju iz oblaka
tvoja je ljubav meni potrebna
jos sam tu

Gdje god odvedu me putevi tebi se vracam
jer znam da meni je kraj tebe najbolje
i znam da ne bi znao zivjeti 
jer tebe ne bi bilo
bez tvoje ljubavi ne bi znao, vjeruj mi

Ref.","https://tekstovi.net/2,186,9712.html",,,,,,,,['Guido Mineo'],['Robert Pilepić'],,['Oliver'],,,https://diskografija.com/pjesma/jos-sam-tu-1010.htm,Još sam tu,,,,,,,,,,,,,,,,,,,,,,"Ti moje najveće si pobjede i moje snove
San mog ustvarila kraj mene sanjala
I kad trpio sam poraze ti ostala si hrabra
Kad teško bilo je ti nadu si mi dala

Zbog tebe pjesme pjevaju moje o ljubavi
Zbog tebe one i poslije mene će trajati
Ljubav tamo gdje je pustinja
Pusti kišu na zemlju iz oblaka
Tvoja je ljubav meni potrebna
Još sam tu

Gdje god odvede me putevi tebi se vraćam
Jer znam da meni je kraj tebe najbolje
I znam da ne bi znao zivjeti jer tebe ne bi bilo
Bez tvoje ljubavi ne bi znao vjeruj mi",Još sam tu,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/jos-sam-tu.html,Oliver Dragojević,Još Sam Tu,4:46,Duša Mi Je More,,,,,nan-Duša Mi Je More/2006.0-Oliver 2/2016.0-Original Album Collection - Vol. 2
76,u5IcBEql_1_76,Oliver Dragojević,Oliver,Jubav moja,2889,"Iz mora san pruzi tebi ruku
da ti bilo lice dodirnen
mokar naspram vitru
slidi san ti trag
di si se skrila, jubavi

Iz stine san ubra tebi cvice
oku tvome da ga donesen
mokar naspram vitru
slidi san ti trag
di si se skrila, jubavi
 
Ref.
Da l' te bude ove pisme zvuci
sve san tebi oprostija ja
moja jubav nek' ti je pri ruci
kad ti zatriba

Da l' te bole ove pisme rici
sto kroz suze tebi pivan ja
da ne placen, ne bi znala da si
meni potribna

Ref.","https://tekstovi.net/2,186,61954.html",,Moja Jubav,My love,Oliver u Lisinskom,"Iz mora san pruži tebi ruku,
da ti bilo lice dodirnem.
Mokar naspram vitru, slidi san ti trag,
di si se skrila, jubavi.. Iz stine san ubra tebi cviće,
oku tvome da ga donesem.
Mokar naspram vitru, slidi san ti trag,
di si se skrila, jubavi.. Dal te bole ove pisme riči,
što kroz suze tebi pivan ja?
Da ne plačem, ne bi znala da si
meni potribna.. Dal te bude ove pisme zvuci?
Sve san tebi oprostija ja,
moja jubav nek ti je pri ruci,
kad ti zatriba.","From out of the sea I reached out my hand to you
to touch your pale face
Wet in the wind, I followed your trace
where did you hide my love. I picked a flower from a rock for you
for your eye to see (lit. to bring to your eye)
Wet in the wind, I followed your trace
where did you hide, my love. Do this song's lyrics pain you (hurt you)
this one, that I m singing through my tears
if I didn't cry, you wouldn't even know
that I need you (lit you are a necessity to me). Do this song's sounds pain you (hurt you)
I ve forgiven you everything
My love is here at your disposal
whenever you may need it.",https://lyricstranslate.com/en/moja-jubav-my-love.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iz mora san pruži tebi ruku
Da ti bilo lice dodirnem
Mokar naspram vitru
Slidi san ti trag
Di si se skrila jubavi

Iz stine san ubra tebi cviće
Oku tvome da ga donesem
Mokar naspram vitru
Slidi san ti trag
Di si se skrila jubavi

Da l' te bude ove pisme zvuci
Sve san tebi oprostija ja
Moja jubav nek ti je pri ruci
Kad ti zatriba

Iz stine san ubra tebi cviće
Oku tvome da ga donesem
Mokar naspram vitru
Slidi san ti trag
Di si se skrila jubavi

Da l' te bole ove pisme riči
Što kroz suze tebi pivan ja
Da ne plačen ne bi znala da si
Meni potribna",Jubav moja,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/jubav-moja.html,Oliver Dragojević,Jubav Moja,2:58,Oliver U Lisinskom,,,,,nan-Oliver U Lisinskom/1997.0-Najveći Hitovi 1990 - 1997/2010.0-Najljepše Ljubavne Pjesme/2011.0-Jubav Moja/2013.0-100 Originalnih Pjesama/2017.0-Dueti/2020.0-Original Album Collection – Oliver Live
77,u5IcBEql_1_77,Oliver Dragojević,Oliver,Jubavi lipa,39243,"Jubavi moja, nemoj zamirit'
ca me rad tebe nemir obasa
i ca bi tija di god zavirit'
u tvoje srce da bi se nasa

Jubavi moja, ka cvit limuna
mamis lipoton gorcinom trujes
zivot sam zarad tebe skonsuma
a ti me ne znas, ti me ne cujes
 
Ref.
Jubavi moja, jubavi lipa
ni zvizde tvojin dvoren ca secu
saznati nece da bol me cipa
jer nikad s tebon usnuti necu

Jubavi moja, jubavi lipa
kad parti sve to ca mi te dvori
nek mi dosudi sudbina slipa
da moje srce s tvojin izgori","https://tekstovi.net/2,186,9713.html",,,,,,,,['Zdenko Runjić'],,,['Oliver'],1991 - Jedina,1998 - Štorija 2,https://diskografija.com/pjesma/jubavi-lipa-964.htm,Jubavi lipa,2013 - 100 Originalnih pjesama,,,,,,,,,,,,,,,,,,,,,"Jubavi moja nemoj zamirit
Ća me rad tebe nemir obaša
I ća bi tija di god zavirit
U tvoje srce da bi se naša

Jubavi moja ka cvit limuna
Mamiš lipoton gorčinom truješ
Život sam zarad tebe skončuma
A ti me ne znaš ti me ne čuješ

Jubavi moja, jubavi lipa
Ni zvizde tvojin dvoren ća šeću
Saznati neće da bol me cipa
Jer nikad s tebon usnuti neću
Jubavi moja, jubavi lipa
Kad parti sve to ća mi te dvori
Nek mi dosudi sudbina slipa
Da moje srce s tvojin izgori",Jubavi lipa,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/jubavi-lipa.html,Oliver Dragojević,Jubavi Lipa,3:40,Jedina,,Jakša Fiamengo,Zdenko Runjić,,nan-Jedina/nan-100/2006.0-Oliver 1/2010.0-Najljepše Ljubavne Pjesme/2013.0-100 Originalnih Pjesama
78,u5IcBEql_1_78,Oliver Dragojević,Oliver,Jubavi mala,104731,"Plovi misec, vrtimo se svi
da l' je kraj, il' pocetak tek
kako dusa dusu zarobi
srica da tu ljudi nista ne mogu

I bit' ce da
zivot pise price
da mi je ko reka
ja mu ne bi virova
da bit' ces sve sto tribam
 
Ref.
Cuvam te jubavi mala
cujem dok dises
i kad' nisi tu

Piva sam ti pisme
dok sama si stala
da cujes me
kad' ne bude me
kad' ne bude me","https://tekstovi.net/2,186,28128.html","Oliver Dragojevic, Arne Politeo",Jubavi mala,My (little) love,,"Plovi misec, vrtimo se svi
1
Dal' je kraj il' početak tek
Kako duša dušu zarobi
Srića je da tu ljudi ništa ne mogu
I bit će dan, život piše priče
Da mi je 'ko reka ja mu nebi virova
Da bit će sve što triba
čuvan te, jubavi mala
čujem dok dišes I kad nisi tu
Piva san ti pisme
Dok sama si stala
Da čuješ me kad ne bude me, kad ne bude me. Plovi misec, vrtimo se svi
Dal' je kraj il' početak tek
Kako duša dušu zarobi
Srića je da tu ljudi ništa ne mogu
I bit će dan, život piše priče
Da mi je 'ko reka ja mu nebi virova
Da bit će sve što triba
čuvam te, jubavi mala
čujem dok dišes I kad nisi tu
Piva san ti pisme
Dok sama si stala
Da čuješ me kad ne bude me, kad ne bude me. Da čujes me kad ne bude me, da ne bude me…..
čuvam te, jubavi mala,
čujem dok dišes i kad nisi tu
Pisa san te riči dok sama si stala
Da čujes me kad ne bude me, kad ne bude me
Da čujes me kad ne bude me, kad ne bude me","The moon is sailing and we are all twisting around
Is this the end, or only the beginning
How a soul captures another soul
luckily people have no say in that
The day will come, life writes it's own stories
If anyone had ever told me I wouldn't have believed him
That everything that should be shall be. I'm watching over you my little love
I hear you breathing even when you're not around (here)
I sang songs for you
while you were standing alone
So you could hear them, when I won't be around, when I won't be around. The moon is sailing and we are all twisting around
Is this the end, or only the beginning
How a soul captures another soul
luckily people have no say in that
The day will come, life writes it's own stories
If anyone had ever told me I wouldn't have believed him
That everything that should be shall be. I'm watching over you my little love
I hear you breathing even when you're not around (here)
I sang songs for you
while you were standing alone
So you could hear them, when I won't be around, when I won't be around. So you could hear them, when I won't be around, when I won't be around
I'm watching over you my little love
I hear you breathing even when you're not around (here)
I wrote you words while you were standing alone. so you could hear them, when I won't be around, when I won't be around
so you could hear them, when I won't be around, when I won't be around",https://lyricstranslate.com/en/jubavi-mala-my-little-love.html,,,,['Oliver'],,,https://diskografija.com/pjesma/jubavi-mala-14531.htm,Jubavi mala,,,,,,,,,,,,,,,,,,,,,,"Plovi misec, vrtimo se svi
Da l' je kraj, il početak tek
Kako duša dušu zarobi
Srića da tu ljudi ništa ne mogu

I bit će da
Život piše priče
Da mi je ko reka
Ja mu ne bi virova
Da bit ćeš sve što tribam

Čuvam te jubavi mala
Čujem dok dišeš
I kad nisi tu

Piva sam ti pisme
Dok sama si stala
Da čuješ me
Kad ne bude me
Kad ne bude me",Jubavi mala,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/jubavi-mala.html,Oliver Dragojević,Jubavi Mala,4:18,Samo Da Je Tu,,,,,nan-Samo Da Je Tu/2012.0-Najbolje/2018.0-Do Kraja Vrimena
79,u5IcBEql_1_79,Oliver Dragojević,Oliver,Kaca,412,"Vise od svih vila
dama i metresa
sva je bila nalik
zaru ljetnog krijesa

Vise od ljepote
razuma i traca
sve sto srcu treba 
imala je Kaca
 
Imala je nagost
usnulih sirena
cas je bila dijete
cas je bila zena

Plahost sumskih srna
razvrat od Boccaccia
sve sto srcu treba
imala je Kaca

Ref. 2x
Na na na, na na na na na
sve sto srcu treba
imala je Kaca

Sva je bila topla
izvan sna i zbilje
vjetar kad je sretne
zaboravi milje

Dok joj nosi glazbu
zvona s rodnog Braca
sve sto srcu treba
imala je Kaca

Dok je bila ovdje 
sve je bilo zivlje
koliko je noci
ljubila me divlje

Imala su jutra
miris koromaca
sve sto srcu treba
imala je Kaca

Ref. 2x

Svjetlost rado goni
u vid njenih zjena
krotka je k'o janje
divlja k'o hijena

Nudila mi s pladnja
smokava, rogaca
sve sto srcu treba
imala je Kaca

Njihala se lako
lomna sva u boku
neba su joj modra
klijala u oku

Bacila je na me
cini s lijepog Braca
sve sto srcu treba
imala je Kaca

Ref. 2x

To sto ona ima
prkosna i mazna
nikad nece stati
u ta slova prazna

Ruka moja drhti
dok se pera laca
sve sto srcu treba
imala je Kaca

Koji smo to ljudi
i od koje vrste
kada u nas zivot
usud mijesa prste

Plovi mutna ladja
kanalom do Braca
tamo zivi ona
tamo zivi Kaca

Ref. 4x","https://tekstovi.net/2,186,64020.html",,,,,,,,['Zdenko Runjić'],['Jakša Fiamengo'],,['Oliver'],,,https://diskografija.com/pjesma/kaca-888.htm,Kaća,,,,,,,,,,,,,,,,,,,,,,,,,Oliver Dragojević,Kaća,3:38,Đelozija,,,,,nan-Đelozija/2006.0-Oliver 1
80,u5IcBEql_1_80,Oliver Dragojević,Oliver,Kad bi dosla ti,48774,"Svaki put kada ja
mislim na tebe
k'o da dio duse
negdje u meni umire
a zima se k'o lopov
pod kaput uvlaci
i sve bi dao sada
da te mogu vidjeti
 
Ref.
Kad bi dosla ti
k'o nekad do mene
krv u zilama
opet bi krenula
kad bi dosla ti
da me zagrlis
rastopila bi me
k'o sunce snijegove
kad bi dosla ti

A na licu osmijeh
nisam ja ugasio
zaledio sam zelju
jer kako bi prezivio
a i led se nekad
sam od sebe otopi
i sa njim plima tuge
bez milosti me potopi

Ref.","https://tekstovi.net/2,186,9781.html",,,,,,,,['Mustafa Tanović'],['Mustafa Tanović'],,['Oliver'],,,https://diskografija.com/pjesma/kad-bi-dosla-ti-1011.htm,Kad bi došla ti,,,,,,,,,,,,,,,,,,,,,,"Svaki put kada ja mislim na tebe
Koda dio duše negdje u meni umire
A zima se kao lopov pod kaput uvlači
I sve bi dao sada da te mogu vidjeti

Kad bi došla ti k'o nekad do mene
Krv u žilama opet bi krenula
Kad bi došla ti da me zagrliš
Rastopila bi me k'o sunce snijegove
Kad bi došla ti

A na licu osmijeh nisam ja ugasio
Zaledio sam želju jer kako bi preživio
A i led se nekad samo sebe otopi
I sa njim plima tuge bez milosti me potopi",Kad bi došla ti,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/kad-bi-dosla-ti.html,Oliver Dragojević,Kad Bi Došla Ti,3:59,Duša Mi Je More,,,,,nan-Duša Mi Je More/2006.0-Oliver 2/2016.0-Original Album Collection - Vol. 2
81,u5IcBEql_1_81,Oliver Dragojević,Oliver,Kad bi samo ljubit' znala,71344,"Sve godine duge, duge
ja te volim, ja te zelim
dok ljubih ja usput druge
dodjem, dajem, pa se selim

Sve godine duge, mracne
ja te zelim, ja te volim
i podnosim kise mlacne
pa te cekam, pa te bolim
 
Ref.
Kad bi samo ljubit' znala
ti bi meni odma' dala
jednu noc i malo duse
dok se drugi u snu guse

Kad bi samo ljubit' znala
ti bi meni odma' dala
cijelov blag i toplu ruku
pa neka se drugi tuku
kad bi samo ljubit' znala

Sve godine duge, ruzne
ja te volim, mislim na te
i neka su bile tuzne
vrijedilo je, jer je za te

Sve godine ti si s' drugim
a ja cekam, jer ce proci
u nocima dugim, dugim
ti ces ipak meni doci

Ref. 2x","https://tekstovi.net/2,186,9782.html",,Kad bi samo ljubit znala,If you only knew how to love,,"Sve godine duge, duge,
1
Ja te volim, ja te želim,
Dok ljubih ja usput druge,
Dođem, dajem, pa se selim!. Sve godine duge, mračne,
Ja te želim, ja te molim,
I podnosim kiše mračne,
Pa te čekam, pa te volim!. Kad bi samo ljubit znala,
Ti bi meni odmah dala,
Jednu noć i malo duše,
Pa neka se drugi guše!. Kad bi samo ljubit znala,
Ti bi meni odmah dala,
Cjelov blag i toplu ruku,
Pa neka se drugi tuku!
Kad bi samo ljubit znala! ..... Sve godine duge, ružne,
Ja te volim, mislim na te,
I neka su bile tužne,
Vrijedilo je jer je za te!. Sve godine ti si s drugim,
A ja čekam jer će proći,
U noćima dugim, dugim,
Ti ćeš ipak meni doći!","All these long long years
I ve loved you, I ve wanted you
While I kissed others along the way
I come, I give and I leave (lit.move away). All the long dark years
I ve wanted you I ve begged you
and I endured the dark rains
and I waited, and I loved you. If you only knew how to love
You would share it with me right away
one night a little piece of your soul
and leave the others breathless. If you only knew how to love
You would share it with me right away
A gentle kiss and a warm hand
and let the others fight!
If you only knew how to love.... All the long ugly years
I ve loved you, thought of you
Even though they were sad
It was worth it, because it was for you!!. All these years you've been with another
While I just wonder (lit wait) if it'll end
During the long long nights
you'll still come to me!!",https://lyricstranslate.com/en/kad-bi-samo-jubit-znala-if-you-only-knew-how-love.html,['Zdenko Runjić'],['Momčilo Popadić'],['Stipica Kalogjera'],['Oliver'],1998 - Štorija 5,2003 - Šankconijer,https://diskografija.com/pjesma/kad-bi-samo-ljubit-znala-4011.htm,Kad bi samo ljubit znala,,,,,,,,,,,,,,,,,,,,,,"Sve godine duge, duge
Ja te volim, ja te želim
Dok ljubih ja uz put druge
Dođem, dajem pa se selim.

Sve godine duge, mračne
Ja te želim, ja te volim
I podnosim kiše mračne
Pa te čekam, pa te bolim.

Kad bi samo ljubit znala
Ti bi meni odma dala
Jednu noć i malo duše
Dok se drugi u snu guše.

Kad bi samo ljubit znala
Ti bi meni odma' dala
Cijelov blag i toplu ruku
Pa neka se drugi tuku.
Kad bi samo ljubit znala

Sve godine duge, ružne
Ja te volim, mislim na te
I neka su bile tužne
Vrijedilo je jer je za te.

Sve godine ti si s drugim
A ja čekam jer će proći
U noćima dugim, dugim
Ti ćeš ipak meni doći.",Kad bi samo ljubit znala,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/kad-bi-samo-ljubit-znala.html,Oliver Dragojević,Kad Bi Samo Ljubit' Znala,3:50,Sećanja 1 ,,,,,nan-Sećanja 1 
