Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
10,vmjQPyJ5_1_10,Boris Novković,Boris Novković,Cista ljubav,3836,"Sjetit ces se jednom mene
kada prodju vlakovi
kad ti suza sama krene
kao tudji svatovi

Mene nema niti pola
pola jos je kod tebe
jer od istine do snova
samo ljubav bitna je
 
Ref.
Zauvijek pamtit cemo duso ja i ti
te dane kad smo jedno drugo imali
i sve na svijetu cinilo se vaznije
al nasa ljubav cudo je najsnaznije 

Zauvijek pamtit cemo kog smo ljubili
dok s nekim drugim mi smo vrijeme gubili
i ne znam dal je sada prekasno za to
da jedno drugome u oci priznamo da to je
cista ljubav, jer to je cista ljubav

Sjetit ces se jednom mene...

Ref. 2x","https://tekstovi.net/2,328,55035.html",,Čista ljubav,Czysta miłość,,"Sjetit ćeš se jednom mene
1
kada prođu vlakovi
kad ti suza sama krene
kao tuđi svatovi. Mene nema niti pola
pola još je kod tebe
jer od istine do snova
samo ljubav bitna je. Refren
Zauvijek pamtit ćemo dušo ja i ti
te dane kad smo jedno drugo imali
i sve na svijetu činilo se važnije
al naša ljubav čudo je najsnažnije. Zauvijek pamtit ćemo kog smo ljubili
dok s nekim drugim mi smo vrijeme gubili
i ne znam dal je sada prekasno za to
da jedno drugom u oči priznamo da to je
čista ljubav jer to je čista ljuba. Sjetit ćeš se jednom mene
kada prođu vlakovi
kad ti suza sama krene
kao tuđi svatovi. Refren 2x
Zauvijek pamtit ćemo dušo ja i ti
te dane kad smo jedno drugo imali
i sve na svijetu činilo se važnije
al naša ljubav čudo je najsnažnije. Zauvijek pamtit ćemo kog smo ljubili
dok s nekim drugim mi smo vrijeme gubili
i ne znam dal je sada prekasno za to
da jedno drugom u oči priznamo da to je
čista ljubav jer to je čista ljuba","Zapamiętasz mnie,
Kiedy podróżują pociągiem.
Kiedy twoje łzy znikną,
To jest jak gość weselny.. Nie mam połowy,
Ponieważ połowa z was
Ponieważ od prawdy do snu
Jeden krok: miłość.. Zawsze będę cię pamiętać, a ty będziesz mną.
Spędziliśmy razem te dni.
I wszystko na świecie nie było tak ważne
Ponieważ nasza miłość jest tylko cudem.. Zawsze będziemy pamiętać, że kochaliśmy.
Po prostu straciliśmy czas z innymi.
Nie wiem, jak późno
Rozpoznawanie siebie jako ulubionego
W końcu ta czysta miłość jest jak czysty puch.. Zapamiętasz mnie,
Kiedy podróżują pociągiem.
Kiedy twoje łzy znikną,
To jest jak gość weselny.. Zawsze będę cię pamiętać, a ty będziesz mną.
Spędziliśmy razem te dni.
I wszystko na świecie nie było tak ważne
Ponieważ nasza miłość jest tylko cudem. х2. Zawsze będziemy pamiętać, że kochaliśmy.
Po prostu straciliśmy czas z innymi.
Nie wiem, jak późno
Rozpoznawanie siebie jako ulubionego
W końcu ta czysta miłość jest jak czysty puch.",https://lyricstranslate.com/en/%C4%8Dista-ljubav-czysta-mi%C5%82o%C5%9B%C4%87.html,,,,,,,,,,,,,,,
11,vmjQPyJ5_1_11,Boris Novković,Boris Novković,Cisto ludilo,11756,"Jednom sam te sreo ja
to je mjera dovoljna da prazno uzdisem
iskra crnog oka tvog dohvati se srca mog
pa na te mirisem

Ref.
O, za tobom cisto ludilo
seta ovog ljeta
o, srce mi izludilo
pa smeta i leta
 
Da li bi se smirilo
kad bi te dodirnuo
kad bi me poljubila
bi li se zaljubila

Cak i piti lakse je
nego mislit na tebe
tek zrno pijeska zna

Al' dodje ljuta nevera
i vjetrovi sjevera
tebi me nose, znam

Ref.

Ref.","https://tekstovi.net/2,328,21424.html",,,,,,,,['Zlatko Arslanagić'],['Zlatko Arslanagić'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/cisto-ludilo-4101.htm,Čisto ludilo,,,,"Jednom sam te sreo ja
To je mjera dovoljna
Da prazno uzdišem

Iskra crnog oka tvog
Dohvati se srca mog
Pa na te mirišem

O, o, o, za tobom čisto ludilo
Šeta, ovog ljeta
O, o, o, srce mi izludilo
Pa smeta i leta

Da li bi se smirilo
Kad bi te dodirnuo
Kad bi me poljubila
Bi li se zaljubila

Čak i piti lakše je
Nego mislit na tebe
Tek zrno pjeska sna

Al' dođe ljuta nevera
I vjetrovi sjevera
Tebi me nose, znam.",Čisto ludilo,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/cisto-ludilo.html
12,vmjQPyJ5_1_12,Boris Novković,Boris Novković,Citam te ko knjigu,15690,"Kao sebe ja te znam
mogu zamisliti sve
kad god potrosis svoj dan
tvoje tesko budjenje
malo pokipi ti kava, prospes mlijeko
ja sam s tobom
iako sam daleko
 
Kad za stolom zakunjas
cijedis narandze sa tugom
starim parkom prosetas
sa svojim sedvicom ko s drugom
kupis usput isti sladoled od maline
i na istoj klupi listas novine

Ref.
I evo citam te ko knjigu
puno pitanja i puno odgovora
svaku tvoju malu brigu
ugasit cu je 
kao vulkan na dnu mora

Citam te ko knjigu
puno pitanja i puno odgovora
svaku tvoju malu brigu
ugasit cu je 
kao vulkan na dnu mora

Opet kuci vratis se
u prozor stavis malo kruha
ako ptice navrate
tek da kuca nije gluha
prvo pustis vrelu, onda hladnu vodu
onda legnes ko da
bjezis u slobodu

Ref.

","https://tekstovi.net/2,328,5617.html",,,,,,,,,,,,,,,,,,,,"Kao sebe ja te znam
mogu zamisliti sve
kad god potrosis svoj dan
tvoje tesko budjenje
malo pokipi ti kava, prospes mlijeko
ja sam s tobom
iako sam daleko

Kad za stolom zakunjas
cijedis narandze sa tugom
starim parkom prosetas
sa svojim sedvicom ko s drugom
kupis usput isti sladoled od maline
i na istoj klupi listas novine

I evo citam te ko knjigu
puno pitanja i puno odgovora
svaku tvoju malu brigu
ugasit cu je
kao vulkan na dnu mora

Citam te ko knjigu
puno pitanja i puno odgovora
svaku tvoju malu brigu
ugasit cu je
kao vulkan na dnu mora

Opet kuci vratis se
u prozor stavis malo kruha
ako ptice navrate
tek da kuca nije gluha
prvo pustis vrelu, onda hladnu vodu
onda legnes ko da
bjezis u slobodu",Čitam te ko knjigu,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/citam-te-ko-knjigu.html
13,vmjQPyJ5_1_13,Boris Novković,Boris Novković,Da li si to ti,13949,"Kuda ide ovaj zivot
gdje se vrti ovaj svijet
tesko breme stisce
nemam snage ja za preokret
tko su ovi novi ljudi
nikog ne prepoznajem
mozda neko kog sam znao
ponovo upoznajem
 
I negdje u daljini 
svira muzika
sreca igra ulogu
a mi smo publika

Zasto leti ovo vrijeme
brze nego inace
ljudi se izmedju ljudi
kao zmije provlace
cak i one sto sam znao
tesko je prepoznati
pogled mi je nisko pao
al' dusu necu prodati

I negdje u daljini 
svira muzika
sreca igra ulogu
a mi smo publika

Ref.
Da li si to ti
moja ljubavi
rukom mahni mi
bar me pozdravi

Jesam li to ja
onaj kog si voljela
je li dugo vrijeme
ili smo drugaciji

Kuda ide ovaj zivot
gdje se vrti ovaj svijet
tesko breme stisce
nemam snage ja za preokret
tko su ovi novi ljudi
nikog ne prepoznajem
mozda neko kog sam znao
ponovo upoznajem

I negdje u daljini 
svira muzika
sreca igra ulogu
a mi smo publika

Ref.
","https://tekstovi.net/2,328,5704.html",,,,,,,,['Boris Novković'],"['Faruk Buljubašić Fayo', 'Boris Novković']",['Jeronim Szabolcs Marić'],['Boris Novković'],2004 - Ostvaren san,2005 - Ostvaren san,,https://diskografija.com/pjesma/da-li-si-to-ti-4389.htm,Da li si to ti,,,,"Kuda ide ovaj zivot
gdje se vrti ovaj svijet
tesko breme stisce
nemam snage ja za preokret
tko su ovi novi ljudi
nikog ne prepoznajem
mozda neko kog sam znao
ponovo upoznajem

I negdje u daljini
svira muzika
sreca igra ulogu
a mi smo publika

Zasto leti ovo vrijeme
brze nego inace
ljudi se izmedju ljudi
kao zmije provlace
cak i one sto sam znao
tesko je prepoznati
pogled mi je nisko pao
al' dusu necu prodati

I negdje u daljini
svira muzika
sreca igra ulogu
a mi smo publika

Da li si to ti
moja ljubavi
rukom mahni mi
bar me pozdravi

Jesam li to ja
onaj kog si voljela
je li dugo vrijeme
ili smo drugaciji

Kuda ide ovaj zivot
gdje se vrti ovaj svijet
tesko breme stisce
nemam snage ja za preokret
tko su ovi novi ljudi
nikog ne prepoznajem
mozda neko kog sam znao
ponovo upoznajem

I negdje u daljini
svira muzika
sreca igra ulogu
a mi smo publika",Da li si to ti,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/da-li-si-to-ti.html
14,vmjQPyJ5_1_14,Boris Novković,Boris Novković,Da se dogodi,12746,"Ja sam vatra hajde mala 
ugrij se na plamenu tom
ili, ili budi voda
pa me gasi snagom svom

Ljubav nema pravila
rekla meni si ti
nekada se dobiva
i nekada se izgubi
 
Ja sam led, hajde mala
dodirom istopi sve
pruzi ruke prema meni
ljubi ili ubij me

Ljubav nece cekati
rekao sam tebi ja
da si moja svasta bi naucila

Ref.
Vrijeme brzo ide
neka ruke vide
pusti neka bude
pusti, pusti ti
da se dogodi

Ja sam vatra hajde mala 
ugrij se na plamenu tom
ili, ili budi voda
pa me gasi snagom svom

Ljubav nema pravila
rekla meni si ti
nekada se dobiva
a nekada se izgubi

Ref. 2x","https://tekstovi.net/2,328,21425.html",,,,,,,,['Boris Novković'],['Zlatko Arslanagić'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/da-se-dogodi-4103.htm,Da se dogodi,,,,"Hajde mala, ja sam vatra ugrij se na plamenu tom
Ili budi voda pa me gasi snagom svom
Ljubav neće čekati rekla meni si ti
Nekada se dobiva a nekada se izgubi

Ja sam led, hajde mala, dodirom mi stopi sve
Pruži ruke prema meni, ljubi ili ubi me
Ljubav nema pravila rekao sam tebi ja
Da si moja svašta bi naučila

Vrijeme brzo ide
Neka ruke vide
Pusti neka bude
Pusti, pusti ti da se dogodi.",Da se dogodi,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/da-se-dogodi.html
15,vmjQPyJ5_1_15,Boris Novković,Boris Novković,Da si barem tu,27175,"Prate me zavjere i strasne namjere
gdje god se okrenem blato i kamenje
novine i TV budalom prave me 
i sve se nekako u krugu okrece

I sve poskupljuje, a svijet poglupljuje
uzmi i nestani, zgazi i prevari
ja bi zazmirio i brojao do sto 
kad bi me, duso, to do tebe odvelo
 
Ref. 2x
E da si barem tu, pa da ne mislim 
u tvoje oko mirno da uplovim 
jer bez tebe mi fali ono nesto 
neznam sto, bez tebe to nije to
","https://tekstovi.net/2,328,19701.html",,,,,,,,['Boris Novković'],['Boris Novković'],['Mustafa Softić'],['Boris Novković'],,,,https://diskografija.com/pjesma/da-si-barem-tu-4147.htm,Da si barem tu,,,,"Prate me zavjere i strasne namjere
Gdje god se okrenem blato i kamenje
Novine i TV budalom prave me
I sve se nekako u krugu okrece

I sve poskupljuje, a svijet poglupljuje
Uzmi i nestani, zgazi i prevari
Ja bi zazmirio i brojao do sto
Kad bi me, duso, to do tebe odvelo

E da si barem tu, pa da ne mislim
U tvoje oko mirno da uplovim
Jer bez tebe mi fali ono nesto
Neznam sto, bez tebe to nije to",Da si barem tu,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/da-si-barem-tu.html
16,vmjQPyJ5_1_16,Boris Novković,Boris Novković,Da te nisam ljubio,20203,"Sanjam nebo, sa mnom tuguje
tebi moja dusa putuje
svake noci ti mi ulazis u sne
kao da si sva od sitne prasine

Ref.
Hej da te barem nisam nikad ljubio 
i da te nisam volio, izgubio
jos nosim tvoje oziljke
ko zive rane peku me
hej da te barem nisam nikad ljubio ","https://tekstovi.net/2,328,9835.html",,Da te nisam ljubio,,,"Sanjam nebo, sa mnom tuguje
tebi moja dusa putuje
svake noci ti mi ulazis u sne
kao da si sva od sitne prasine. Hej da te barem nisam nikad ljubio
i da te nisam volio, izgubio
jos nosim tvoje oziljke
ko zive rane peku me
hej da te barem nisam nikad ljubio",,https://lyricstranslate.com/en/boris-novkovic-da-te-nisam-ljubio-lyrics.html,['Boris Novković'],['Alka Vuica'],['Lazar Ristovski'],['Boris Novković'],1987 - Jači od sudbine,2005 - Zlatna kolekcija,,https://diskografija.com/pjesma/da-te-nisam-ljubio-4057.htm,Da te nisam ljubio,,,,"Sanjam nebo, sa mnom tuguje
tebi moja dusa putuje
svake noci ti mi ulazis u sne
kao da si sva od sitne prasine

Hej da te barem nisam nikad ljubio
i da te nisam volio, izgubio
jos nosim tvoje oziljke
ko zive rane peku me
hej da te barem nisam nikad ljubio",Da te nisam ljubio,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/da-te-nisam-ljubio.html
17,vmjQPyJ5_1_17,Boris Novković,Boris Novković,"Daj mi, daj mi",9565,"Lijevo, desno, gore, dolje
naprijed, nazad, sve je tvoje
dajem sve tebi ja
ti si zelja moja nedodirljiva

Evo, sto ce godina
kako derem koljena
puzim za tobom ja
jer ti si boles moja neizljeciva
 
Ref. 2x
Daj mi, daj mi malo sebe
daj da budem pored tebe
daj mi, daj mi malo lijeka
znas da moja dusa ceka

Derem ja i grlo svoje
vristim stalno ime tvoje
javi se meni ti
ovo stanje prekini

Lijevo, desno, gore, dolje
naprijed, nazad, sve je tvoje
dajem sve tebi ja
jer ti si zelja moja nedodirljiva

Ref. 2x

Ref.","https://tekstovi.net/2,328,21426.html",,,,,,,,"['Boris Novković', 'Zlatko Arslanagić']",['Zlatko Arslanagić'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/daj-mi-daj-mi-4099.htm,"Daj mi, daj mi",,,,"Lijevo, desno, gore, dolje,
Naprijed nazad sve je tvoje
Dajem se tebi ja
Jer ti si želja moja nedodirljiva.

Evo, sto će godina
Kako perem koljena
Puzim za tobom ja
Ti si bolest moja neizljećiva.

Daj mi, daj mi malo sebe
Daj, da budem pored tebe
Daj mi, daj mi malo lijeka
Znaš da moja duša čeka.

Derem ja i grlo svoje
Vrištim stalno ime tvoje
Javi se meni ti
Ovo stanje prekini.","Daj mi, daj mi",https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/daj-mi-daj-mi.html
18,vmjQPyJ5_1_18,Boris Novković,Boris Novković,Dani sto se pamte,15208,"Moj otac mi je rekao
kad imas pjesmu tad ti nista ne mogu
a ja sam cudio se svemu
sa svojih 20 godina

Tad nisam trebao, ni zelio druge
u nicem da mi pomognu
u sumu vjetra i valovima mora 
je bila muzika
 
Ref. 3x
To bili su dani sto se pamte
i vise se nikad vratit nece
te slike me cijeli zivot prate
i samo to me pokrece

Ref. 2x

To bili su dani sto se pamte
i samo to me pokrece","https://tekstovi.net/2,328,26013.html",,,,,,,,['Boris Novković'],['Boris Novković'],"['Nikša Bratoš', 'Boris Novković', 'Franjo Valentić']",['Boris Novković'],,,,https://diskografija.com/pjesma/dani-sto-se-pamte-13658.htm,Dani što se pamte,,,,,,
19,vmjQPyJ5_1_19,Boris Novković,Boris Novković,Digni me visoko,10329,"Noc je prosula po putu
gustu maglu bijelu
vozio sam dugo
skoro vjecnost cijelu

Ova mornarska dusa
polako sklapa oci
vise ne slusa
u gluho doba noci
 
Jos samo par minuta
i bit ce svjetla grada
ti si zabrinuta
ti me cekas sada

A na radiju sto puta
ista pjesma je
i kao tecnost ljuta
puste rijeci te

Ref.
Digni me visoko
pa spusti na nize
da sve vidi oko
ispod haljine

Digni me visoko
bit ce zabavno
ti si sreca mala
koju zelim odavno

Gradom zmirkaju neoni
mokre ulice cvile
vracaju se kuci
zadnje pokisle vile

Iz daljine trazim svjetlo
i tvoju siluetu
putnik hoce znati
da nije sam na svijetu

Bit cu korak do tebe
jos samo par minuta
i samo koji metar
ovog pokislog puta

A na radiju je ista pjesma
znam je vec
cim otvoris vrata
sama ce se rec'

Ref.

Ref.","https://tekstovi.net/2,328,21427.html",,,,,,,,"['Miro Buljan', 'Boris Novković', 'Zlatko Arslanagić']",['Zlatko Arslanagić'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/digni-me-visoko-4098.htm,Digni me visoko,,,,"Noć je prosula po putu gustu maglu bijelu
Vozio sam dugo skoro vječnost cijelu
Ova mornarska duša polako sklapa oči
Više ne sluša u gluho doba noći.

Još samo par minuta i bit će svjetla grada
Ti si zabrinuta ti me čekaš sada
Na radiju 100 puta ista pjesma je
I kao tećnost ljuta puste riječi te.

Digni me visoko pa pusti na niže
Da sve vidi oko ispod haljine
Digni me visoko bit će zabavno
Ti si sreća mala koju želim odavno.

Na, na, na, na digni me
Na, na, na, na ti si sreća mala koju želim odavno.

Gradom žmirkaju neoni mokre ulice cvile
Vračaju se kući zadnje pokisle vile
Iz daljine tražim svjetlo i tvoju siluetu
Putnik hoće znati da nije sam na svijetu.

Bit ću pored tebe još samo par minuta
Još samo koji metar ovog sivog puta
A na radiju ista pjesma znam je već
Čim otvoriš vrata sama će se reć.",Digni me visoko,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/digni-me-visoko.html
20,vmjQPyJ5_1_20,Boris Novković,Boris Novković,Dok svira radio,67924,"U tvojoj sobi sentis svira
odlazis na spavanje
a ja zamisljam da sam kraj tebe

Gasis svjetlo i u tami skidas
haljinu na kopcanje
a ja gledam jos u tvoje prozore
 
Ref.
Dok svira radio sta bih ti radio
na, na, na, na
dok svira radio sta bih ti radio
na, na, na, na
samo da sam ove noci kraj tebe

Ref. 2x

Na, na, na, na, na
na, na, na, na, na

Ref.","https://tekstovi.net/2,328,12596.html","Boris Novkovic, Alka Vuica, Kresimir Klemencic",Dok svira radio,,,"U tvojoj sobi sentiš svira
odlaziš na spavanje
a ja zamišljam da sam kraj tebe. Gasiš svjetlo i u tami skidaš
haljinu na kopčanje
a ja gledam još u tvoje prozore. Ref.
Dok svira radio šta bih ti radio
na, na, na, na
dok svira radio šta bih ti radio
na, na, na, na
samo da sam ove noći kraj tebe",,https://lyricstranslate.com/en/boris-novkovic-dok-svira-radio-lyrics.html,['Boris Novković'],['Alka Vuica'],['Krešimir Klemenčić'],['Boris Novković'],1988 - Dok svira radio,1995 - The best of,2002 - Zvuk osamdesetih Pop i Rock 1988 - 1989,https://diskografija.com/pjesma/dok-svira-radio-1588.htm,Dok svira radio,2005 - Zlatna kolekcija,,,"U tvojoj sobi sentis svira
odlazis na spavanje
a ja zamisljam da sam kraj tebe

Gasis svjetlo i u tami skidas
haljinu na kopcanje
a ja gledam jos u tvoje prozore

Dok svira radio sta bih ti radio
na, na, na, na
dok svira radio sta bih ti radio
na, na, na, na
samo da sam ove noci kraj tebe

Na, na, na, na, na
na, na, na, na, na",Dok svira radio,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/dok-svira-radio.html
21,vmjQPyJ5_1_21,Boris Novković,Boris Novković,Eloise,12768,"Un esspresso por moi
k'o barsun je rekla
a ja kao da znam
jos stavim kap mlijeka
pogled skinuti s nje
nisam mogao, ne
 
Kaze otkazan let 
za Pariz zbog kise
svuda Chanel No. 5
moj Boze, mirise

K'o u onome snu
kad sam vidio nju

Ref.
Eloise, sve prolazi
al' ti si ostala tu
Eloise, noc dolazi
srest cu te opet u snu

Un esspresso por moi
za Bozic napise
a na Chanel No. 5 
mi soba mirise

K'o u onome snu
kad sam volio nju

Ref.

Un esspresso pur moi
ponekad mi pise
tad na Chanel No. 5
mi soba mirise

K'o u onome snu
kad sam volio nju","https://tekstovi.net/2,328,21428.html",,,,,,,,,,,,,,,,,,,,"Un esspresso por moi
K'o barsun je rekla
A ja kao da znam
Jos stavim kap mlijeka
Pogled skinuti s nje
Nisam mogao, ne

Kaze otkazan let
Za Pariz zbog kise
Svuda Chanel No. 5
Moj Boze, mirise

K'o u onome snu
Kad sam vidio nju

Eloise, sve prolazi
Al' ti si ostala tu
Eloise, noc dolazi
Srest cu te opet u snu

Un esspresso por moi
Za Bozic napise
A na Chanel No. 5
Mi soba mirise

K'o u onome snu
Kad sam volio nju

Un esspresso pur moi
Ponekad mi pise
Tad na Chanel No. 5
Mi soba mirise

K'o u onome snu
Kad sam volio nju",Eloise,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/eloise.html
22,vmjQPyJ5_1_22,Boris Novković,Boris Novković,Emily,11181,"Ko nekad i sada 
ja do starog grada
prosetam da nadem miris taj
i nebo pred kisu

Nova djeca ljube se
na pragu je proljece
isti je pocetak, ko zna kraj
cuj kako disu
 
Ref.
Emily, nasi dani svi
tiha, njezna sjecanja i sad
u njima ti si 
Emily, oci trazim ti
grlim teske, puste vjecnosti
Emily, Emily

A moja si bila ti
ti i more ljubavi
u srcu jos nosim isti znak
u kojem disu

Ref.","https://tekstovi.net/2,328,15278.html",,Emily,Emily,,"K'o nekad i sada
1
ja do Starog grada
prošetam da nađem miris taj
i nebo pred kišu. Nova djeca ljube se
na pragu je proljeće
isti je početak 'ko zna kraj
čuj kako dišu. Emily, naši dani svi
tiha nježna sjećanja i sad
u njima ti si. Emily, oči tražim ti
grlim teške puste vječnosti
Emily.... A moja si bila ti
ti i more ljubavi
u srcu još nosim isti znak
u kojem dišu. Emily...","Like once and now
I go to the old town
I walk around to find that scent
And the sky before the rain. New kids kissing
Spring is on the treshold
The same is begining, who knows the end
Hear how they breathe. Emily all our days
Quiet and gentle memories now
In the you are. Emily I'm looking for your eyes
Hugging hard empty eternity
Emily. But you was mine
You and love of sea
In heart I still carry the same sign
In which breathing. Emily...",https://lyricstranslate.com/en/emily-emily.html,['Boris Novković'],['Zlatko Arslanagić'],,['Boris Novković'],1995 - The best of,2005 - Zlatna kolekcija,,https://diskografija.com/pjesma/emily-1593.htm,Emily,,,,"Ko nekad i sada
ja do starog grada
prosetam da nadem miris taj
i nebo pred kisu

Nova djeca ljube se
na pragu je proljece
isti je pocetak, ko zna kraj
cuj kako disu

Emily, nasi dani svi
tiha, njezna sjecanja i sad
u njima ti si
Emily, oci trazim ti
grlim teske, puste vjecnosti
Emily, Emily

A moja si bila ti
ti i more ljubavi
u srcu jos nosim isti znak
u kojem disu",Emily,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/emily.html
23,vmjQPyJ5_1_23,Boris Novković,Boris Novković,Gdje si ti,15745,"Jesen je, vjetar nosi lisce i miris toplog kestena
ulice k'o iz neke price, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljecu

Ref.
A gdje si ti da kazes mi
sto je prava odluka
koju stranu raskrizja odabrati
 
A gdje si ti da prospes mi
dva-tri dobra razloga
da zivot nije prevara, iluzija

A gdje si ti da priznas mi
da je sve postojalo, da sam te upoznao
s tobom mladost proveo
reci mi gdje si ti

Jesen je, vjetar nosi lisce i miris toplog kestena
ulice k'o iz neke price, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljecu

Ref.","https://tekstovi.net/2,328,26014.html",,Gdje si ti,Where Are You,Zapisan u tebi 2008,"Jesen je, vjetar nosi lišće i miris toplog kestena
ulice k'o iz neke priče, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljeću. Ref.
A gdje si ti da kažeš mi
što je prava odluka
koju stranu raskrižja odabrati. A gdje si ti da prospeš mi
dva-tri dobra razloga
da život nije prevara, iluzija. A gdje si ti da priznaš mi
da je sve postojalo, da sam te upoznao
s tobom mladost proveo
reci mi gdje si ti. Jesen je, vjetar nosi lišće i miris toplog kestena
ulice k'o iz neke priče, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljeću","It's Autumn, wind blowing leaves and smell of warm chestnut
streets like from a story, everything in gold colours
the sun is following children outside
birds are flying towards the Spring. Chorus
And where are you to tell lme
what is the right decision
which direction to pick at the crossroads. And where are you to present me with
two-three good reasons
why life is not a scam, illusion. And where are you to admit to me
that everything did exist, that I have met you
spent my youth with you
tell me where are you. It's autumn, wind blowing leaves and smell of warm chestnut
streets like from a story, everything in gold colours
the sun is following children outside
birds are flying towards the Spring",https://lyricstranslate.com/en/node/81078,['Boris Novković'],['Boris Novković'],"['Nikša Bratoš', 'Boris Novković', 'Franjo Valentić']",['Boris Novković'],,,,https://diskografija.com/pjesma/gdje-si-ti-13663.htm,Gdje si ti,,,,,,
24,vmjQPyJ5_1_24,Boris Novković,Boris Novković,Gore iznad oblaka,13329,"Jedna vecer sasvim prosta
komad tuge, zrno sna
meni tebe nikad dosta
poslije svih tih godina

Mlado vino, davne slike
k'o na platnu redaju se
da l' iz zelje il' navike
one traju, ne daju se
 
Ref.
A gore iznad oblaka
svakom pise broj koraka
ima li koga da kaze mi
da cu te sresti pa da slaze mi

Ne znam ja nista o zvijezdama
i sto ce biti kad se probudim
al' znam da moram da te poljubim
bar jos jednom da ne poludim

Sve sam bure i oluje
iza sebe ostavio
al' od pjesme i od tebe
jos ti nisam ozdravio

Ref.

Ref.","https://tekstovi.net/2,328,21429.html",,,,,,,,['Boris Novković'],['Miro Pilj'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/gore-iznad-oblaka-4144.htm,Gore iznad oblaka,,,,"Jedna vecer sasvim prosta
Komad tuge, zrno sna
Meni tebe nikad dosta
Poslije svih tih godina

Mlado vino, davne slike
K'o na platnu redaju se
Da l' iz zelje il' navike
One traju, ne daju se

A gore iznad oblaka
Svakom pise broj koraka
Ima li koga da kaze mi
Da cu te sresti pa da slaze mi

Ne znam ja nista o zvijezdama
I sto ce biti kad se probudim
Al' znam da moram da te poljubim
Bar jos jednom da ne poludim

Sve sam bure i oluje
Iza sebe ostavio
Al' od pjesme i od tebe
Jos ti nisam ozdravio",Gore iznad oblaka,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/gore-iznad-oblaka.html
