Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Lyrics By_discogs,Album_year_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
53,LC92qBcX_1_53,Vlado Kalember,Vlado Kalember,Suzana,6784,"Ja sa tugom, starim drugom
noci gubim a ti s drugim
moja ljubavi

Ko se s tobom sada smije
ko te nocu njezno grije
cija, cija si
 
Ide zivot, tece rijeka
jos te jedan covjek ceka
njezno zove te

I jos te ljubi
makar te gubi
neda te nikome

Ref.
Suzo, Suzana, muko moja jedina
Suzo, Suzana, opet si pobjedila
Suzo, Suzana, sreco moja jedina
Suzo, Suzana, opet si pobjedila

Ref. 3x","https://tekstovi.net/2,642,19171.html",,"Suzo, Suzana",Suzana,,"Ja sa tugom, starim drugom
noći gubim, a ti s drugim,
moja ljubavi.. Tkoo se s tobom sada smije,
tko te noću nježno grije,
čija, čija si ?. Ide život, teče rijeka.
još te jedan čovjek čeka,
nježno zove te.. I još te ljubi
makar te gubi,
ne da te nikome.. Ref.
Suzo, Suzana, muko moja jedina
Suzo, Suzana, opet si pobijedila
Suzo, Suzana, srećo moja jedina
Suzo, Suzana, opet si pobijedila. Ref. 3x","Me with sorrow, and old friend
loosing night, and you are with someone else
my love. Who is laughing now with you
who is warming you gently
whose, whose are you. Life go, river flow
one man is waiting for you
gently calling for you. And still kissing you
even he loosing you
still not giving to anbody. Ref.
Suzo, Suzana my only torment
Suzo, Suzana, you' ve won agan
Suzo, Suzana, my only torment
Suzo, Suzana you' ve won again",https://lyricstranslate.com/en/suzana-suzana.html,,,,,,,,,,,,,"Ja sa tugom, starim drugom
Noci gubim, a ti s drugim,
Moja ljubavi

'Ko se s tobom sada smije
'ko te nocu njezno grije
Cija, cija si

Ide zivot, tece rijeka
Jos te jedan covjek ceka
Njezno zove te

I jos te ljubi
Makar te gubi
Neda te nikome

Suzo, Suzana, muko moja jedina
Suzo, Suzana, opet si pobijedila
Suzo, Suzana, sreco moja jedina
Suzo, Suzana, opet si pobijedila",Suzana,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/suzana.html,Vlado Kalember,Suzana,3:10,Vlado Kalember,Marina Tucaković,,,,nan-Vlado Kalember/nan-Čija Si U Duši/2008.0-Zlatna Kolekcija/2013.0-Najljepše Ljubavne Pjesme
54,LC92qBcX_1_54,Vlado Kalember,Vlado Kalember,Ti si bol,5586,"Ko te sada dira, ko ti sada svira
njezne uspavanke
i dok te ljubi trnuli zubi
k'o nekad andjele

Pogresan korak i secer gorak
odjednom postane
a zivot juri, njemu se zuri
u dimu nestane
 
Ref.
Jer ti si bol, bol, mojih godina
zivotu mom, mom ljubav jedina
a kad procvatu zuti neveni
meni se vrati, njega ostavi

Jer ti si bol, bol, mojih godina
zivotu mom, mom ljubav jedina
kreni sa juga il' sa sjevera
u srcu mom ti je domovina

Ko te sada dira, ko ti sada svira
njezne uspavanke
i dok te ljubi trnuli zubi
k'o nekad andjele

Pogresan korak i secer gorak
odjednom postane
a zivot juri, njemu se zuri
u dimu nestane

Ref.","https://tekstovi.net/2,642,21285.html",,,,,,,,['Vlado Kalember'],https://diskografija.com/pjesma/ti-si-bol-14092.htm,Ti si bol,,,,,,,,,,"'Ko te sada dira, 'ko ti sada svira
Njezne uspavanke
I dok te ljubi trnuli zubi
K'o nekad andjele

Pogresan korak i secer gorak
Odjednom postane
A zivot juri, njemu se zuri
U dimu nestane

Jer ti si bol, bol, mojih godina
Zivotu mom, mom ljubav jedina
A kad procvatu zuti neveni
Meni se vrati, njega ostavi

Jer ti si bol, bol, mojih godina
Zivotu mom, mom ljubav jedina
Kreni sa juga il' sa sjevera
U srcu mom ti je domovina

'Ko te sada dira, ko ti sada svira
Njezne uspavanke
I dok te ljubi trnuli zubi
K'o nekad andjele

Pogresan korak i secer gorak
Odjednom postane
A zivot juri, njemu se zuri
U dimu nestane",Ti si bol,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/ti-si-bol.html,Vlado Kalember,Ti Si Bol,3:48,Rano Mi Je Zaspati,,,,,nan-Rano Mi Je Zaspati/2002.0-Največji Hiti
55,LC92qBcX_1_55,Vlado Kalember,Vlado Kalember,Ti si meni sve na svijetu,9739,"Nije pjesma pratila
mene ovih godina
dosla da te vidi
jednom pa da zaspe
moja dusa umorna

Kao prosjak dolazim 
samo da te pozdravim
ovaj put ti nista 
iz daleka svijeta
osim srca ne nosim
 
Ref.
Ti si meni sve na svijetu, moja najdraza
ti si sunce mome ljetu, ljubav jedina
gdje je moja pamet bila onih godina
kad si duso za mnom plakala

Ref. 2x","https://tekstovi.net/2,642,21004.html",,Ti Si Meni Sve Na Svijetu,,,"Nije pjesma pratila
mene ovih godina
došla da te vidi
jednom pa da zaspe
moja duša umorna. Kao prosjak dolazim
samo da te pozdravim
ovaj put ti ništa
iz daleka svijeta
osim srca ne nosim. Ref.
Ti si meni sve na svijetu, moja najdraža
ti si sunce mome ljetu, ljubav jedina
gdje je moja pamet bila onih godina
kad si dušo za mnom plakala. Ref. 2x",,https://lyricstranslate.com/en/vlado-kalember-ti-si-meni-sve-na-svijetu-lyrics.html,['Vlado Kalember'],https://diskografija.com/pjesma/ti-si-meni-sve-na-svijetu-14081.htm,Ti si meni sve na svijetu,,,,,,,,,,"Nije pjesma pratila
Mene ovih godina
Dosla da te vidi
Jednom pa da zaspe
Moja dusa umorna

Kao prosjak dolazim
Samo da te pozdravim
Ovaj put ti nista
Iz daleka svijeta
Osim srca ne nosim

Ti si meni sve na svijetu, moja najdraza
Ti si sunce mome ljetu, ljubav jedina
Gdje je moja pamet bila onih godina
Kad si duso za mnom plakala",Ti si meni sve na svijetu,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/ti-si-meni-sve-na-svijetu.html,Vlado Kalember,Ti Si Meni Sve Na Svijetu,3:42,"Pjevaj, Raduj Se",,1996.0,,,"1996.0-Pjevaj, Raduj Se/0.0-Pjevaj, Raduj Se "
56,LC92qBcX_1_56,Vlado Kalember,Vlado Kalember,To sam ja (feat. Srebrna Krila),1035,"Rodio sam se da volim ja
da dijelim ljubav sa drugima
da hodam hrabro pod zvijezdama
to moj je zivot, to sam ja

Sudbina zube pokazati zna
puno ti uzme, a malo da
nije mi zao zbog nicega
to moj je zivot, to sam ja
 
Letio ja sam i padao
cesto zbog drugih i stradao
ali, ni trenutka ne zalim ja
to je moj zivot, to moj je zivot
to sam ja

Bas, ni trenutka ne zalim ja
to moj je zivot, to sam ja

Rodio sam se da volim ja
to pitaj ljude, to svatko zna

I zato sada, zagrli me
bas to mi treba najvise
jer, kada sve mi, sve potone
samo me ljubav
tvoja ljubav podigne

Jer, kada sve mi, sve potone
samo me ljubav podigne

Rodio sam se da volim ja
i letim na svojim krilima
da budem s tobom kad zatreba
trebas li brata, tu sam ja

Rodio sam se da volim ja
to moj je zivot, to sam ti ja","https://tekstovi.net/2,642,62918.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,LC92qBcX_1_57,Vlado Kalember,Vlado Kalember,Tuga ima oci plave,9077,"Tuga ima oci plave
plave kao more Jadransko
usne kao tresnje zrele
noge vitke, kao jele
noge vitke od mene je odnjele

Tuga ima kose zlatne
zlatne kao zito Slavonsko
ruke tople kao plamen
srce hladno kao kamen
hladan kamen
na me naslonjen

Ref.
Ima noci sjajnog mjeseca
cujem odjek njenih koraka
zastanu pred moim vratima
sve pomislim da se vratila
ima noci budan sanjam ja
da me ljubi, dira prstima
uzalud joj ime dozivam
Boze sta se sa mnom dogadja

Tuga ima ime njeno
njeno ime kao zakletva
srecom sam je svojom zvao
u nju sam se zaklinjao
zaklinjao, i bez nje ostao
","https://tekstovi.net/2,642,7572.html",,Tuga ima oči plave,,,"Tuga ima oči plave
plave kao more Jadransko
usne kao trešnje zrele
noge vitke, kao jele
noge vitke od mene je odnijele. Tuga ima kose zlatne
zlatne kao žito slavonsko
ruke tople kao plamen
srce hladno kao kamen
hladan kamen
na me naslonjen. [Refren]
Ima noći sjajnog mjeseca
čujem odjek njenih koraka
zastanu pred mojim vratima
sve pomislim da se vratila
ima noći budan sanjam ja
da me ljubi, dira prstima
uzalud joj ime dozivam
Bože šta se sa mnom događa. Tuga ima ime njeno
njeno ime kao zakletva
srećom sam je svojom zvao
u nju sam se zaklinjao
zaklinjao, i bez nje ostao",,https://lyricstranslate.com/en/vlado-kalember-tuga-ima-oci-plave-lyrics.html,['Vlado Kalember'],https://diskografija.com/pjesma/tuga-ima-oci-plave-4265.htm,Tuga ima oči plave,['Vlado Kalember'],['Vlado Kalember'],"['Rajko Dujmić', 'Vlado Kalember']",,,,,,,"Tuga ima oči plave
Plave kao more Jadransko
Usne kao trešnje zrele
Noge vitke, kao jele
Noge vitke od mene je odnijele

Tuga ima kose zlatne
Zlatne kao žito Slavonsko
Ruke tople kao plamen
Srce hladno kao kamen
Hladan kamen
Na me naslonjen

Ima noći sjajnog mjeseca
Čujem odjek njenih koraka
Zastanu pred moim vratima
Sve pomislim da se vratila
Ima noći budan sanjam ja
Da me ljubi, dira prstima
Uzalud joj ime dozivam
Bože, šta se sa mnom događa

Tuga ima ime njeno
Njeno ime kao zakletva
Srećom sam je svojom zvao
U nju sam se zaklinjao
Zaklinjao, i bez nje ostao",Tuga ima oči plave,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/tuga-ima-oci-plave.html,Vlado Kalember,Tuga Ima Oči Plave,,Volim Te Do Neba,,2004.0,,,2004.0-Volim Te Do Neba
58,LC92qBcX_1_58,Vlado Kalember,Vlado Kalember,Usne moje zovu ime tvoje,4885,"Usne moje zovu ime tvoje
vrati mi se vrati, vrati zlato moje
usne moje zovu ime tvoje
jer bez tebe srece nestalo je

Tvoje mi lice Bog pokazao
sto je prava ljubav da bih saznao
taknula mi dusu tvoja ljepota
ostaces u meni cijeloga zivota
 
Ref.
Usne moje zovu ime tvoje
vrati mi se vrati, vrati zlato moje
usne moje zovu ime tvoje
jer bez tebe srece nestalo je

Kad su moje oci tebe vidjele
druge mi se zene nisu svidjele
taknula mi dusu tvoja ljepota
ostaces u meni cijeloga zivota

Ref.","https://tekstovi.net/2,642,34431.html",,Usne moje zovu ime tvoje,Мои уста называют твоё имя,,"Usne moje zovu ime tvoje
vrati mi se vrati, vrati, zlato moje
usne moje zovu ime tvoje
jer bez tebe sreće nestalo je. Tvoje mi lice Bog pokazao
što je prava ljubav da bih saznao
taknula mi dušu tvoja ljepota
ostat ćeš u meni cijeloga života. [Refren]
Usne moje zovu ime tvoje
vrati mi se vrati, vrati, zlato moje
usne moje zovu ime tvoje
jer bez tebe sreće nestalo je. Kad su moje oči tebe vidjele
druge mi se žene nisu svidjele
taknula mi dušu tvoja ljepota
ostat ćeš u meni cijeloga života. [Refren]","Мои уста называют твоё имя.
Вернись ко мне, вернись, золотце моё.
Мои уста называют твоё имя,
Ведь без тебя счастья не стало.. Бог показал мне твоё лицо,
Чтобы я понял, что есть настоящая любовь.
Твоя красота тронула мою душу,
Ты останешься у меня на целую жизнь.. Припев.
Мои уста называют твоё имя.
Вернись ко мне, вернись, золотце моё.
Мои уста называют твоё имя,
Ведь без тебя счастья не стало.. Когда мои глаза тебя видели,
Мне не нравились другие женщины.
Твоя красота тронула мою душу,
Ты останешься у меня на целую жизнь.. Припев.",https://lyricstranslate.com/en/usne-moje-zovu-ime-tvoje-%D0%BC%D0%BE%D0%B8-%D1%83%D1%81%D1%82%D0%B0-%D0%BD%D0%B0%D0%B7%D1%8B%D0%B2%D0%B0%D1%8E%D1%82-%D1%82%D0%B2%D0%BE%D1%91-%D0%B8%D0%BC.html,,,,,,,,,,,,,"Usne moje zovu ime tvoje
Vrati mi se vrati, vrati zlato moje
Usne moje zovu ime tvoje
Jer bez tebe srece nestalo je

Tvoje mi lice Bog pokazao
Sto je prava ljubav da bih saznao
Taknula mi dusu tvoja ljepota
Ostaces u meni cijeloga zivota

Usne moje zovu ime tvoje
Vrati mi se vrati, vrati zlato moje
Usne moje zovu ime tvoje
Jer bez tebe srece nestalo je

Kad su moje oci tebe vidjele
Druge mi se zene nisu svidjele
Taknula mi dusu tvoja ljepota
Ostaces u meni cijeloga zivota",Usne moje zovu ime tvoje,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/usne-moje-zovu-ime-tvoje.html,Vlado Kalember,Usne Moje Zovu Ime Tvoje,3:01,The Best Of Collection,,,,,nan-The Best Of Collection
59,LC92qBcX_1_59,Vlado Kalember,Vlado Kalember,Vino na usnama,47677,"Neka nas prate mudraci
ne pitaj da li je grijeh
mi cemo nocas sretni
prodati dusu za smijeh

Tvoje su rijeci hladne
a pogled topao, dug
ne boj se nikad mene
ja bit' cu ti dobar drug
 
Ref. 2x
Vino na usnama
nek' nocas cuje se
pjesma do Jadrana
vino na usnama
nek' nocas znaju svi
da si me opila","https://tekstovi.net/2,642,15062.html",,Vino na usnama,Wine on the lips,,"Neka nas prate mudraci
1
ne pitaj da li je grijeh
mi ćemo noćas sretni
prodati dušu za smijeh. Tvoje su riječi hladne
a pogled topao, dug
ne boji se nikad mene
ja bit ću ti dobar drug. Ref. 2x
Vino na usnama
nek noćas čuje se pjesma do Jadrana
vino na usnama
nek noćas znaju svi da si me opila. Tvoje su riječi hladne
a pogled topao, dug
ne boji se nikad mene
ja bit ću ti dobar drug. Ref. 4x","Let the wise men follow us
don't ask if it's a sin
tonight we will gladly
sell our souls for laugh. Your words are cold
but the look in your eyes is warm, long
don't ever be afraid of me
I'll be your good friend. Chorus 2x
Wine on the lips
let the song be heard all the way to the Adriatic sea
wine on the lips
let all people know you made me drunk. Your words are cold
but the look in your eyes is warm, long
don't ever be afraid of me
I'll be your good friend. Chorus 4x",https://lyricstranslate.com/en/vino-na-usnama-wine-lips.html,['Vlado Kalember'],https://diskografija.com/pjesma/vino-na-usnama-4460.htm,Vino na usnama,['Đorđe Novković'],['Alka Vuica'],"['Nikša Bratoš', 'Vlado Kalember']",1987 - Vino na usnama,2002 - Zvuk osamdesetih Zabavna i Pop 1988 - 1989,2003 - Live Zagreb - uživo - 4 asa,2005 - Feminnem show - Feminnem,2006 - Tulum za dušu Vol. 2,2007 - Đorđe Novković - Gold collection,"Neka nas prate mudraci
Ne pitaj dali je grijeh
Bit' ćemo noćas sretni
Prodati dušu za smijeh

Tvoje su riječi hladne
A pogled topao duh
Neboj se nikad mene
Ja bit' ću ti dobar drug

Vi vino na usnama
Nek noćas čuje se pjesma do Jadrana
Vi vino na usnama
Nek noćas znaju svi da si me opila.",Vino na usnama,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/vino-na-usnama.html,Vlado Kalember,Vino Na Usnama,4:28,Vino Na Usnama,,,,,nan-Vino Na Usnama/1988.0-Vino Na Usnama/nan-Sve Najbolje/2008.0-Zlatna Kolekcija/2013.0-Najljepše Ljubavne Pjesme/nan-The Best Of Collection
60,LC92qBcX_1_60,Vlado Kalember,Vlado Kalember,Volim te do neba,14101,"Evo pred tobom je sve
sve sto osta od mene
cigarete iste zar, lice, snovi, bora par
jucer mlada, danas stara

Evo priznacu ti sve
nisam sretan bez tebe
s kim mi, sreco, izlazis
da li na me pomislis
kada drugog zagrlis
 
Ref.
Volim te, volim do neba
i jos vise ako zatreba
volim te, volim kao nikog, znaj
samo me ti ne ostavljaj","https://tekstovi.net/2,642,9846.html",,Volim te do neba,,,"Evo pred tobom je sve
sve što osta od mene
cigarete iste žar, lice, snovi, bora par
jučer mlada, danas stara. Evo priznat ću ti sve
nisam sretan bez tebe
s kim mi, srećo, izlaziš
da li na me pomisliš
kada drugog zagrliš?. [Refren]
Volim te, volim do neba
i još više ako zatreba
volim te, volim kao nikog, znaj
samo me ti ne ostavljaj",,https://lyricstranslate.com/en/vlado-kalember-volim-te-do-neba-lyrics.html,['Vlado Kalember'],https://diskografija.com/pjesma/volim-te-do-neba-4263.htm,Volim te do neba,['Vlado Kalember'],['Željko Pavičić'],"['Rajko Dujmić', 'Vlado Kalember']",,,,,,,"Evo pred tobom je sve
sve što osta od mene
cigarete iste žar
lice, snovi, bora par
jučer mlad, a danas star

Evo priznat ću ti sve
nisam sretan bez tebe
s kim mi srećo izlaziš
da li na me pomisliš
kada drugog zagrliš

Volim te volim, volim do neba
i još više, ako zatreba
Volim te, volim kao nikog znaj
samo me ti ne ostavljaj",Volim te do neba,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/volim-te-do-neba.html,Vlado Kalember,Volim Te Do Neba,,Volim Te Do Neba,,2004.0,,,2004.0-Volim Te Do Neba
61,LC92qBcX_1_61,Vlado Kalember,Vlado Kalember,Za ljubav me ne pitaj,9895,"Znam da imas djecu s drugim
i da zivis mirno ti
znam da kasno je za nas
al' ti moram kazati

U mom srcu si duboko
i jos uvijek samo ti
meni ovaj zivot dodje
kao kazna, ljubavi
 
Mi imali smo sve na svijetu
ali nismo znali to
mi imali smo sve na svijetu
jer smo bili zajedno

Ref.
Kao da su kise cijelu jednu 
mladost isprale
kao da je vrijeme porusilo 
nase mostove

Dobili smo samo lazno zlato
a prodali smo sjaj
sad imam sve sto se kupuje
a za ljubav me ne pitaj","https://tekstovi.net/2,642,18719.html",,Za Ljubav Me Ne Pitaj,,,"Znam da imaš djecu s drugim
i da živiš mirno ti
znam da kasno je za nas
al' ti moram kazati. U mom srcu si duboko
i još uvijek samo ti
meni ovaj život dođe
kao kazna, ljubavi. Mi imali smo sve na svijetu
ali nismo znali to
mi imali smo sve na svijetu
jer smo bili zajedno. Ref.
Kao da su kiše cijelu jednu
mladost isprale
kao da je vrijeme porušilo
naše mostove. Dobili smo samo lažno zlato
a prodali smo sjaj
sad imam sve što se kupuje
a za ljubav me ne pitaj",,https://lyricstranslate.com/en/vlado-kalember-za-ljubav-me-ne-pitaj-lyrics.html,,,,,,,,,,,,,"Znam da imas djecu s drugim
I da zivis mirno ti
Znam da kasno je za nas
Al' ti moram kazati

U mom srcu si duboko
I jos uvijek samo ti
Meni ovaj zivot dodje
Kao kazna, ljubavi

Mi imali smo sve na svijetu
Ali nismo znali to
Mi imali smo sve na svijetu
Jer smo bili zajedno

Kao da su kise cijelu jednu
Mladost isprale
Kao da je vrijeme porusilo
Nase mostove

Dobili smo samo lazno zlato
A prodali smo sjaj
Sad imam sve sto se kupuje
A za ljubav me ne pitaj",Za ljubav me ne pitaj,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/za-ljubav-me-ne-pitaj.html,Vlado Kalember,Za Ljubav Me Ne Pitaj,3:15,Za Ljubav Me Ne Pitaj,,,,,nan-Za Ljubav Me Ne Pitaj/2013.0-Najljepše Ljubavne Pjesme/nan-The Best Of Collection
62,LC92qBcX_1_62,Vlado Kalember,Vlado Kalember,Zaboravi sve,8925,"Placem u snu, ti nisi tu
nekad sam imao, ludo se kockao
srecu izgubio svu

Vidim tvoj lik, cujem ti glas
ja sam izgubio nesto najvjrednije
ja sam izgubio nas
 
Znam da sam bio kriv
znam da sam bio los
al' nije kasno ako bi htjela
pokusat bar jednom jos

Ref.
Pokusaj sa mnom jednom jos
ako mozes zaboravi sve lazi i uvrede
ja te molim, zaboravi sve

Pokusaj sa mnom jednom jos
danas drukciji covjek sam ja
sanjajmo zajedno sne
pocnimo iznova sve

Ako mozes oprosti za lazi i uvrede
draga, zaboravi sve

Placem u snu, ti nisi tu
nekad sam imao, ludo se kockao
srecu izgubio svu

Znam da sam bio kriv
znam da sam bio los
al' nije kasno ako bi htjela
pokusat bar jednom jos

Ref.

Ako mozes oprosti za lazi i uvrede
draga, zaboravi sve","https://tekstovi.net/2,642,20566.html",,Zaboravi Sve,,,"Plačem u snu, ti nisi tu
nekad sam imao, ludo se kockao
sreću izgubio svu. Vidim tvoj lik, čujem ti glas
ja sam izgubio nešto najvjrednije
ja sam izgubio nas. Znam da sam bio kriv
znam da sam bio loš
al' nije kasno ako bi htjela
pokušat bar jednom još. Ref.
Pokušaj sa mnom jednom još
ako možeš zaboravi sve laži i uvrede
ja te molim, zaboravi sve. Pokušaj sa mnom jednom još
danas drukčiji čovjek sam ja
sanjajmo zajedno sne
počnimo iznova sve. Ako možeš oprosti za laži i uvrede
draga, zaboravi sve. Plačem u snu, ti nisi tu
nekad sam imao, ludo se kockao
sreću izgubio svu. Znam da sam bio kriv
znam da sam bio loš
al' nije kasno ako bi htjela
pokušat bar jednom još. Ref.. Ako možeš oprosti za laži i uvrede
draga, zaboravi sve",,https://lyricstranslate.com/en/vlado-kalember-zaboravi-sve-lyrics.html,['Vlado Kalember'],https://diskografija.com/pjesma/zaboravi-sve-14091.htm,Zaboravi sve,,,,,,,,,,"Placem u snu, ti nisi tu
Nekad sam imao, ludo se kockao
Srecu izgubio svu

Vidim tvoj lik, cujem ti glas
Ja sam izgubio nesto najvjrednije
Ja sam izgubio nas

Znam da sam bio kriv
Znam da sam bio los
Al' nije kasno ako bi htjela
Pokusat bar jednom jos

Pokusaj sa mnom jednom jos
Ako mozes zaboravi sve lazi i uvrede
Ja te molim, zaboravi sve

Pokusaj sa mnom jednom jos
Danas drukciji covjek sam ja
Sanjajmo zajedno sne
Pocnimo iznova sve

Ako mozes oprosti za lazi i uvrede
Draga, zaboravi sve

Placem u snu, ti nisi tu
Nekad sam imao, ludo se kockao
Srecu izgubio svu

Znam da sam bio kriv
Znam da sam bio los
Al' nije kasno ako bi htjela
Pokusat bar jednom jos

Ako mozes, oprosti za lazi i uvrede
Draga, zaboravi sve",Zaboravi sve,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/zaboravi-sve.html,Vlado Kalember,Zaboravi Sve,3:30,Za Ljubav Me Ne Pitaj,,,,,nan-Za Ljubav Me Ne Pitaj
63,LC92qBcX_1_63,Vlado Kalember,Vlado Kalember,Zena uspomena,5709,"Sta te briga, sta te briga
sta te briga sta ja radim
rodi djecu, nadji muza
uzmi sto ti zivot pruza
sta te briga sta ja radim

Ref. 
Ne, ne, ne, ne, ne, ne zovi me
i ne pitaj ljude za mene
ne prati me kao sjena
vrata su ti zatvorena
ti si zena uspomena

Ne, ne, ne, ne, ne, ne zovi me
sta je, duso, bilo bilo je
ne zovi me, jer me nema
ti si vec zaboravljena
ti si zena uspomena

Sta te briga, sta te briga
sta te briga sta ja radim
u zivotu sve ti ide
mene zale kad me vide
sta te briga sta ja radim

Ref.","https://tekstovi.net/2,642,21293.html",,Zena Uspomena,,,"Šta te briga, šta te briga
šta te briga šta ja radim
rodi djecu, nađi muža
uzmi što ti život pruža
šta te briga šta ja radim. Ref.
Ne, ne, ne, ne, ne, ne zovi me
i ne pitaj ljude za mene
ne prati me kao sjena
vrata su ti zatvorena
ti si žena uspomena. Ne, ne, ne, ne, ne, ne zovi me
šta je, duso, bilo bilo je
ne zovi me, jer me nema
ti si već zaboravljena
ti si žena uspomena. Šta te briga, šta te briga
šta te briga šta ja radim
u životu sve ti ide
mene žale kad me vide
šta te briga šta ja radim. Ref.",,https://lyricstranslate.com/en/vlado-kalember-zena-uspomena-lyrics.html,['Vlado Kalember'],https://diskografija.com/pjesma/zena-uspomena-14083.htm,Žena uspomena,,,,,,,,,,"Šta te briga, šta te briga
Šta te briga šta ja radim
Rodi djecu, nađi muža
Uzmi što ti život pruža
Šta te briga šta ja radim

Ne, ne, ne, ne, ne, ne zovi me
I ne pitaj ljude za mene
Ne prati me kao sjena
Vrata su ti zatvorena
Ti si žena uspomena

Ne, ne, ne, ne, ne, ne zovi me
Šta je, dušo, bilo bilo je
Ne zovi me, jer me nema
Ti si već zaboravljena
Ti si žena uspomena

Šta te briga, šta te briga
Šta te briga šta ja radim
U životu sve ti ide
Mene žale kad me vide
Šta te briga šta ja radim",Žena uspomena,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/zena-uspomena.html,Vlado Kalember,Žena Uspomena,3:00,Za Ljubav Me Ne Pitaj,,,,,nan-Za Ljubav Me Ne Pitaj
64,LC92qBcX_1_64,Vlado Kalember,Vlado Kalember,Zlatni saran,7254,"Lovio sam ja zlatnog sarana
ole, ole, ole, ole, ola 
kaze riba meni carobna sam ja
ole, ole, ole, ole, ola 

Nemoj mene na gradele
ispunit cu ti tri zelje
samo kazi sta
(2x)
 
Ref. 2x
Prva zelja, kap veselja
druga zelja, da sam zdrav
a treca je, daj pozovi
neka dodje konobar

Pricamo uz pice ja i riba ta
 ole, ole, ole, ole, ola 
zasto nisam zenu izabrao ja
 ole, ole, ole, ole, ola 

Ajde ribo ne budali
a sto mi ovako fali
vec sam rek'o ja
(2x)

Ref. 2x

Ref. 2x","https://tekstovi.net/2,642,21289.html",,Zlatni šaran,Golden Carp,,"Lovio sam ja zlatnog šarana
ole, ole, ole, ole, ola
Kaže riba meni čarobna sam ja
ole, ole, ole, ole, ola. Nemoj mene na gradele
Ispunit ću ti tri želje
Samo kaži šta
(2x). [Refren]
Prva želja - kap veselja
Druga želja da sam zdrav
A treća je - daj pozovi
Neka dođe konobar. Pričamo uz piće ja i riba ta
ole, ole, ole, ole, ola
zašto nisam ženu izabrao ja
ole, ole, ole, ole, ola. Ajde, ribo, ne budali
A što mi ovako fali
Već sam rek'o ja
(2x). [Refren]","I was fishing for a golden carp
Ole, ole, ole, ole, ola
I'm magical, the fish told me
Ole, ole, ole, ole ola. Don't trow me onto the grill
I'll grant you three wishes
Just say what
(2x). Chorus 2x
First wish, a drop of merriment
Second wish, to be healthy
And the third is, come on and call on
Make a waiter come. We talk as we're drinking, that wish and I
Ole, ole, ole, ole ola
Why I didn't choose a wife
Ole, ole, ole, ole ola. Oh please, don't say stupid things, fish
What's wrong with being like this
I already said
(2x). Chorus 2x. Chorus 2x",https://lyricstranslate.com/en/zlatni-saran-golden-carp.html,['Vlado Kalember'],https://diskografija.com/pjesma/zlatni-saran-14088.htm,Zlatni šaran,['Nenad Ninčević'],['Nenad Ninčević'],,1999 - Za ljubav ne pitaj,"1999 - Hrvatski Radijski Festival 1999
Aranžman: Eduard Botrić",,,,,"Ulovio sam ja, zlatnog šarana, ole ole ole ole ola
Kaže riba meni čarobna sam ja, ole ole ole ole ola
Nemoj mene nagrade, ispunit' ću ti tri želje, samo kaži da
Nemoj mene nagrade, ispunit' ću ti tri želje, samo kaži da

Prva želja kap veselja, druga želja da sam zdrav
A treća je daj pozovi, neka dođe konobar
Prva želja kap veselja, druga želja da sam zdrav
A treća je daj pozovi, neka dođe konobar

Pričamo uz piće, ja i riba ta, ole ole ole ole ola
Zašto nisam ženu izabrao ja, ole ole ole ole ola
Ajde ribo ne budali, a što mi ovako fali, već sam rekao ja
Ajde ribo ne budali, a što mi ovako fali, već sam rekao ja",Zlatni šaran,https://cuspajz.com//tekstovi-pjesama/pjesma/vlado-kalember/zlatni-saran.html,Vlado Kalember,Zlatni Šaran,3:16,Za Ljubav Me Ne Pitaj,,,,,nan-Za Ljubav Me Ne Pitaj
