Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
52,QUgrhjBj_1_52,Colonia,Colonia,Ljeto 80 i neke,21127,"I' ll be your lover 
in the night 
pure l.o.v.e. straight from my heart, oh baby 
I' ll be your lover 
in the night 
pure l.o.v.e. straight from my heart 
 
Bilo je ljeto osamdeset i neke 
oci su moje tek udahnule svijet 
ni sama ne znam 
ni kako ni zasto 
u moj zivot dosetao si 

(halo mala volim te) 
Zavrtilo se tlo pod mojim nogama 
ni sama ne znam 
ni kako ni zasto 
u moj zivot dosetao si 

Sve i da imam 
jos jedno srce 
dala bih ga tebi 
da za tebe tuce 
sve i da mogu 
vratiti vrijeme 
vratila bih nase 
minute srece 

Bilo je ljeto osamdeset i neke 
daleko more, nebo, 
mjesec i mi 
ni sama ne znam 
ni kako ni zasto 
centar mog svemira postao si 

(halo mala volim te) 
Zavrtilo se tlo pod mojim nogama 
ni sama ne znam 
ni kako ni zasto 
u moj zivot dosetao si 

Sve i da imam 
jos jedno srce 
dala bih ga tebi 
da za tebe tuce 
sve i da mogu 
vratiti vrijeme 
vratila bih ljeto 
osamdeset i neke ","https://tekstovi.net/2,140,1572.html",,Ljeto 80 i neke,Summer Of Eighty Something,Dolazi oluja,"I'LL BE YOUR LOVER IN THE NIGHT
1
PURE L.O.V.E STRAIGHT FROM MY HEART OH BABY
I'LL BE YOUR LOVER IN THE NIGHT
PURE L.O.V.E STRAIGHT FROM MY HEART. Bilo je ljeto 80 i neke
Oči su moje tek udahnule svijet
Ni sama ne znam ni kako ni zašto
U moj život došetao si. Halo mala volim te
Zavrtilo se tlo pod mojim nogama
Ni sama ne znam ni kako ni zašto
U moj život došetao si. Sve i da imam još jedno srce
Dala bih ga tebi da za tebe tuče
Sve i da mogu vratiti vrijeme
Vratila bih naše minute sreće. Bilo je ljeto 80 i neke
Daleko more nebo mjesec i mi
Ni sama ne znam ni kako ni zašto
Centar mog svemira postao si. Halo mala volim te
Zavrtilo se tlo pod mojim nogama
Ni sama ne znam ni kako ni zašto
U moj život došetao si. Sve i da imam još jedno srce
Dala bih ga tebi da za tebe tuče
Sve i da mogu vratiti vrijeme
Vratila bih naše minute sreće. Sve i da imam još jedno srce
Dala bih ga tebi da za tebe tuče
Sve i da mogu vratiti vrijeme
Vratila bih ljeto 80 i neke","I'LL BE YOUR LOVER IN THE NIGHT
PURE L.O.V.E STRAIGHT FROM MY HEART OH BABY
I'LL BE YOUR LOVER IN THE NIGHT
PURE L.O.V.E STRAIGHT FROM MY HEART. It was summer of eighty something
My eyes had just inhaled the world
I don't even know myself how nor why
You walked into my life. Hello little one I love you
The ground started to spin under my feet
I don't even know myself how nor why
You walked into my life. Even if I had one more heart
I'd give it to you to beat for you
Even if I could turn back time
I'd bring back the moments of our happiness. It was summer of eighty something
Far sea, sky, the moon and us
I don't even know myself how nor why
You became the center of my universe. Hello little one I love you
The ground started to spin under my feet
I don't even know myself how nor why
You walked into my life. Even if I had one more heart
I'd give it to you to beat for you
Even if I could turn back time
I'd bring back the moments of our happiness. Even if I had one more heart
I'd give it to you to beat for you
Even if I could turn back time
I'd bring back the summer of eighty something",https://lyricstranslate.com/en/leto-80-i-neke-summer-eighty-something.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2003 - Dolazi oluja,2005 - Gold edition,https://diskografija.com/pjesma/ljeto-80-i-neke-1750.htm,Ljeto 80 i neke,,,,,,"I'LL BE YOUR LOVER IN THE NIGHT
PURE L.O.V.E STRAIGHT FROM MY HEART OH BABY
I'LL BE YOUR LOVER IN THE NIGHT
PURE L.O.V.E STRAIGHT FROM MY HEART

Bilo je ljeto 80 i neke
Oči su moje tek udahnule svijet
Ni sama ne znam ni kako ni zašto
U moj život došetao si

HALO MALA VOLIM TE
Zavrtilo se tlo pod mojim nogama
Ni sama ne znam ni kako ni zašto
U moj život došetao si

Sve i da imam još jedno srce
Dala bih ga tebi da za tebe tuče
Sve i da mogu vratiti vrijeme
Vratila bih naše minute sreće

Bilo je ljeto 80 i neke
Daleko more nebo mjesec i mi
Ni sama ne znam ni kako ni zašto
Centar mog svemira postao si

HALO MALA VOLIM TE
Zavrtilo se tlo pod mojim nogama
Ni sama ne znam ni kako ni zašto
U moj život došetao si

Sve i da imam još jedno srce
Dala bih ga tebi da za tebe tuče
Sve i da mogu vratiti vrijeme
Vratila bih naše minute sreće

Sve i da imam još jedno srce
Dala bih ga tebi da za tebe tuče
Sve i da mogu vratiti vrijeme
Vratila bih ljeto 80 i neke",Ljeto 80 i neke,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ljeto-80-i-neke.html,Colonia,Ljeto 80 I Neke,5:31,Dolazi Oluja,,,,,nan-Dolazi Oluja/2005.0-Gold Edition/2005.0-The Best Of
53,QUgrhjBj_1_53,Colonia,Colonia,Ljubav ne stanuje tu,27631,"Srce je tajni grad, 
skriven od pogleda
zidovi ljubavi cuvaju sjecanja

Tvoj grad je pustinja, 
u njemu nema me
kao Babilon nestao, izgubljen
 
Ref.
Ljubav ne stanuje tu
ni kao pjesma ni kao smijeh
ni kao suza ni kao lijek
ni kao nada sto nudi spas
za sve nas
ljubav vise ne stanuje tu
ljubav ne stanuje tu

Stakleno nebo se razbilo kao kap
po tebi rasulo tisinu kao znak
sva moja nadanja mrtva padaju
pred tvojim vratima zauvijek ostaju

Ref.","https://tekstovi.net/2,140,2523.html",Boris Durdevic,Ljubav ne stanuje tu,Love does not live there,,"Srce je tajni grad
1
Skriven od pogleda
Zidovi ljubavi
čuvaju sjećanja
Tvoj grad je pustinja
U njemu nema te
Kao babilon
Nestao izgubljen. Ljubav ne stanuje tu
Ni kao pjesma ni kao smijeh
Ni kao suza ni kao lijek
Ni kao nada što nudi spas
Za sve nas
Ljubav više ne stanuje tu. Ljubav ne stanuje tu
Stakleno nebo se razbilo kao kap
Po tebi rasulo tišinu kao znak
Sva moja nadanja mrtva padaju
Pred tvojim vratima za uvijek ostaju.","The heart is the secret city
Hidden from the looks
The walls of love
are hidding memories
Your city is a desert
You are not in it
Like Babilon
Gone, lost. Love does not live there
Neither like a song neither like a laught
Neither like a tear neither like a cure
Neither like the hope that gives the salvation
for everyone of us
Love does not live there anymore. Love does not live there
The sky of glass had been broken drop by drop
Like a sign It spilled silence in you
every hopes of mine are falling dead
They are staying forever in front of your door",https://lyricstranslate.com/en/ljubav-ne-stanuje-tu-love-does-not-live-there.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],1999 - Melodije Jadrana 1999,1999 - Split 1999,https://diskografija.com/pjesma/ljubav-ne-stanuje-tu-262.htm,Ljubav ne stanuje tu,2000 - Jača nego ikad,2002 - The best of volume 1,,,,"Srce je tajni grad
Skriven od pogleda
Zidovi ljubavi
Čuvaju sjećanja
Tvoj grad je pustinja
U njemu nema te
Kao babilon
Nestao izgubljen

Ljubav ne stanuje tu
Ni kao pjesma ni kao smijeh
Ni kao suza ni kao lijek
Ni kao nada što nudi spas
Za sve nas
Ljubav više ne stanuje tu

Ljubav ne stanuje tu
Stakleno nebo se razbilo kao kap
Po tebi rasulo tišinu kao znak
Sva moja nadanja mrtva padaju
Pred tvojim vratima za uvijek ostaju.",Ljubav ne stanuje tu,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ljubav-ne-stanuje-tu.html,Colonia,Ljubav Ne Stanuje Tu,3:46,Jača Nego Ikad,,,,,nan-Jača Nego Ikad/nan-Oduzimaš Mi Dah (The Best Of...)/nan-The Best Of Volume 1/2003.0-The Best Of/nan-Retroactive Early Years/0.0-The Best Of
54,QUgrhjBj_1_54,Colonia,Colonia,Ljubavi mi treba,25374,"Bila sam tvoja
bila sam sve sto zelio si
jedna u nizu
svih onih sto imao si

Kao noc bez sna
kao more bez dna
kao lutka bez srca
bila sam ja
 
Ref. 2x
Ljubavi, ljubavi mi treba sad
njeznosti i dodiri topli
ljubavi, ljubavi mi treba sad
sad ili nikad

Pusti prica, babe
ma gotovo je
ne pale rijeci vise
prekasno je

Ref.","https://tekstovi.net/2,140,6251.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],"['Tomislav Jelić', 'Boris Đurđević']",['Colonia'],,,https://diskografija.com/pjesma/ljubavi-mi-treba-4364.htm,Ljubavi mi treba,,,,,,"Bila sam tvoja,
Bila sam sve što želio si,
Jedna u nizu svih onih što imao si,
Kao noć bez sna,
Kao more bez dna,
Kao lutka bez srca,
Bila sam ja...

Ljubavi, ljubavi mi treba znaj,
Nježnosti i dodiri topli,
Ljubavi, ljubavi mi treba znaj,
Sad ili nikad...
Pusti priče baybe,
Ma gotovo je,
Ne pale riječi više,
Prekasno je...",Ljubav mi treba,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ljubav-mi-treba.html,Colonia,Ljubavi Mi Treba,4:14,Colonia Project,1996.0,,,,1996.0-Colonia Project/nan-Vatra I Led
55,QUgrhjBj_1_55,Colonia,Colonia,Luda glava,2073,"Jos uvijek trazim put
ali se cini kao da je uzalud
i citam tvoj horoskop
i nemam snage da se maknem od tog

Luda glava
mjesec je u znaku lava
 
Nije ti prazna postelja
to nije istina, gadna je zabluda
nije ti dosta lutanja
sve sam odlutala, vise mi ne treba

Luda glava
a spava

Ref.
Ne dopusti mi da znam
da pala sam na pola puta
negdje u zaborav
srce moje je od stakla

Ne dopusti mi da znam
kako te je neka druga
ruka dotakla
zar je ovo stvarno kraj

Pospremio sam te
medju omiljene tajne
i tu te ostavljam
da se varam, da se lazem

Jos srce potegne
za tvojom slikom
tvojim osmijehom
sebe varam, sebe lazem

Jer nije sve istina
kako kazem

Ref.","https://tekstovi.net/2,140,57377.html",,Luda glava,,,"Još uvijek tražim put
Ali se čini kao da je uzalud
I čitam tvoj horoskop
I nemam snage da se maknem od tog
Luda glava, mjesec je u znaku lava. Nije ti prazna postelja
To nije istina, gadna je zabluda
Nije ti dosta lutanja
Sve sam odlutala, više mi ne treba
Luda glava, a spava. REF.
Ne dopusti mi da znam
Da pala sam na pola puta
Negdje u zaborav
Srce moje je od stakla. Ne dopusti mi da znam
Kako te je neka druga
Ruka dotakla
Zar je ovo stvarno kraj. Pospremio sam te
Među omiljene tajne
I tu te ostavljam
Da se varam da se lažem
Još srce potegne
Za tvojom slikom, tvojim osmijehom
Sebe varam, sebe lažem. Jer nije sve istina
Kako kažem. Još uvijek tražim put
Ali se čini kao da je uzalud
I čitam tvoj horoskop
I nemam snage da se maknem od tog
Luda glava, mjesec je u znaku lava. Nije ti prazna postelja
To nije istina, gadna je zabluda
Nije ti dosta lutanja
Sve sam odlutala, više mi ne treba
Luda glava, a spava. REF.
Ne dopusti mi da znam
Da pala sam na pola puta
Negdje u zaborav
Srce moje je od stakla. Ne dopusti mi da znam
Kako te je neka druga
Ruka dotakla
Zar je ovo stvarno kraj. Pospremio sam te
Među omiljene tajne
I tu te ostavljam
Da se varam da se lažem
Još srce potegne
Za tvojom slikom, tvojim osmijehom
Sebe varam, sebe lažem. Jer nije sve istina
Kako kažem. Ne dopusti mi da znam
Da pala sam na pola puta
Negdje u zaborav
Srce moje je od stakla. Ne dopusti mi da znam
Kako te je neka druga
Ruka dotakla
Zar je ovo stvarno kraj. Pospremio sam te
Među omiljene tajne
I tu te ostavljam
Da se varam da se lažem
Još srce potegne
Za tvojom slikom, tvojim osmijehom
Sebe varam, sebe lažem. Jer nije sve istina
Kako kažem",,https://lyricstranslate.com/en/colonia-luda-glava-lyrics.html,,,,,,,,,,,,,,,,,Colonia,Luda Glava,4:14,Nova Era,,,,,nan-Nova Era
56,QUgrhjBj_1_56,Colonia,Colonia,Luda za tobom,60092,"Nekad se budim ko u polusnu 
sa hrpom pitanja i odgovora 
sama na sebe uvijek poludim 
sto sam o tebi tako ovisna 

Al' ti si jedan od milijun 
tvoje je srce akvarel 
i tvoja rijec mi znaci 
vise od svega 
uz tebe bolja postajem 
 
Ref.
Ove su oci tebe gladne 
i ove ruke samo tebe poznaju 
tijelom sto gori i dusom svom 
ja sam luda za tobom 

Ove su usne tebe zedne 
i ove ruke samo tebi vjeruju 
tijelom sto gori i dusom svom 
ja sam luda za tobom 

Citas mi misli kad me pogledas
otjeras suze jednim dodirom 
naslikas dugu preko lica mog 
i zivot vratis jednim osmjehom 

Ref.","https://tekstovi.net/2,140,1564.html",,Luda za tobom,Crazy about you,,"Nekad se budim k'o u polusnu
1
sa hrpom pitanja i odgovora
sama na sebe uvijek poludim
što sam o tebi tako ovisna. Al' ti si jedan od milijun
tvoje je srce akvarel
i tvoja riječ mi znači
više od svega
uz tebe bolja postajem. Ref.
Ove su oči tebe gladne
i ove ruke samo tebe poznaju
tijelom što gori i dušom svom
ja sam luda za tobom. Ove su usne tebe žedne
i ove ruke samo tebi vjeruju
tijelom što gori i dušom svom
ja sam luda za tobom. Čitas mi misli kad me pogledaš
otjeraš suze jednim dodirom
Naslikaš dugu preko lica mog
i život vratiš jednim osmjehom","These eyes hunger for you
And you are the only thing these hands know
With my burning body
And whole soul
I am crazy about you
These lips feel thirsty for you
And these hands trust only to you
With my burning body
And whole soul
I am crazy about you. Sometimes i wake up like in a half dream
With many questions and answers
I always become angry on myself
Because I am so addicted to you. But you are one in million
Your heart is a water-color
And your words mean more than everything to me
With you I become better. These eyes hunger for you
And you are the only thing these hands know
With my burning body
And whole soul
I am crazy about you
These lips feel thirsty for you
And these hands trust only to you
With my burning body
And whole soul
I am crazy about you. You are reading my mind when you look at me
You wipe away tears with a single touch
You draw a rainbow over my face
And you bring me to life with a single smile. Because you are one in million
Your heart is a water-color
And your words mean more than everything to me
With you I become better",https://lyricstranslate.com/en/Luda-za-tobom-Crazy-about-you.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2003 - Dolazi oluja,2005 - Gold edition,https://diskografija.com/pjesma/luda-za-tobom-1741.htm,Luda za tobom,,,,,,,,,Colonia,Luda Za Tobom,4:25,Dolazi Oluja,,,,,nan-Dolazi Oluja/2005.0-Gold Edition/2005.0-The Best Of/nan-Best Of/2008.0-The Platinum Collection
57,QUgrhjBj_1_57,Colonia,Colonia,Mala garava,45519,"Ponekad mi misli prozuje kroz glavu
sva sjecanja slatka na godinu davnu
bili smo djeca ponosna i snazna
svaka stvar se tada cinila vazna

Bila sam tvoja prva ljubav
tvoj prvi korak u svijet
divlja i nemirna duha
nisam te znala razumijeti
Kao jek u daljini 
cujem ti glas
 
Ref.
Slomila te mala garava
sve ti snove s vjetrom odnijela
slomila te mala garava
srce ti je ukrala

Slomila te mala garava
sve ti suze s vjetrom odnijela
samo nebo zna gdje je nestala
mala garava

Bila sam tvoja prva ljubav
tvoj prvi korak u svijet
divlja i nemirna duha
nisam te znala razumijeti
Kao jek u daljini 
cujem ti glas

Ref.","https://tekstovi.net/2,140,2522.html",,Mala garava,Little darkhaired girl,,"Ponekad mi misli prozuje kroz glavu
1
Sva sjećanja slatka na godinu davnu
Bili smo djeca, ponosna i snažna
Svaka stvar se tada činila važna. Bila sam tvoja prva ljubav
Tvoj prvi korak u svijet
Divlja i nemirna duha,
Nisam te znala razumjeti
Kao jeku u daljini čujem ti glas. Ref.
Slomila te mala garava
Sve ti snove s vjetrom odnijela
Slomila te mala garava
Srce ti je ukrala. Slomila te mala garava
Sve ti suze s vjetrom odnijela
Samo nebo zna gdje je nestala
Mala garava. Bila sam tvoja prva ljubav
Tvoj prvi korak u svijet
Divlja i nemirna duha,
Nisam te znala razumjeti
Kao jeku u daljini čujem ti glas. Ref.","Sometimes my thoughts buzz by in my head
All the sweet memories of our long year
We were just kids, pround and strong
Everything seemed important at the time. I was your first love
Your first step in the world
I was of wild and restless spirit
I didn't know how to understand you
I hear your voice like an echo in the distance. Ref.
A little darkhaired girl broke you
She took all your dreams away with the wind
A little darkhaired girl broke you
She stole your heart. A little darkhaired girl broke you
She took all your tears away with the wind
Only heaven knows where she disappeared
Little darkhaired girl. I was your first love
Your first step in the world
I was of wild and restless spirit
I didn't know how to understand you
I hear your voice like an echo in the distance. Ref.",https://lyricstranslate.com/en/Mala-garava-Little-darkhaired-girl.html,,,,,,,,,,,,,,"Ponekad mi misli prozuje kroz glavu
Sva sijecanja slatka na godinu davnu
Bili smo djeca ponosna i snazna
Svaka stvar se tada cinila vazna
Bila sam tvoja prva ljubav
Tvoj prvi korak u svijet
Divlja i nemirna duha
Nisam te znala razumijeti
Kao jek u daljini cujem ti glas...

Slomila te mala garava
Sve ti snove s vjetrom odnijela
Slomila te mala garava
Srce ti je ukrala
Slomila te mala garava
Sve ti suze s vjetrom odnijela
Samo nebo zna gdje je nestala mala garava

Bila sam tvoja prva ljubav
Tvoj prvi korak u svijet
Divlja i nemirna duha
Nisam te znala razumijeti
Kao jek u daljini cujem ti glas...

Slomila te mala garava
Sve ti snove s vjetrom odnijela
Slomila te mala garava
Srce ti je ukrala
Slomila te mala garava
Sve ti suze s vjetrom odnijela
Samo nebo zna gdje je nestala mala garava",Mala garava,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/mala-garava.html,,,,,,,,,
58,QUgrhjBj_1_58,Colonia,Colonia,Mala kisna kap,2636,"Usne tvoje lijek su za sve godine blijede
kad dotaknu me rusim sve zidove
da si onaj prvi sad jasno je
od prvog susreta sanjam u bojama

Ref.
Srce moje nije vise led
poklanjam ga tebi sad zauvijek
cuvaj ga k'o malu kisnu kap
sakrij ga od drugih sad u svoj dlan
 
Srce vise nije pustinja
zeljna tvoje ljubavi, dodira
cuvaj me k'o malu kisnu kap
sakrij me od drugih tu u svoj dlan

Ruke tvoje brane me i kad
padnem na dno one ne sude me
nasla sam razloge u tvojoj istini sto brani me
od prvog susreta sanjam u bojama

Ref. 2x","https://tekstovi.net/2,140,49613.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,['Colonia'],,,https://diskografija.com/pjesma/mala-kisna-kap-25373.htm,Mala kišna kap,,,,,,,,,Colonia,Mala Kišna Kap ,,Feniks,,,,,nan-Feniks
59,QUgrhjBj_1_59,Colonia,Colonia,"Malo mi je, malo",1824,"Nisu meni obecavale
nisu mene razocarale
podmetnute noge nego
ispruzene ruke tvoje

Progone te sjene tvojih davnih dana
od njih te cuvam, a opet sam sama
zasto odlazis umjesto da dodjes
reci da li ti je stalo
 
Ref.
Malo mi je, malo
sve sto si mi dao
zelim sto je ona imala

Ona, neka ona
pokazi da sam bolja
a ne od gore najgora

Malo mi je, malo
sve sto si mi dao
zalim, ali srce zamjera

Mrzim te i volim
al’ necu da te molim
dosta mi je cekanja

Ref. 2x","https://tekstovi.net/2,140,57382.html",,,,,,,,,,,,,,,,,,,,,,,,Colonia,"Malo Mi Je, Malo",3:06,Nova Era,,,,,nan-Nova Era
60,QUgrhjBj_1_60,Colonia,Colonia,Manijak,847,"Svijetla u daljini
bezimen grad, opasna ljubav
kao Bonnie i Clyde
za nama ostaju tragovi dima
i jak miris benzina

Tako me palis sad
jako me pa, pa palis sad
dodje mi da vristim
na sav glas
samo dodaj gas, gas
 
Ref.
Kao manijak
luda sam od tvojih dodira
kao mani, mani, manijak
nikad nisam tako voljela

Nasa pjesma na radiju svira
tijela puna dopamina
skini mi haljinu, opako ljubi
da dokraja poludim, kao manijak

U petoj brzini
neka lomi se dan
zamagljena stakla, oduzimas dah
za nama ostaju tragovi dima
i jak miris benzina

Ref. 2x","https://tekstovi.net/2,140,62980.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,QUgrhjBj_1_61,Colonia,Colonia,Marioneta,10251,"Medju zvjezdama 
moja je sudbina
nedostaje mi
 samo korak do sna

Moja je prica drugacija
imam snagu uragana
na poraze, pobjede
ja sam uvijek spremna na sve
 
Ref.
Zivot je ljubav, zivot je rat
treba se borit', ne treba stat'
u ludilu ovog laznog svijeta
ja nisam nicija marioneta

Zivot je cesta, zivot je put
nista nije uzalud
u bubnju ovog tudjeg ruleta
nemoj biti marioneta

Ref.","https://tekstovi.net/2,140,31433.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/marioneta-16285.htm,Marioneta,,,,,,"Medju zvijezdama moja je sudbina,
Nedostaje mi samo korak do sna.

Moja je prica drugacija,
Imam snagu uragana,
Na poraze, pobjede,
Ja sam uvijek spremna na sve.

Zivot je ljubav, zivot je rat,
Treba se borit', ne treba stat'
U ludilu ovog laznog svjeta
Ja nisam nicija marioneta.

Zivot je cesta, zivot je put,
Nista nije uzalud,
U ludilu ovog tudjeg ruleta,
Nemoj biti marioneta.

Medju zvijezdama moja je sudbina,
Nedostaje mi samo korak do sna.

Moja je prica drugacija,
Imam snagu uragana,
Na poraze, pobjede,
Ja sam uvijek spremna na sve.",Marioneta,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/marioneta.html,Colonia,Marioneta,,Tvrđava,,,,,nan-Tvrđava
62,QUgrhjBj_1_62,Colonia,Colonia,Maskenbal,1910,"Pogled govori sve
oci tvoje ne vide me
isprazni dzepove
izvuci tajne skrivene

I upisi me
u dnevnih pogresnih odluka
u dane nemilih sjecanja
samo pusti me i do vraga sve
 
Ref.
Ovo je maskenbal
sva tvoja lica znam
jos jedna iluzija
luda u suzama, clown sa ruzama

Ovo je maskenbal
sva tvoja lica znam
carolije nestajanja
luda u suzama, clown sa ruzama

Bilo je jace od nas
ponos, inat i laz
pokazi karte sve
izvuci tajne skrivene

Ref. 2x","https://tekstovi.net/2,140,57383.html",,Maskenbal,Masquerade,,"Pogled govori sve,
Oči tvoje ne vide me.
Isprazni džepove,
Izvuci tajne skrivene.. (Pretpripjev)
I upiši me u dnevnik pogrešnih odluka,
U dane nemilih sjećanja,
Samo pusti me, i dovraga sve.. (Pripjev)
Ovo je maskenbal, sva tvoja lica znam
Još jedna iluzija, luda u suzama, klaun sa ružama
Ovo je maskenbal, sva tvoja lica znam
Čarolije nestajanja, luda u suzama, klaun sa ružama. Bilo je jače od nas,
Ponos, inat i laž.
Pokaži karte sve,
Izvuci tajne skrivene. (Pretpripjev + pripjev)","A look says it all,
Your eyes don't see me.
Empty your pockets,
Pull out the hidden secrets.. (Pre-chorus)
And write me into the bad decions diary,
Into the days of memories not so fond,
Just let me go, and to hell with everything.. (Chorus)
This is a masquerade, I know all of your faces
Another illusion, a jester in tears, a clown with roses
This is a masquerade, I know all of your faces
Disappearing acts, a jester in tears, a clown with roses. It was stronger than us,
Pride, spite and lie.
Show all the cards,
Pull out the hidden secrets.. (Pre-chorus + chorus)",https://lyricstranslate.com/en/maskenbal-masquerade.html,,,,,,,,,,,,,,,,,Colonia,Maskenbal,4:23,Maskenbal,2017.0,,,,2017.0-Maskenbal/nan-Nova Era
