Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
56,PZ5KqfC1_1_56,Parni Valjak,Parni Valjak,Lutrija,8046,"Ima dana kad se bojim
ima dana kad se molim
ima dana kad se kajem
ima dana kada volim

Ima dana kad se mijenjam
kad to vidim
ima dana kad sve mrzim
pa se stidim
 
Ima dana kad se smijem
ima noci kada pijem
ima dana kada letim
ali boli kada sletim

Ima dana kada hoce
kada nece, ne ide

Ref.
Sve od danas pa do sutra
pa se ima, pa se nema
malo lijevo, malo desno
nikad ne znas sto se sprema

Zivot je lutrija
bez pogodaka

Ima dana kada padam
ima dana kad se nadam
ima dana kada zalim
ima dana kad se palim
ima dana kada mrzim
samog sebe, sve me jebe

Ima dana kada mastam
ima dana kada prastam
ima dana kada ljubim
ima dana kada gubim
ima dana kada volim
kad je lijepo zivjeti

Ref. 2x

Zivot je lutrija...","https://tekstovi.net/2,581,34845.html",Husein Hasanefendic,Lutrija,A Lottery,,"Ima dana kad se bojim
1
ima dana kad se molim
ima dana kad se kajem
ima dana kada volim. Ima dana kad se mijenjam
kad to vidim
ima dana kad sve mrzim
pa se stidim. Ima dana kad se smijem
ima noći kada pijem
ima dana kada letim
ali boli kada sletim. Ima dana kada hoće
kada neće, ne ide. Ref.
Sve od danas pa do sutra
pa se ima, pa se nema
malo lijevo, malo desno
nikad ne znaš što se sprema. Život je lutrija
bez pogodaka. Ima dana kada padam
ima dana kad se nadam
ima dana kada žalim
ima dana kad se palim
ima dana kada mrzim
samog sebe, sve me jebe. Ima dana kada maštam
ima dana kada praštam
ima dana kada ljubim
ima dana kada gubim
ima dana kada volim
kad je lijepo živjeti. Ref. 2x. Život je lutrija...","There are days when I am afraid
there are days when I pray
there are days when I regret
there are days when I love. There are days when I change
when I see that
there are days when I hate everything
so I feel ashamed. There are days when I laugh
there are night when I drink
there are days when I fly
but it hurts when I land. There are days when it goes good
when it doesn't go good, it doesn't work. CHORUS
Everything from today and until tomorrow
then yo ucan have it, then you can't have it
a bit left, a bit right
you never know what's getting ready. Life is a lottery
without successful hits. There are days when I fall
there are days when I hope
there are days when I complain
there are days when I turn on
there are days when I hate
myself, everything fcks me. There are days when I fantasize
there are days when I forgive
there are days when I kiss
there are days when I lose
there are days when I love
when it is nice to live. CHORUS 2x. Life is a lottery...",https://lyricstranslate.com/en/lutrija-lottery.html,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/lutrija-1066.htm,Lutrija,,,,,,,,,"Ima dana kad se bojim
Ima dana kad se molim
Ima dana kad se kajem
Ima dana kada volim
Ima dana kad se mijenjam
Kad to vidim
Ima dana kad sve mrzim
Pa se stidim
Ima dana kad se smijem
Ima noći kada pijem
Ima dana kada letim
Ali boli kada sletim
Ima dana kada hoće
Kada neće, ne ide

Sve od danas pa do sutra
Pa se ima, pa se nema
Malo lijevo, malo desno
Nikad ne znaš što se sprema
Život je lutrija
Bez pogodaka

Ima dana kada padam
Ima dana kad se nadam
Ima dana kada žalim
Ima dana kad se palim
Ima dana kada mrzim
Samog sebe
Sve me jebe
Ima dana kada maštam
Ima dana kada praštam
Ima dana kada ljubim
Ima dana kada gubim
Ima dana kada volim
Kad je lijepo živjeti",Lutrija,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/lutrija.html
57,PZ5KqfC1_1_57,Parni Valjak,Parni Valjak,Ma hajde (gledaj stvari mojim ocima),56952,"Sarene djevojcice leprsaju, proljece je pocelo
i ovoj smijesnoj kugli
nista novo nije donijelo
ja se smijem, a ti si opet ozbiljna
vjecno trazis odgovor na svoja pitanja

Ucini kao ja, za drugo nema vremena
ma hajde, gledaj stvari mojim ocima
nema vremena za svadjanja
pjesma kratko traje
 
Za ruzne stvari nismo krivi ni ti ni ja
samo zato sto ti hoces nece biti promjena
pogledaj kroz prozor, gomila je bezbrizna
otkud ti ideja da imas izbora

Ucini kao i ja, za drugo nema vremena
ma hajde, gledaj stvari mojim ocima
nema razloga za svadjanja
sve je jednostavno
hajde, gledaj stvari mojim ocima
nema vremena za svadjanja
pjesma kratko traje","https://tekstovi.net/2,581,10726.html",,Ma hajde (gledaj stvari mojim ocima),Oh Come On (Look At Things My Way),,"Šarene djevojčice lepršaju,
1
proljeće je počelo
i ovoj smiješnoj kugli
ništa novo nije donijelo
ja se smijem, a ti si opet ozbiljna
vječno tražiš odgovor na svoja pitanja. Učini kao ja, za drugo nema vremena
ma hajde, gledaj stvari mojim očima
nema vremena za svadjanja
pjesma kratko traje. Za rušne stvari nismo krivi ni ti ni ja
samo zato što ti hoćes neće biti promjena
pogledaj kroz prozor, gomila je bezbrižna
otkud ti ideja da imaš izbora. Učini kao i ja, za drugo nema vremena
ma hajde, gledaj stvari mojim očima
nema razloga za svadjanja
sve je jednostavno
hajde, gledaj stvari mojim očima
nema vremena za svadjanja
pjesma kratko traje","Colourful girls spin around,
The spring has begun
And in this silly bowl
Nothing new happened
I laugh, and you're all serious again
You're always looking for the answers on your questions. Do it like me, you don't have time for other things
Oh come on, look at things my way
There's no time to fight
The song is short. Bad things are not our fault
There won't be a change just because you want it
Look out of the window, the crowd is careless
Where did you get the idea that you have a choice. Do it like me, you don't have time for other things
Oh come on, look at things my way
There's no reason to fight
Everything's simple
Come on, look at things my way
There's no time to fight
The song is short",https://lyricstranslate.com/en/ma-hajde-gledaj-stvari-mojim-ocima-oh-come-look-things-my-way.html,,,,,,,,,,,,,,,,,,,
58,PZ5KqfC1_1_58,Parni Valjak,Parni Valjak,Mala laz,37843,"Na usnama tvojim moja presuda
u rukama tvojim nasa sudbina
probrane rijeci, kao molitva
lazljivo klize, kapi otrova

Ref.
Mala laz vec me ubija
veliku ja ne zelim cuti
mala laz vec je dovoljna
veliku molim te presuti
 
Gledam te nijemo, sve je nestvarno
nastavljas dalje tako sigurno
i tones sve dublje u svojim lazima
istina je uvijek jedna jedina

Ref.

A mogli smo bolje, mogli smo sve
pusti sad rijeci, poljubi me
poljubi za zbogom, poljubi za kraj
ne zelim cuti ono sto slutim
ono sto znam

Ref.

Ne reci ni rijeci, molim te
daj lazljivo suti
i tako uzalud je sve
","https://tekstovi.net/2,581,8417.html",,,,,,,,"['Marijan Brkić', 'Meri Trošelj']",['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/mala-laz-1063.htm,Mala laž,,,,,,,,,"Na usnama tvojim
Moja presuda
U rukama tvojim
Naša sudbina
Probrane riječi
Kao molitva
Lažljivo klize
Kapi otrova

Mala laž, već me ubija
Veliku, ja ne želim čuti
Mala laž, već je dovoljna
Veliku, molim te prešuti

Gledam te nijemo
Sve je nestvarno
Nastavljaš dalje
Tako sigurno
I toneš sve dublje
U svojim lažima
Istina je uvijek
Jedna jedina

Mala laž, već me ubija
Veliku, ja ne želim čuti
Mala laž, već je dovoljna
Veliku, molim te prešuti

A mogli smo bolje, mogli smo sve
Pusti sad riječi, poljubi me
Poljubi za zbogom, poljubi za kraj
Ne želim čuti ono što slutim, ono što znam

Ne reci ni riječ, molim te
Daj lažljivo šuti, i tako uzalud je sve",Mala laž,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/mala-laz.html
59,PZ5KqfC1_1_59,Parni Valjak,Parni Valjak,Malena,107532,"Zasto pitas kako si
znas da cu ti lagati
covjek tesko priznaje svoje poraze

Ne, nisi dobro vidjela
to nisu suze u ocima
samo vjetar, samo vjetar
 
Ref.
Malena, znam 
da nisi tako naivna
malena, znam da pamtis 
sto si mi ucinila
valjda ne ocekujes 
da ti priznam sve
koliko boli kad te vidim
koliko mi nedostajes
idi s mirom, svojim putem
pusti me

Nije da mi cvatu ruze
ne mogu rec' da uzivam
ipak trajem, guram sam

","https://tekstovi.net/2,581,8808.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1985 - Pokreni se,2005 - Koncentrat 1984. - 2005.,,https://diskografija.com/pjesma/malena-2629.htm,Malena,,,,,,,,,,,
60,PZ5KqfC1_1_60,Parni Valjak,Parni Valjak,Metar iznad dna,5402,"Ja dolazim i odlazim
kada zazelim
al' to nikad ne radim
da te pobijedim

Ti si mi na prvom mjestu
sve cu da ti dam
al' ponekad je tako dobro
kada spavam sam
kada spavam sam
 
Ne stezi me, ne gusi me
to ne podnosim
proci ce jos vremena
dok ja usporim

Ne da mi se kada moram
to me ubija
takav mi je stari bio
takav sam i ja
takav sam i ja

Ref.
Spavam, sanjam, lebdim
metar iznad dna

Ne da mi se kada moram
to me ubija
to je stara navada
mojeg plemena
mojeg plemena

Ref. 2x","https://tekstovi.net/2,581,45353.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/metar-iznad-dna-2606.htm,Metar iznad dna,,,,,,,,,,,
61,PZ5KqfC1_1_61,Parni Valjak,Parni Valjak,Mi smo rock and roll band,2810,"Hej, ja sam pjevac jedne grupe
koju slusaju svi
koju gledaju svi

Koju vole
danas smo tu, sutra ko zna
mozda tvoje kad na putu mom
 
Ljudi su dosli samo zbog nas
mi sviramo sad nesto za nas
brige sve svoje ostavi vani
ovde u tami plesi

Ref.
Jer mi smo rock and roll band
koji ne sljedi trend
sto je sada u modi
za kritiku glava nas boli
nas muzika vodi
nas muzika vodi

Kriticari oko nas koplja lome
fuckamo na to
pred publiku ne moze svako
ni meni nije lako

Srecu smo nasli
jer nas publika voli
za kritiku zato glava nas boli
vise nam vrijedi narod sto kaze
covjeka srce ne laze

Ref. 3x","https://tekstovi.net/2,581,45343.html",,,,,,,,,,,,,,,,,,,,,,,,,,
62,PZ5KqfC1_1_62,Parni Valjak,Parni Valjak,Mijenjam se,136541,"Spremam police praznim ladice 
bacam stare stvari 
u ove cipele nitko ne moze 
vrijeme dojam kvari 

U mojoj glavi se svadja 
gomila ljudi 
nadam se da se ne cuje 
a dijete u meni 
jos uvijek se cudi 
kamo sve to putuje 
 
Ref.
Mijenjam se, mijenjam se 
mijenjam se, nije da me boli ali 
mijenjam se, mijenjam se
i nije mi po volji

Stranice dnevnika samo sjecanja 
a Neda se udebljala 
u njene cipele nitko ne moze 
toliko je razloga 

U mojoj glavi se svadja 
gomila ljudi 
nadam se da se ne cuje 
a dijete u meni 
jos uvijek se cudi 
kamo se to putuje 

Ref.

Iz ogledala me gleda 
netko drugi 
ne, to nisam ja 
jos sam uvijek isti klinac 
kakvog si upoznala 

Ref. 2x","https://tekstovi.net/2,581,10244.html","Ivan Stancic, Jurica Padjen",Mijenjam se,I'm Changing,,"Spremam police
1
Praznim ladice
Bacam stare stvari
U ove cipele
Nitko ne može
Vrijeme dojam kvari
U mojoj glavi se svađa
Gomila ljudi
Nadam se da se ne čuje
Dijete u meni
Još uvijek se čudi
Kamo sve to putuje. Mijenjam se, mijenjam se
Mijenjam se, nije da me boli, ali...
Mijenjam se, mijenjam se
I nije mi po volji. Stranice dnevnika
Samo sjećanja
A ne da se udebljala
U njene cipele
Nitko ne može
Toliko je razloga
U mojoj glavi se svađa gomila ljudi
Nadam se da se ne čuje
Dijete u meni još uvijek se čudi
Kamo sve to putuje. Iz ogledala me gleda netko drugi
Ne, to nisam ja
Još sam uvijek isti klinac
Kakvog si upoznala","I am getting the police ready
I empty the tray
I throw away old things
In these shoes
No one can
Ruin the time of impressions
In my head a crowd of people
are arguing
I hope no one can hear it
The child inside of me
is still strange to me
Where is it traveling. I'm changing, I'm changing
I'm changing, it's not that I am hurt but...
I'm changing, I'm changing
And I am not pleased. Results in the diary are
Just memories
But it doesn't let it get fatter
In her shoes
No one can
There are so many reasons
In my head a crowd of people are arguing
I hope no one can hear it
The child inside of me is still strange to me
Where is it traveling. From the mirror someone else is looking at me
No, that's not me
I am still the same kid
The one that you got to know",https://lyricstranslate.com/en/mjenjam-se-im-changing.html,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],2000 - Zastave,2005 - Koncentrat 1984. - 2005.,,https://diskografija.com/pjesma/mijenjam-se-1060.htm,Mijenjam se,,,,,,,,,"Spremam police
Praznim ladice
Bacam stare stvari
U ove cipele
Nitko ne može
Vrijeme dojam kvari
U mojoj glavi se svađa
Gomila ljudi
Nadam se da se ne čuje
Dijete u meni
Još uvijek se čudi
Kamo sve to putuje

Mijenjam se, mijenjam se
Mijenjam se, nije da me boli ali...
Mijenjam se, mijenjam se
I nije mi po volji

Stranice dnevnika
Samo sjećanja
A neda se udebljala
U njene cipele
Nitko ne može
Toliko je razloga
U mojoj glavi se svađa gomila ljudi
Nadam se da se ne čuje
Dijete u meni još uvijek se čudi
Kamo sve to putuje

Iz ogledala me gleda netko drugi
Ne, to nisam ja
Još sam uvijek isti klinac
Kakvog si upoznala",Mijenjam se,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/mijenjam-se.html
63,PZ5KqfC1_1_63,Parni Valjak,Parni Valjak,Mir na jastuku,42326,"Ti si razlog sto postojim
ti si razlog sto sam tu
ti me drzis iznad vode
ti si mir na jastuku

Ti me gasis kada gorim
ti me tjeras da se borim
kad mi dodje da se predam
ti si razlog sto se ne dam
 
Ref.
Jos jedan dan, jos jednu noc
i ja cu natrag doc'
kada legnem pored tebe
znam da bol ce proc'

Jos jedan dan, jos jednu noc
i ja cu natrag doc'
kad se stisnes pored mene 
znam da bol ce proc'

Sve je jos u magli 
k'o da nisam sasvim svoj
ne znam gdje sam bio 
al' znam da bit' cu tvoj

Ti si sve sto covjek treba
ti si sve kad covjek gleda
ja bio sam slijep
bio sam slijep

Ref.","https://tekstovi.net/2,581,28885.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/mir-na-jastuku-8573.htm,Mir na jastuku,,,,,,,,,"Ti si razlog što postojim
Ti si razlog što sam tu
Ti me držiš iznad vode
Ti si mir na jastuku

Ti me gasiš kada gorim
Ti me tjeraš da se borim
Kad mi dođe da se predam
Ti razlog što se ne dam

Još jedan dan još jednu noć
I ja ću natrag doć
Kada legnem pored tebe
Znaj da bol će proć

Još jedan dan još jednu noć
I ja ću natrag doć
Kad se stisneš pored mene
Znam da bol će proć

Sve je još u magli
Ko da nisam sasvim svoj
Ne znam gdje sam bio
Al znam da bit ću tvoj

Ti si sve što čovjek treba
Ti si sve što čovjek gleda
Ja bio sam slijep
Bio sam slijep.",Mir na jastuku,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/mir-na-jastuku.html
64,PZ5KqfC1_1_64,Parni Valjak,Parni Valjak,Moja bolja polovica,5824,"Veceras obuci cipelice plesne
i one tvoje traperice tijesne
i plesi, plesi, plesi sto ludje
zasijeni cure tudje

Hocu da mi svi zavide
zbog tebe
sto te imam samo za sebe
 
Hocu da blistas
da ti se dive
nijedna druga da
ravna ti nije

Ref.
Moja bolja polovica
moja bolja polovica si ti
strasno jedno smo mi

Nocas te vodim na jedno mjesto
ludo mjesto gdje dolaze svi
muzika dobra i zgodne cure
a znam da bit' ces najljepsa ti

Ref.
Moja bolja polovica
moja bolja polovica si ti
neka govore svi

Ref. 3x","https://tekstovi.net/2,581,45348.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/moja-bolja-polovica-2665.htm,Moja bolja polovica,,,,,,,,,,,
65,PZ5KqfC1_1_65,Parni Valjak,Parni Valjak,Moja je pjesma lagana,129039,"Tuzna je nasa ulica 
od kada nisi tu
jer tuznu pjesmu pjevaju 
oni sto ostaju

Iste smo snove sanjali 
istom se nadali
drugi su igru vodili 
i snove ukrali
 
Nije mi zao sto si otisla 
znam da si morala
jedino boli, malena 
sto se nisi javila

Ne bih ti rekao ostani 
ne bih ni probao
ne bih ti rekao, volim te 
samo, cuvaj se

Ref.
Moja je pjesma lagana, polagana
i tiho se ispija
sasvim lagana i bez pitanja
sto si otisla

Kad krenes, srusi mostove 
izbrisi tragove
meni pjesma ostaje 
da me smiruje

Iste smo snove sanjali 
istom se nadali
ja nisam smogao hrabrosti 
da se odlucim","https://tekstovi.net/2,581,14822.html",Husein Hasanefendic,Moja je pjesma lagana,My song is slow,,"Tužna je naša ulica otkada nisi tu,
1
Jer tužnu pjesmu pjevaju oni što ostaju.
Iste smo snove sanjali, istom se nadali,
Drugi su igru vodili i snove ukrali.. Nije mi žao što si otišla, znam da si morala.
Jedino boli, malena, što se nisi javila.
Ne bih ti rekao 'ostani', ne bih ni probao,
Ne bih ti rekao volim te, samo - čuvaj se.. (Pripjev)
Moja je pjesma lagana, polagana,
I tiho se ispija,
Sasvim lagana i bez pitanja,
Što si otišla.. Kad kreneš, sruši mostove, izbriši tragove,
Meni pjesma ostaje, da me smiruje,
Iste smo snove sanjali, istom se nadali,
Ja nisam smogao hrabrosti da se odlučim.. (Pripjev)","Our street is sad since you are not there,
because sad songs are sung by those who remain,
we dreamt the same dreams, had the same hopes,
others have led the game, and stole the dreams.. I'm not sorry that you left, I know you had to,
it only hurts, little one, that you never called,
I wouldn’t have told you to stay, I would not even try,
I wouldn’t tell you I love you, just- take care.. My song is slow, easy,
and to be quietly sipped,
quite easy and without question,
why you left.. When you go destroy the bridges, delete traces,
the song remains for me, to calm me,
we dreamt the same dreams, had the same hopes,
I couldn’t gather the courage to decide.",https://lyricstranslate.com/en/moja-je-pesma-lagana-my-song-slow.html,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1988 - Sjaj u očima,1991 - Pusti nek' traje - Kolekcija vol.1,1995 - Live in ZeKaeM - uživo,https://diskografija.com/pjesma/moja-je-pjesma-lagana-1037.htm,Moja je pjesma lagana,['Husein Hasanefendić Hus'],2002 - Zvuk osamdesetih Pop i Rock 1988 - 1989,2005 - Koncentrat 1984. - 2005.,,,,,,"Tužna je naša ulica, od kada nisi tu
Jer tužne pjesme pjevale, oni što ostaju
Iste smo snove sanjali, istom se nadali
Drugi su igru vodili, i snove ukrali

Nije mi žao što si otišla, znam da si morala
Jedino boli malena, što se nisi javila
Ne bih ti rekao ostani, ne bih ni probao
Ne bih ti rekao volim te, samo čuvaj se

Moja je pjesma lagana, polagana
I tiho se ispija
Sasvim lagana i bez pitanja
Što si otišla

Kad kreneš sruši mostove, izbriši tragove
Meni pjesma ostaje, da me smiruje
Iste smo snove sanjali, istom se nadali
Ja nisam smogao hrabrosti, da se odlučim.",Moja je pjesma lagana,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/moja-je-pjesma-lagana.html
66,PZ5KqfC1_1_66,Parni Valjak,Parni Valjak,Moje dnevne paranoje,5891,"Ne slusam radio
ne pratim stampu
ni do cega mi nije

Sjedim, lezim
buljim u prazno
od samog sebe se krijem
 
Kazes da sam cudan
u posljednje vrijeme
nervozan, razdrazljiv
pitas me da l' je to zbog tebe

Ref.
Nema veze to sa tobom
nema, duso, vjeruj mi
to je samo neko prolazno stanje
to su, to su samo
moje dnevne paranoje
moje dnevne paranoje

Nema vise Petra Pana
ni on vise nije dijete
ogledalo pokazuje sto ne zelim
sve je bilo bajka

U vlastitoj glavi
slika na zidu
ti zelis da si njezna prema meni
ali pusti me na miru

Ref.","https://tekstovi.net/2,581,46106.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1981 - Vrijeme je na našoj strani,1982 - Koncert - uživo,2005 - Koncentrat 1977. - 1983.,https://diskografija.com/pjesma/moje-dnevne-paranoje-2643.htm,Moje dnevne paranoje,,,,,,,,,"Ne slušam radio, ne pratim štampu
Ni do čeg mi nije
Sjedim, ležim, buljim u prazno
Od samog sebe se krijem.

Kažeš da sam čudan
U posljednje vrijeme
Nervozan, razdražljiv
Pitaš me dal' je to zbog tebe.

Nema veze to sa tobom
Nema dušo, vjeruj mi
To je samo neko prolazno stanje
To su, to su samo moje dnevne paranoje.

Nema više Petra Pana
Ni on više nije dijete
Ogledalo pokazuje što ne želim
Sve je bilo bajka.

... u vlastitoj glavi
Slika na zidu
Ti želiš da si nježna prema meni
Ali pusti me na miru.",Moje dnevne paranoje,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/moje-dnevne-paranoje.html
