Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Url_diskografija,Song_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
79,wNGUjqQ7_1_79,Zlatko Pejaković,Zlatko Pejaković,Veselite se al' ostavite mene,3588,"Veceras se vino pije
oko mene sretni ljudi
ali meni do tog nije
prijatelj mi ranu budi

Znam ja prijatelju moj
i mi smo se radovali
ti si dao zivot svoj
al' su te zaboravljali
 
Ref. 2x
Veselite se, al' ostavite mene
nema starih prijatelja
 ostala je uspomena

Bijela ruza, hladan grob
 i samo suza prijatelja tvog","https://tekstovi.net/2,685,32260.html",,,,,,,,['Dražen Zečić'],['Dražen Zečić'],['Ante Lasan Toni'],['Zlatko Pejaković'],1993 - Zlatko Pejaković '93,1996 - Sve najbolje,,,https://diskografija.com/pjesma/veselite-se-al-ostavite-mene-7628.htm,"Veselite se, al' ostavite mene",,,,,,"Večeras se vino pije
Oko mene sretni ljudi
Ali meni do tog nije
Prijatelj mi ranu budi

Znam ja prijatelju moj
I mi smo se radovali
Ti si dao život svoj
Al' su te zaboravljali

Veselite se, al' ostavite mene
Nema starih prijatelja, ostala je uspomena
Veselite se, al' ostavite mene
Nema starih prijatelja, ostala je uspomena
Bijela ruža, hladan grob i samo suza prijatelja tvog",Veselite se al' ostavite mene,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatko-pejakovic/veselite-se-al-ostavite-mene.html
80,wNGUjqQ7_1_80,Zlatko Pejaković,Zlatko Pejaković,Volio je zenu svog zivota,50564,"Volio je zenu svog zivota
sada tugu svoju vjesto skriva
bezbroj puta vraca se i krene
da opet podje k' njoj pod prozore njene

Ljubio je njenu kosu plavu
zelio da ima zvijezdu sjajnu
sada skriven u sjenci od granja
on se sjeca njenih milovanja
 
Ref.
Ove noci jedna zena mirno spava
na jastuku rasuta joj kosa plava
u tisini doma svoga mirnog zdanja
ove noci jedna zena nesto lijepo sanja

Ove noci jedan covjek nekud luta
na cas misli da je stigo na kraj puta
ove noci jedan covjek tuzno bdije
dok niz lice umorno mu hladna kisa lije

Ref. 2x

Ove noci jedna zena nesto lijepo sanja","https://tekstovi.net/2,685,16769.html",,Ove noći jedna žena,One Woman Tonight,,"Volio je ženu svog života
1
Sada tugu svoju vješto skriva
Bezbroj puta vraća se i krene
Da opet pođe k njoj pod prozore njene. Ljubio je njenu kosu plavu,
želio da ima zvijezdu sjajnu.
Sada skriven u sijenci od granja
On se sjeća njenih milovanja. chorus
Ove noći jedna žena mirno spava
Na jastuku rasuta joj kosa plava
U tišini doma svoga, mirnog zdanja
Ove noći jedna žena nešto lijepo sanja. Ove noći jedan čovjek nekud luta
Na čas misli da je stigo na kraj puta
Ove noći jedan čovjek tužno bdije
Dok niz lice, umorno mu, hladna kiša lije. [sve ispočetka]","He loved the woman of his life
Now he skilfully hides his sorrow
Countless times he goes back and forth
To come again under her windows. He kissed her blond hair
Wanted to have a shiny star.
Now, hidden in the branches shadow
He remembers her hugs. (Chorus)
One woman tonight sleeps calmly
Her blond hair scattered over the pillow
In the silence of her home, a peaceful place,
One woman tonight dreams a beautiful dream. One man tonight wanders somewhere
One minute he thinks he came to the end of his way
One man tonight stays awake, sad
While down his tired face cold rain runs down. (All again)",https://lyricstranslate.com/en/ove-no%C4%87i-jedna-%C5%BEena-one-woman-tonight.html,['Kornelije Kovać'],['Mario Mihaljević'],['Branimir Mihaljević'],['Zlatko Pejaković'],1977 - Zlatko Pejaković,"1995 - U se, na se... zna se",1996 - Sve najbolje,1996 - Uspomene,https://diskografija.com/pjesma/ove-noci-jedna-zena-7649.htm,Ove noći jedna žena,2007 - The platinum collection,2012 - Piva klapa Kornelija - Klapa Cambi,,,,"Volio je ženu svog života
sada tugu svoju vješto skriva
bezbroj puta vraća se i krene
da opet pođe k' njoj pod prozore njene

Ljubio je njenu kosu plavu
želio da ima zvijezdu sjajnu
sada skriven u sjenci od granja
on se sjeća njenih milovanja

Ove noći jedna žena mirno spava
na jastuku rasuta joj kosa plava
u tišini doma svoga mirnog zdanja
ove noći jedna žena nešto lijepo sanja

Ove noći jedan čovjek nekud luta
na čas misli da je stigo na kraj puta
ove noći jedan čovjek tužno bdije
dok niz lice umorno mu hladna kiša lije",Volio je ženu svog života,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatko-pejakovic/volio-je-zenu-svog-zivota.html
81,wNGUjqQ7_1_81,Zlatko Pejaković,Zlatko Pejaković,Vratila se jedna zena,3125,"Ref.
Vratila se jedna zena
u moj zivot, u moj dom
rasula se kosa njena
 po ramenu mom

Vratila se jedna zena
vratilo se sunce s njom
smisao smo opet nasli 
na putu tom, zivotu svom
 
U jednom gradu, stranom i dalekom 
padalo je zuto lisce s grana 
padale su suze s njenog lica
delilo nas tri godine dana

Ref.

U jednom gradu gde su lile kise
trazila je makar malo sunca
trazila je, al' je od svega nasla
samo nemir, samo hladna srca

Ref.","https://tekstovi.net/2,685,42189.html",,,,,,,,['Mario Mihaljević'],['Ivica Kasumović'],['Aleksandar Sanja Ilić'],['Zlatko Pejaković'],,,,,https://diskografija.com/pjesma/vratila-se-jedna-zena-12087.htm,Vratila se jedna žena,,,,,,,,
82,wNGUjqQ7_1_82,Zlatko Pejaković,Zlatko Pejaković,Zaboravi sve,1454,"Placem u snu, ti nisi tu
nekad sam imao
ludo se kockao
srecu izgubio svu

Vidim tvoj lik, cujem ti glas
ja sam izgubio
ono najvrjednije
ja sam izgubio nas
 
Znam da sam bio kriv
znam da sam bio los
al' nije kasno, ako bi htjela
pokusat' bar jednom jos

Ref.
Pokusaj sa mnom jednom jos
ja te molim zaboravi sve
lazi i uvrede
ja te molim, zaboravi sve 

Pokusaj sa mnom jednom jos
danas drukciji covjek sam ja
sanjajmo zajedno sne
pocnimo iznova sve

Ako mozes, zaboravi lazi i uvrede
draga, zaboravi sve

Ref. 2x","https://tekstovi.net/2,685,60055.html",,,,,,,,,,,['Zlatko Pejaković'],,,,,https://diskografija.com/pjesma/zaboravi-sve-12144.htm,Zaboravi sve,,,,,,,,
83,wNGUjqQ7_1_83,Zlatko Pejaković,Zlatko Pejaković,Zao mi je,3747,"Ni na nebu ni na zemlji
nema meni mira bez tebe
nema pjesme nema srece
bez tebe me nista nece
nema snova nema zelja
ljubavi ni prijatelja
 
Ref. 2x
Zao mi je
sto sam dobar bio
zao mi je
sto sam ljubio
zao mi je
sto prije nisam znao
pa bih se kao i ti igrao

Jos u meni vatra gori
kad o tebi netko govori
k'o da nesto me presijece
stara rana isto pece
k'o da nesto dusu dira
tvoje ime ne da mira

Ref. 2x","https://tekstovi.net/2,685,32262.html",,,,,,,,['Amir Kazić Leo'],['Faruk Buljubašić Fayo'],,['Zlatko Pejaković'],,,,,https://diskografija.com/pjesma/zao-mi-je-12146.htm,Žao mi je,,,,,,"Ni na nebu ni na zemlji
Nema meni mira bez tebe
Nema pjesme nema sreće
Bez tebe me ništa neće
Nema snova nema želja
Ljubavi ni prijatelja

žao mi je
što sam dobar bio
žao mi je
što sam ljubio
žao mi je
što prije nisam znao
Pa bih se kao i ti igrao

još u meni vatra gori
Kad o tebi netko govori
K'o da nešto me presiječe
Stara rana isto peče
K'o da nešto dušu dira
Tvoje ime ne da mira",Žao mi je,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatko-pejakovic/zao-mi-je.html
84,wNGUjqQ7_1_84,Zlatko Pejaković,Zlatko Pejaković,"Zbogom, Dalmacijo",917,"Dosli smo na tvoje plavo more
u osvit zore, u sjaju ljeta
dala si nam svoje sretne noci
najljepse pjesme, svu ljubav svijeta

Slusali smo sapat maestrala
cuvali tajne suncanog zala
jer uz more kad zasvira tiho mandolina
ljubavi nas nosi zar
 
Ref.
Zbogom, Dalmacijo
ljetu je mome kraj
u srcu nosim te svom
adios, goodbye

Obalo suncana
ti moj si cijeli svijet
adios, Dalmacijo
auf wiedersehen

Uspomene tvoje svud nas prate
a brod vec ide, moramo poci
novo ljeto kad se opet javi
svi cemo tebi ponovo doci

Hvala ti za njezne serenade
biserna jutra sto si nam dala
jer uz more kad zasvira tiho mandolina
ljubavi nas nosi zar

Ref. 2x","https://tekstovi.net/2,685,60290.html",,"Zbogom, Dalmacijo",,,"Došli smo na tvoje plavo more
U osvit zore, u sjaju ljeta,
Dala si nam svoje sretne noći,
Najljepše pjesme, svu ljubav svijeta. Slušali smo šapat maestrala,
Čuvali tajne sunčanog žala,
Jer uz more kad zasvira tiho mandolina,
Ljubavi nas nosi žar. (Pripjev)
Zbogom, Dalmacijo,
Ljetu je mome kraj,
U srcu nosim te svom
Adios! Goodbye!
Obalo sunčana,
Ti moj si cijeli svijet,
Adios, Dalmacijo
Auf wiedersehen!. Uspomene tvoje svud nas prate,
A brod već ide - moramo poći,
Novo ljeto kad se opet javi,
Svii ćemo tebi ponovo doći. Hvala ti za nježne serenade,
Biserna jutra što si nam dala,
Jer uz more kad zasvira tiho mandolina,
Ljubavi nas nosi žar. (Pripjev)",,https://lyricstranslate.com/en/zlatko-pejakovic-zbogom-dalmacijo-lyrics.html,,,,,,,,,,,,,,,,,,
85,wNGUjqQ7_1_85,Zlatko Pejaković,Zlatko Pejaković,Zbogon valo mog ditinjstva,2193,"Poslin dugih godina
jope san se vratija 
staron zalu di san 
prvi put te jubija 

K'o da vrime stalo je
sve je ka' sta bilo je
i na stini jos je
ime moje i tvoje
 
Ref.
Zbogon valo mog ditinjstva
zbogon prva jubavi
ostala su uvijek ista
mi smo se prominili

A sad neka druga dica
tek ce srca lomiti
prva jubav ne prezivi
al' se ne zaboravi

Jubija san redon sve
grisnice i svetice
al' u srcu osta prazno
misto za tebe

I k'o da vrime stalo je
dusu cipa sicanje
svaka slika tvoga lica 
noz je u srce

Ref. 2x","https://tekstovi.net/2,685,46843.html",,,,,,,,,,,,,,,,,,,,,,,,,
86,wNGUjqQ7_1_86,Zlatko Pejaković,Zlatko Pejaković,Zelene oci,31981,"Volio sam oci nevjerne
volio sam oci zelene
volio ih ludo volio
a sada sam bez njih ostao

Ref.
Zelene oci bile su moje
te divne oci k'o sunca sjaj
ni sam ja ne znam zasto ih volim
sto mojoj sreci dosao je kraj
 
Ljubio sam oci nevjerne
ljubio sam oci zelene
ljubio ih ludo ljubio
a sada sam bez njih ostao

Ref.

Sad je mome srcu najteze
srce moje volit' ne moze
srce voli oci zelene
iako su bile nevjerne

Ref.","https://tekstovi.net/2,685,22890.html",,,,,,,,['Mijat Božović'],['Mijat Božović'],['Branimir Mihaljević'],['Zlatko Pejaković'],2001 - Pijem da je zaboravim,2003 - U ranu zoru,,,https://diskografija.com/pjesma/zelene-oci-12172.htm,Zelene oči,,,,,,"Volio sam oči nevjerne,
Volio sam oči zelene
Volio ih, ludo volio
A sada sam bez njih ostao.

Zelene oči bile su moje,
Te divne oči k'o sunca sjaj,
Ni sam ja ne znam zašto ih volim,
Što mojoj sreći došao je kraj.

Ljubio sam oči nevjerne,
Ljubio sam oči zelene,
Ljubio ih, ludo ljubio,
A sada sam bez njih ostao

Sad je mome srcu najteže,
Srce moje volit' ne može,
Srce voli oči zelene,
Iako su bile nevjerne",Zelene oči,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatko-pejakovic/zelene-oci.html
87,wNGUjqQ7_1_87,Zlatko Pejaković,Zlatko Pejaković,Zena,5308,"Hvala ti Boze sto je stvori
ona je svakoj boli lijek
tu vijecnu vatru koja gori
u mojoj dusi, zauvijek

Najvece od svih cuda svijeta
rodila kceri, sinove
samo njena suza moze
 da sve u meni pokrene
 
Ref.
Zena, za ljubav daje sve
zena, za ljubav umire
njezna ko ptica, jaka ko stijena 
i vedra lica za sva vremena
 to moze samo zena

Bila si moja prva ljubav
i moja prva pobjeda
znao sam skoro sve o tebi
samo nisam znao da

Ref. 3x","https://tekstovi.net/2,685,33450.html",,,,,,,,,,,['Zlatko Pejaković'],,,,,https://diskografija.com/pjesma/zena-24745.htm,Žena,,,,,,,,
88,wNGUjqQ7_1_88,Zlatko Pejaković,Zlatko Pejaković,Zivio bi kao kralj,16081,"Nisam spav'o, nisam spav'o
sta mi radis luda glavo
zbog tebe ja nocima sam nesretan

Moj zivote, moj zivote
daleko si od ljepote
kad si bez nje rado bih te prodao
 
Ref.
Jer ja
u zivotu jedan dan
zivio bi kao kralj 
zivio bi kao kralj

Kada bi me ljubile
davnu zelju ubile
tvoje usne nesreco
tvoje ruke nevjero
sta mi radis
 osjecas li to

Ref. 3x","https://tekstovi.net/2,685,32263.html",,,,,,,,,,,,,,,,,,,,,,,"Nisam spav'o, nisam spav'o
Šta mi radiš luda glavo,
Zbog tebe ja noćima sam nesretan
Moj živote, moj živote
Daleko si od ljepote
Kad si bez nje rado bih te prodao

Jer ja
U životu jedan dan
Živio bi kao kralj, živio bi kao kralj
Kada bi me ljubile,
Davnu želju ubile
Tvoje usne nesrećo,
Tvoje ruke nevjero,
Šta mi radiš osjećaš li to?",Živio bi kao kralj,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatko-pejakovic/zivio-bi-kao-kralj.html
