Artist,ArtistDiskografija,Song,Song_ID,Lyrics,Url,Skladba,Stihovi,Aranžman,Izvedba,Album_1,Album_2,Album_3,Album_4,Album_5,Album_6,Album_7,Album_8
Severina,Severina,Ko je kriv (with Boris Novković),kxnrI/8e_1_23,"Kad prebacim kaput preko ramena
I istrčim na ulicu, a snijeg do koljena
I krenem polako do prve kavane
I pijem s neznancem sve dok ne svane
Ko je kriv
Ko je kriv

I dok trčim s jednog prozora na drugi
Kako minuti mogu biti dugi
Baš svaki šum ko tvoj korak zvuči
Postajem sve manja u toj praznoj kući
Ko je kriv
Ko je kriv

Zar je važno ko je kriv
Dok me pitaš gdje si
Zar je važno 'ko je kriv
Kad se već sve to desi

Kad zapalim dvije cigare ko jednu
A nepoznate cure pitaju da sjednu
A ja tražim tvoju ruku u džepu mog kaputa
I tramvaj se vuče za mnom ko da luta
Ko je kriv
Ko je kriv

Kad pozvonim u zoru s vrućim kruhom ispod ruke
I poljubim te sočno, onako s puno buke
I zagrlim te čvrsto, osjetim u duši
A vrući kruh na stolu i dalje se puši
Ko je kriv
Ko je kriv

Zar je važno ko je kriv",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/ko-je-kriv-with-boris-novkovic.html,['Zlatan Fazlić'],['Zlatan Fazlić'],['Nikša Bratoš'],['Severina'],{'2002 - Virujen u te (najbolje uživo)'},"{""2002 - 'Ko je kriv - Severina & Boris Novković""}",{'2002 - 18 velikih hitova - Severina & Boris Novković'},{'2003 - Best of... 1995 - 2003 - Severina & Boris Novković'},{'2005 - Zlatna kolekcija - Severina & Boris Novković'},{'2005 - Turky party - prvih 10 godina 1 - Severina & Boris Novković'},{'2006 - The platinum collection - Severina & Boris Novković'},{'2006 - The best of - Severina & Boris Novković'}
Severina,Severina,Krivi spoj,kxnrI/8e_1_24,"Ti mi više nisi ljubavnik, ni gost
Ti si meni zadnji pregaženi most
Jedini... bio si mi sve
A razočarao si me
Ako te poželim, ja te neću zvat'
Nama nitko neće biti kum, ni svat
O jedini, bio si mi sve
A razočarao si me

Kakav je to krivi spoj
Da si njen, a da si moj
Ne ne ne... ne zovi
Ne ne ne... ne
Ti razočarao si me

Ako te poželim, ja te neću zvat'
Nama nitko neće biti kum, ni svat
O jedini, bio si mi sve
A razočarao si me",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/krivi-spoj.html,['Đorđe Novković'],['Zlatko Sabolek'],['Mustafa Softić'],['Severina'],2001 - Pogled ispod obrva,2006 - The platinum collection,,,,,,
Severina,Severina,Ljubi me noćas,kxnrI/8e_1_25,"Ne vjeruj noćas mojim usnama
Sve će biti lijepo ko u pričama
Ja sam ti zadnja pjesma s radija
Poslije mene ide samo odjava
Ne vjerujem noćas tvojim prstima
Previše je žica puklo pod njima
A i ona zadnja fina tamna na
Ostala mi pjesma lagana

Ljubi me noćas najbolje što znaš
Vratiću ti stoput koliko mi daš
Ljubi me noćas da zaboravim 
I da na njega ne mislim

Ljubi me noćas najbolje što znaš
Vratiću ti stoput koliko mi daš
Ljubi me noćas da zaboravim 
I da na njega ne mislim

Ne vjeruj noćas mojim usnama
Sve će biti lijepo ko u pričama
Ja sam ti zadnja pjesma s radija
Poslije mene ide samo odjava

Ljubi me noćas najbolje što znaš
Vratiću ti stoput koliko mi daš
Ljubi me noćas da zaboravim 
I da na njega ne mislim",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/ljubi-me-nocas.html,['Nenad Ninčević'],['Nenad Ninčević'],['Nikša Bratoš'],['Severina'],1993 - Dalmatinka,1999 - Paloma nera - uživo,,,,,,
Severina,Severina,Ljute cigare,kxnrI/8e_1_26,"Lako ti je,
Lako ti je,
Prevariti mene
Mladu,
Prevariti mene
Mladu,
Mirišeš mi na
Pomadu.

E da ne bi,
E da ne bi,
Poljubio mene
Bijelu,
Poljubio mene
Bijelu,
Mirišem na
Karamelu.

Ja i ti,
Ko ljute cigare
Bolje, bolje, bolje
Da se ne pale.

Ja i ti
I onda bi šta bi
Dva para cipela
Da se izuju,
Dva meka jastuka
Al nas žuljaju,
Dva meka dušeka
Al ne ljuljaju.

Pade šamar,
Pade šamar
E, da sam još dva bar.

Lako ti je,
Lako ti je,
Ljubiti me
Jer sam sama,
Ljubiti me,
Jer sam sama,
Uvijek prva padne
Dama.

E da ne bi,
E da ne bi,
Gledo me
Kad je tama,
Gledao me
Kad je tama,
Providi mi se
Pidžama.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/ljute-cigare.html,['Goran Bregović'],"['Marina Tucaković', 'Goran Bregović', 'Ljiljana Jorgovanović']",['Nino Ademović'],['Severina'],,,,,,,,
Severina,Severina,Ludo moja,kxnrI/8e_1_27,"Ne gledaj me tako, svojim suzama
haljina je moja nepobjediva
dosla sam ti samo da se oprostim
za kraj lose karte da ti podijelim

Zeljela bih da se igra zavrsi
pravim se da mogu ponovo poceti
svijet ce biti ruzan bez nasih navika
i lose zvuci sutra bez tvog osmijeha

Ludo moja, ti ces uvijek mi biti
sve sto tebi nisam bila ja
nije lako naci put da objasnim
nek ti ona bude tvoja najbolja

Zeljela bih da se ta igra zavrsi
pravim se da mogu ponovo poceti
znas, svijet ce biti ruzan bez nasih navika
i lose zvuci sutra bez tvog osmijeha

Ludo moja, ti ces uvijek mi biti
sve sto tebi nisam bila ja
nije lako naci rijec da objasnim
nek ti ona bude tvoja najbolja

Ludo moja, ti ces uvijek mi biti
i kad s drugim odem od tebe
zeljela sam biti tvoja jedina
hoces li joj ikad reci za mene",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/ludo-moja.html,['Rajko Dujmić'],['Severina Vučković'],['Vedran Ostojić'],['Severina'],,,,,,,,
Severina,Severina,Mala je dala,kxnrI/8e_1_28,"Ej, znaš što se dogodilo danas
Sunce peče, Mare i ja pijemo kavu
U jednom poznatom kafiću
Fokusiramo tetovaže na brdovitom mladiću
Svi ga znaju, ima zlatan lančić oko vrata
Dva mobitel aparata, kola bisna
Al mu narav malko tisna
Al inače nije loš, mislim, nije nešto ni dobar
Al dobro sad
Čak i oni slični njemu
Kažu da je stalno u problemu
Da mu ruže jadnom cvjetaju samo na goblenu
Prepozna me, ajme meni
Kaže: ja sam suđen ovoj ženi
Želiš li sa mnom na kavu ili čaj,
Treba li ti topli, muški zagrljaj

Ma ajde svojim putem idi dalje
Ne trebam ja tvoje zagrljaje
Pa da poslije pričaš, mala je dala
Nije to šala, nije to šala

Joj Mare je otišla kad je reka da je pun ko brod
I da ima strica u Njemackoj nije mogla više idržati
A on nastavi:
Znaš li da sam imo firmu export-import-svašta
Al su je privremeno zatvorili, jer vlada više ne prašta
Ja kažem: baš me čudi to što pričaš
Jer se vidi da si nekako fin
A on uporan: jel da bi mogli na kavu ili čaj
Da ti pokažem što je muški zagrljaj
(Je, pa da mi modrice ostanu)

Mmm e da mi je otići odavde
Al ne mogu
On me gleda pravo u oči
I ne pušta
Ko pit bull
Zagrizo i gotovo

Nrviraš me ko Ante",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/mala-je-dala.html,['Đorđe Novković'],"['Severina Vučković', 'Zlatko Sabolek']",['Mustafa Softić'],['Severina'],2001 - Pogled ispod obrva,"2002 - Virujen u te (najbolje uživo) - uživo
Aranžman: Nikša Bratoš","2005 - Cocktail - uživo
Aranžman: Nikša Bratoš",2006 - The platinum collection,2007 - Đorđe Novković - Gold collection,,,
Severina,Severina,Meni fali on,kxnrI/8e_1_29,"Otkad nemam sna
Čitam novine pa svašta znam
Ko kome kako i u čemu je stvar
Već duže vremena
Ko nakon lošeg poluvremena
Sve me smeta, sve me nervira

Jer meni fali on ko djetetu bombon
Crven, bijel ili žut
Crn ko crnac kad je ljut
Jer meni fali on ko djetetu bombon
Jer kad je kraj mene
Ja tuđe brige ne brinem

Ja ne cistim stan
Imam mrave što mi svaki dan
Brinu da okoliš je uredan
A s mojih prozora
Uživam pogled koji odmara
Idila čista jedna betonska

Jer meni fali on ko djetetu bombon
Crven, bijel ili žut
Crn ko crnac kad je ljut
A meni fali on ko djetetu bombon
Jer kad je kraj mene
Ja tuđe brige ne brinem

Život je dosadan
Svaki minut, sekund, sat ili dan
Traje ko neka duga godina
Ispod kapaka
Nazočno slutim novih papaka
Htjeli bi biti moja sudbina

A meni fali on ko djetetu bombon
Crven, bijel ili žut
Crn ko crnac kad je ljut
A meni fali on ko djetetu bombon
Jer kad je kraj mene
Ja tuđe brige ne brinem",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/meni-fali-on.html,['Miroslav Škoro'],['Miroslav Škoro'],['Nikša Bratoš'],['Severina'],,,,,,,,
Severina,Severina,Milost,kxnrI/8e_1_30,"Milost koja sve vodi nas
Daje snagu i mir
Oživjela je život moj
Bijah slijep, a sada vidim

Vrijeme teče, prolazi sve
Milost nam Bože daj
Da ziveci ne umremo
Da svjetlo budeš nama

Sve pjesme naše za te su
I molitve naše
Spasi oče narod svoj
Nek milost vodi nas
Nek milost vodi nas",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/milost.html,['John Newton'],['Lidija Jurković'],"['Nikša Bratoš', 'Miro Buljan', 'Zrinko Tutić']",['Severina'],,,,,,,,
Severina,Severina,Moja štikla,kxnrI/8e_1_31,"Jer još trava nije nikla
Tamo gdje je stala moja štikla
(dođi, dođi, dođi dođi op op op op, ajde pile moje)

Tika taka oko pola tri
Štipnut ćeš me da se ne vidi
Znam ja dobro takve kao ti
Đavoli su tvoji kumovi

Zvrc, zvrc, tražit ćeš moj broj
Kuc, kuc, kucaj nekoj drugoj

Sojčice, divojčice, daj obuci čarapice
Jer još trava nije nikla
Tamo gdje je stala moja štikla
Oj da da oj da da oj da da
Oj da da oj da da
Moja štikla
(šije šete, šije oto, šije nove, šije moja i opet mala, s s s sex,
Op, op, zvrc, zvrc)

Tika taka oko pola tri
Gricnut ćeš me da se ne vidi
Zlatan prsten, tanki brčići
Znam ja dobro takve kao ti

Zvrc, zvrc, tražit ćeš moj broj
Šic šic, bježi ajde drugoj
Sojčice, divojčice, daj obuci čarapice

Jer još trava nije nikla
Tamo gdje je stala moja štikla
Oj da da oj da da
Oj da da oj da da
Moja štikla
(zumba, zumba, sijeno, slama, sir, salama, riži, biži, teča, veća, cikla, bikla, afrika, paprika)
(šije šete, šije oto, šije nove, šije moja, ajde, ajde)",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/moja-stikla.html,"['Boris Novković', 'Franjo Valentić']",['Severina Vučković'],['Goran Bregović'],['Severina'],2006 - Eurovizija,2006 - Dora 2006,2006 - The platinum collection,"2006 - Moja štikla, moj sokole","2006 - Moja štikla, moj sokole - Severina & Let 3","2006 - Moja štikla, moj sokole - instrumentalno",,
Severina,Severina,Moji jadi,kxnrI/8e_1_32,"Ja sam ostavljena ptica
koja nema svoje jato
moje svili su sirine
snove prosuli u blato

Ko ce grijehe mi oprostit'
Boga igraju se ljudi
kome svoje ja cu reci
kad je krivac taj sto sudi

Moji jadi, to su vali
morski vali sto se nizu
netom jedni jadi odu
drugi jadi, eto, stizu

Kao da je zivot stao
na tom krizanju u noci
niti vidim niti slutim
kojim putem trebam poci.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/moji-jadi.html,,,,['Severina'],,,,,,,,
Severina,Severina,More tuge (duet Saša Matić),kxnrI/8e_1_33,"Ko maslačak dahom vetra srce puklo je
A za tobom ludo tuklo je
Bol duboka kao bezdan sada mrvi me
'mesto tebe noćas grli me
Tako mi nedostaješ, da mi usne dotakneš
Da odagnaš ovu bol u grudima

Ne mogu ja, dalje bez tebe
Živeti u moru tuge, disati kraj neke druge
Nek, da mi je samo da ti čujem glas
Da u njemu nađem nadu i da nađem spas

Mislila sam da ću moći novim putem ja
Da za ljubav ima vremena
Koliko ti ne'ko znači kao meni ti
Srce shvati kad ga izgubiš
O kako mi nedostaješ, da mi usne dotakneš
Da odagnaš ovu bol u grudima

Ne mogu ja dalje bez tebe, živjeti na ovom svijetu sama kao list na vjetru
Nek, da mi je samo da ti čujem glas
Da u njemu nađem nadu i da nađem spas

Ne mogu ja dalje bez tebe, živjeti u moru tuge dok ti spavaš pored druge
Nek, da mi je samo da ti čujem glas
Da u njemu nađem nadu i da nađem spas",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/more-tuge-duet-sasa-matic.html,,,,['Severina'],,,,,,,,
Severina,Severina,Mr Taliman,kxnrI/8e_1_34,"Beo, izadeo
ja sam tvoja baby a ti si moj
beo, izade, izade, izade, izade izadeo
ja sam tvoja baby a ti si moj

Svake noci, svakog dana
ja sam tvoja baby a ti si moj
more plavo, kosa slana
ja sam tvoja baby a ti si moj

Hey Mr Taliman
tally me banana
ja sam tvoja baby
a ti si moj

Desno, lijevo dole, gore
ja sam tvoja baby a ti si moj
ajmo sada svi u more
ja sam tvoja baby a ti si moj

Beo, izadeo
ja sam tvoja baby a ti si moj
beo, izade, izade, izade, izade izadeo
ja sam tvoja baby a ti si moj

Leze ribe na dnu mora
ja sam tvoja baby a ti si moj
lezim i ja ispod bora
ja sam tvoja baby a ti si moj

Zora svice, cvrcak cvrci
ja sam tvoja baby a ti si moj
tko je lud da ide kuci
ja sam tvoja baby a ti si moj

Beo, izadeo
ja sam tvoja baby a ti si moj
beo, izade, izade, izade, izade izadeo
ja sam tvoja baby a ti si moj

Hey Mr Taliman
tally me banana

Hey Mr Taliman.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/mr-taliman.html,"['H. Belafonte', 'B. Attaway', 'Burgess']",['Nenad Ninčević'],['Vedran Ostojić'],['Severina'],1995 - Trava zelena,2007 - Tulum za dušu Vol. 6,,,,,,
Severina,Severina,My high heel,kxnrI/8e_1_35,"Where the grass does not grow
My high heel just stood so
Come, come, hop, hop
Come on my chicken

Tic tac round half three
You'll pinch me where they can't see
I know well the likes of you
Devil's pals, and that's true

Ring, ring, You'll ask for my number
Knock, knock, go knocking to another
Sprightly girlie, go wear
Little socks

Ojda da, oj da da, oj da da da
Sssss sex
Hop, hop, mrk, mrk

Yeah yes, yeah yes yes, yeah yes yes yes
Sssss sex
Hop, hop, screw screw
Šu, šu, go to another

Whoopsy, Whoopsy, zumba, zumba
Hay, reed, cheese, salami
red beet grew, red beet grew
Afrika paprika
Golden ring, thin moustache",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/my-high-heel.html,,,,,,,,,,,,
Severina,Severina,Ne bi ti oprostila,kxnrI/8e_1_36,"Zbog tebe cu nocas dragog prevariti
ne govori nista, pusti neka bude
sve sto imam ja cu izgubiti
sve zbog jedne zelje lude

Zbog tebe cu sutra pozaliti
necu biti prva, tako ljudi kazu
ali cu se Bogu pomoliti
nek mi nocas cuva strazu

Ma ne bi ti oprostila
makar na nebu gorijela
ljubimo se do zore
pa nek bude sto bude.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/ne-bi-ti-oprostila.html,['Zrinko Tutić'],['Nenad Ninčević'],['Nikša Bratoš'],['Severina'],,,,,,,,
Severina,Severina,Nedostaješ mi,kxnrI/8e_1_37,"Dobro je, al' što mi vrijedi
Karmin skup i lažni sjaj
Još me tvoja sjena slijedi
Ti si moj početak i kraj

Propala sam i nije lako
nekog drugog zavoljeti
Tuđe usne, znaš li kako,
jako znaju zaboljeti, zaboljeti, zaboljeti

Nedostaješ mi do bola
Nema me sad ni pola
Od kad nisi moj
I odkad svaki svoj dan ti poklanjaš njoj
Nedostaješ mi do Boga
I više još od toga
Nedostaješ mi u krvi
Nosim te znaj, al više se ne vračaj",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/nedostajes-mi.html,['Rajko Dujmić'],['Faruk Buljubašić Fayo'],['Hrvoje Grčević'],['Severina'],1999 - Ja samo pjevam,2006 - The platinum collection,,,,,,
Severina,Severina,"Noću, danju",kxnrI/8e_1_38,"Godinama znam što radiš
Govore mi ljudi
Al' svijeću zapali i zahvalan budi
Što ja i dalje trpim tvoje laži
Noću budna te čekam k'o vojnik na straži
A ti...

Noću, danju, u svako doba
Dodeš, odeš, ni dobar dan
To nije život, za ime Boga
Samo ružan san

Godinama ti me gledaš kao da me nema
Učcini bar nešto da živim k'o žena
Jer ja i dalje trpim tvoje laži
Noću budna te čekam k'o vojnik na straži
A ti...",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/nocu-danju.html,['Ante Pecotić'],['Ante Pecotić'],['Ante Pecotić'],['Severina'],,,,,,,,
Severina,Severina,Odavde do vječnosti,kxnrI/8e_1_39,"Kako živiš ovih dana
Misliš li sad o nama
Da l' te steže bol u grudima

Kada shvatiš da me nema
I kad miris mog parfema
Osjetiš na drugim ženama

Odavde do vječnosti
Sve mi mogu uzeti
Suzu neću pustiti
Ja sam s tobom ljubavi
Željela da ostarim
Poslije tebe ništa neće boljeti

Idu proljeća i ljeta
U mom srcu samo sjeta
Svaki dan bez tebe kao pustinja",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/odavde-do-vjecnosti.html,['Aleksandra Kovać'],['Spomenka Kovać'],['Ante Pecotić'],['Severina'],,,,,,,,
Severina,Severina,Otrove (feat. Jala Brat),kxnrI/8e_1_40,"I kad bi oči sklopila u noći tmurnoj i besanoj
Ko na žaru led bi se topila
Opijena ljubiš me nestvarno

Kročila sam putem zločina
U samoći pola me je nestalo
Na peronu tame sam iskočila
Iz voza koji vodio te samo njoj

I još te tražim u magli laži
U hladnoj špilji naših pustih snova
I ko klinka vjerovala bih u laži
Bez tebe moja duša je k'o prazna soba
Otrove, moj otrove
Otrove, otrove

Vidim pored nje sve vrijeme si
A breme bola bacio si na mene
Tablete za smirenje idu mi uz Hennessy
Jer duge noći sjećaju me na tebe

Ovo boli ko nož u pleća
Moja koljena su rane
Više ne mogu klečat

Kome se molim, moj smijeh je jecaj
Višak sam ko kraljica u špilu s četiri keca

Kročila sam putem zločina
U samoći pola me je nestalo
Na peronu tame sam iskočila
Iz voza koji vodio te samo njoj

I još te tražim u magli laži
U hladnoj špilji naših pustih snova
I ko klinka vjerovala bih u laži
Bez tebe moja duša je ko prazna soba
Otrove, moj otrove
Otrove, otrove

Mokar jastuk, a duša ko barut
Dala sam ti sve i sjela na zadnji taxi
Trudim se, ali tebe ne mogu svarit
Da si prokockao nas kao kelner bakšiš

Dok ko okovi lome suze i utjehe
Ko oko vrata uže, ko pištolj u glavu uperen
Emocije ko ruže uvenu čim ih ubereš
Hrđu sa srca stružem, samo čekam da uvenem

Ko te poslao kad ne znam da volim te
Molim te, šta je ostalo – to srce da slomim
Au, au, a uostalom umirem jer boli te
I sav otrov u tebi zove se imenom mojim

I kad bi oči sklopila u noći tmurnoj i besanoj
Ko na žaru led bi se topila
Opijena ljubiš me nestvarno

Kročila sam putem zločina
U samoći pola me je nestalo
Na peronu tame sam iskočila
Iz voza koji vodio te samo njoj

I još te tražim u magli laži
U hladnoj špilji naših pustih snova
I ko klinka vjerovala bih u laži
Bez tebe moja duša je ko prazna soba

Otrove, moj otrove
Otrove, otrove",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/otrove-feat-jala-brat.html,,,,,,,,,,,,
Severina,Severina,Parfem,kxnrI/8e_1_41,"Probali smo, nije išlo što želiš više
Pusti me, ma baš si dijete daj mi da dišem
Meni treba muška ruka bolje je tako
Molim te idi, ostavi sve ovako

Nikada me dragi nije bilo više sram
Ti daješ meni svu ljubav svijeta ja nemam što da dam
Ljubomorni prsti tvoji takli me lako
Molim te idi, ostavi sve ovako

Na pola ispijen čaj
Istrošen parfem, k'o naša ljubav
Poklon zar ne, al' istrošen da pola
Taman previše za mene",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/parfem.html,['Ante Pecotić'],['Ante Pecotić'],['Mustafa Softić'],['Severina'],,,,,,,,
Severina,Severina,Pomalo,kxnrI/8e_1_42,"Imao si srce priliku
da mi predjes i u naviku
imao si srce blagoslov od svih
za ekipu bas simpatican
a meni zbunjen i romantican
hej bio si drugaciji od svih

Imao i sve si pustio
kad me nisi zlato uspio
ljubav tebi nista ne znaci
ti ludo vozis pa se razbijes
i brzo pijes pa se napijes
hej ja tebi nista ne znacim

Pomalo, lagano
na brzinu ti bi sve
a ja bi pomalo

Sad mi masi srce sa planina
sad mi pisi lutko iz daljina
da smo skupa mogli biti mi
a da si samo malo kocio
i ljubavi da si natocio
hej ja tebi nista ne znacim

Ja bi pomalo
ma ja bi pomalo.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/pomalo.html,['Zrinko Tutić'],['Karlo Barbarić'],,['Severina'],,,,,,,,
Severina,Severina,Predaj se srce,kxnrI/8e_1_43,,https://cuspajz.com//tekstovi-pjesama/pjesma/severina/predaj-se-srce.html,,,,,,,,,,,,
Severina,Severina,Prijevara,kxnrI/8e_1_44,"Prosta noć, vjetar njiše zavjese
Tijela dva, na zidu sjenke prave se
I jedan hotel izvan pameti,
Klimav krevet, čemu kreveti
I moja bijela haljina i jedna boca crnog vina
Dovoljno da odletim do svemira.

Prilika kažu, čini lopova,
Srca zvuk, kao pucanj topova.
Spuštaš grijeh na usne spokojno,
Atmosfera ljulja opojno.

Vremena je malo,
A meni je do tebe tako stalo,
Neka zemlja stane, što se okreće,
Ma što je pokreće, reci je li
Prijevara,
Ako ljubiš, prevariš.
Jer sutra s njim ću biti isto
Kao s njom i ti
Boli, boli
Srce samo njega voli,
A bol manja je,
Ako se s nekim podjeli,
Ime mi nemoj govoriti,
Samo će kajanja još stvoriti,
Slučajno je s nekom sigurno,
Ja sam s tobom noćas namjerno.

Jutro ću sresti sama,
Na cesti kad tebi kažem zbogom,
Ali zahvalna sam za tu večer s tobom.
Čista pred bogom.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/prijevara.html,,,,,,,,,,,,
Severina,Severina,Pruži mi ruke,kxnrI/8e_1_45,"Pogledaj u dugu iznad nas
To su boje ljubavi
Nikad ne zaboravi
Pa tvoje usne donose mi sreću
Neću više voljeti 
Ako jednom odeš ti

Kad se naše sjene sastave
Ljubav diže zastave
I zato ruke pruži mi
I nikad ne zaboravi
Nosimo u očima boje ljubavi

Svoje ruke pruži mi
Samo želju zamisli
Od zlatne kiše ljubavi
Mi smo pokisli

Pogledaj u dugu iznad nas
S oblacima krenimo 
I osmjehe podijelimo
Jer tvoje usne donose mi sreću
Pokrij oči rukama
Jer je mladost u nama 

Kad se naše sjene sastave
Ljubav diže zastave
I zato ruke pruži mi
I nikad ne zaboravi
Nosimo u očima boje ljubavi

Svoje ruke pruži mi
Samo želju zamisli
Od zlatne kiše ljubavi
Mi smo pokisli

I zato svoje ruke pruži mi
I nikad ne zaboravi
Nosimo u očima boje ljubavi

Svoje ruke pruži mi
I samo želju zamisli
Od zlatne kiše ljubavi
Mi smo pokisli",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/pruzi-mi-ruke.html,['Miro Buljan'],['Faruk Buljubašić Fayo'],['Miro Buljan'],['Severina'],,,,,,,,
Severina,Severina,Pucajte u tamburaše,kxnrI/8e_1_46,"Pucajte u tamburaše,
Drugovi,
To su moji
A ne njeni
Svatovi.

Pucaj pa da putujemo
Ja i ti
I za nama, i za nama
Koferi.

Pogledaj me, nevjerniče
Ja sam tvoja ljubav bila
Do jučer.

Ti me gledaš,
ne gledaš me u oči.
Moja muška strana kaže
Ne plači.

Progovori,
Lako je
Jer što ne želi
Moje srce
Ne čuje.

Žena bi ti
Možda i oprostila.
Moja muška strana kaže
Nikada.",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/pucajte-u-tamburase.html,"['Narodna', 'Goran Bregović']","['Marina Tucaković', 'Goran Bregović', 'Ljiljana Jorgovanović']",['Nino Ademović'],['Severina'],,,,,,,,
Severina,Severina,Rastajem se od života (with Željko Bebek),kxnrI/8e_1_47,"Ne pitaj me sto sam sama, bilo je i boljih dana
Njega nisam vidjela, prosla je i godina
U ocima pomrcina, na srcu paucina
Vani ide hladna zima a u meni jos toplina

Ne pitaj me kakav sam, dobar sam k'o dobar dan
Ona me je izdala, sve sa sobom odnijela
Nasu ljubav, nasu srecu, al' moliti ja je necu
Necu, necu, makar cek'o jos sto godina

Rastajem se od zivota
Ubila me ta ljepota
Sto ce vrijeme, sto ce rijeci
Kada suze pocnu teci
Kad se moram s tobom rastati?

Kad cujem pjesme narodne, do koljena suknju zadignem
Tebe bih da zaboravim kad nogom o pod zalupim
Kad cujem pjesme narodne, vinom se dusa napije
Kad suze u oku zasjaje zbog tebe

Rastajem se od zivota
Ubila me ta ljepota
Sto ce vrijeme, sto ce rijeci
Kada suze pocnu teci
Kad se moram s tobom rastati?",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/rastajem-se-od-zivota-with-zeljko-bebek.html,"['Zrinko Tutić', 'Severina Vučković']","['Zrinko Tutić', 'Severina Vučković']",['Nikša Bratoš'],"['Severina', 'Željko Bebek']",{'1998 - Djevojka sa sela'},{'2002 - 18 velikih hitova'},{'2006 - Zlatna kolekcija'},{'2006 - The platinum collection'},{'2006 - The best of'},,,
Severina,Severina,Ribar plete mrežu,kxnrI/8e_1_48,,https://cuspajz.com//tekstovi-pjesama/pjesma/severina/ribar-plete-mrezu.html,,,,,,,,,,,,
Severina,Severina,Sama na sceni,kxnrI/8e_1_49,"Ispred mene je samo tama
toliko ljubavi i mržnje
ali ja sam na sceni sama
i kad me ruše laž i galama
ja moram opet ostati ista
ja moram opet biti dama
eh da

Ni moje srce ne zna što hoće
i ja se vraćam mjestu samoće
ni tvoja ljubav ne znači meni
meni je mjesto samoj na sceni

život je cirkus, život je drama
nikad mi otme, nekad mi daje
ali ja sam na sceni sama
ni moja pjesma me ne brani
nikada vaša srca slama
i ja sam opet na sceni sama
da, ja sam opet sceni sama",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/sama-na-sceni.html,['Arsen Dedić'],['Arsen Dedić'],['Silvio Pasarić'],['Severina'],2004 - Severgreen,2005 - Cocktail,2006 - The platinum collection,,,,,
Severina,Severina,"Sija sunce, trava miriše",kxnrI/8e_1_50,"U mom kraju sad je proljeće,
moja mama kuha najbolje.
Okus trešnje na tvojim usnama,
slatki nemir svud u grudima.

Mjesec gori iznad prozora,
moja ljubav, rijeka duboka.
U daljini svijetla pale se,
vjetar nosi moje pozdrave.

Kad te vidim tuga nestaje,
sija sunce, trava miriše.
Srce moje kuca za tebe,
najbolje je kad si kod kuće,
kad si kod kuće.

U mom kraju svira muzika,
ptice lete iznad oblaka,
u daljini svjetla pale se,
vjetar nosi moje pozdrave",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/sija-sunce-trava-mirise.html,['Zrinko Tutić'],['Marina Tucaković'],['Nikša Bratoš'],['Severina'],1998 - Djevojka sa sela,2002 - 18 velikih hitova,2006 - The platinum collection,,,,,
Severina,Severina,Slike sve mu ljubim,kxnrI/8e_1_51,"Na čelu ti crno piše ti bi rado da
u grijeh slatki sa mnom pođeš pravo do stana
ali s tobom ni tri posto nije sigurno
da kauč tvoj tebi hladan ostao

Tamo plavim oceanom plovi jedan brod
svakog dana sve mi bliže nosi ljubljenog
velik korak se odmakni ne na deseti
a kauč tvoj bar će hladan ostati

Jer ja imam svoga dragog
morem plovi on
slike sve mu ljubim
u srcu je mom

Zato malo se ohladi
grijeh je sa tobom
jer ja imam svoga dragog
a mene ljubi on

Tamo plavim oceanom plovit ću i ja
vodit će me dragi oko južnih otoka
velik korak se odmakni ne na deseti
a kauč tvoj bar će hladan ostati",https://cuspajz.com//tekstovi-pjesama/pjesma/severina/slike-sve-mu-ljubim.html,['Tomislav Mrduljaš'],['Vedran Lekić'],['Remi Kazinoti'],['Severina'],,,,,,,,
